DELTA_FT7,DELTA_FT8,DELTA_T7,DELTA_T8,DELTA_TP7,DELTA_TP8,DELTA_CP1,DELTA_CP2,DELTA_P1,DELTA_PZ,DELTA_P2,DELTA_PO3,DELTA_POZ,DELTA_PO4,DELTA_O1,DELTA_OZ,DELTA_O2,TETHA_FT7,TETHA_FT8,TETHA_T7,TETHA_T8,TETHA_TP7,TETHA_TP8,TETHA_CP1,TETHA_CP2,TETHA_P1,TETHA_PZ,TETHA_P2,TETHA_PO3,TETHA_POZ,TETHA_PO4,TETHA_O1,TETHA_OZ,TETHA_O2,ALPHA_FT7, ALPHA_FT8,ALPHA_T7,ALPHA_T8,ALPHA_TP7,ALPHA_TP8,ALPHA_CP1,ALPHA_CP2,ALPHA_P1,ALPHA_PZ,ALPHA_P2,ALPHA_PO3,ALPHA_POZ,ALPHA_PO4,ALPHA_O1,ALPHA_OZ,ALPHA_O2,BETA_FT7, BETA_FT8,BETA_T7,BETA_T8,BETA_TP7,BETA_TP8,BETA_CP1,BETA_CP2,BETA_P1,BETA_PZ,BETA_P2,BETA_PO3,BETA_POZ,BETA_PO4,BETA_O1,BETA_OZ,BETA_O2,GAMMA_FT7, GAMMA_FT8,GAMMA_T7,GAMMA_T8,GAMMA_TP7,GAMMA_TP8,GAMMA_CP1,GAMMA_CP2,GAMMA_P1,GAMMA_PZ,GAMMA_P2,GAMMA_PO3,GAMMA_POZ,GAMMA_PO4,GAMMA_O1,GAMMA_OZ,GAMMA_O2,percol,label
820960,591750,453400,422440,243810,226930,54144,1054.8,1187,1109,1131.1,10825,1168,133350,11325,12690,134020,107400,90075,70231,67297,50082,46708,11932,403.95,395.58,430.74,396.2,1928.8,418.67,23560,1992.8,2326.3,23734,31606,25549,26921,29448,20445,21251,4385.5,242.8,292.4,241.16,249.98,1116.1,221.39,12878,1101.4,1250.4,13143,17075,18231,11283,74275,9249.6,14523,1761,188.25,204.89,186.59,191.23,523.4,195.82,5705.1,545.7,624.23,5627.4,9314.7,13190,6382.4,73396,5622.4,10329,736.66,153.4,157.01,144.03,138.13,304.35,141.65,3658.8,307.09,335.67,3727.1,0.16362,0
821260,591410,453380,422190,243800,226890,54134,1053.9,1186.6,1108.3,1130.8,10819,1167.2,133360,11321,12688,134030,107380,90065,70210,67286,50070,46696,11933,404.03,395.73,431,396.35,1929.1,418.83,23563,1993.5,2326.9,23737,31593,25528,26918,29441,20443,21235,4387,242.87,292.34,241.25,250.06,1115.6,221.33,12874,1101.1,1250.1,13139,17072,18231,11284,74300,9247.5,14523,1760.7,188.29,204.93,186.61,191.17,523.3,195.8,5705.5,545.54,624.17,5628,9316.6,13191,6380.1,73421,5621.1,10328,736.6,153.4,157.05,144.07,138.14,304.3,141.67,3657.8,307.07,335.67,3726.1,0.17004,0
821950,591210,453330,422030,243750,226920,54129,1053.5,1186.5,1107.9,1130.9,10813,1166.7,133350,11315,12686,134010,107380,90079,70188,67295,50050,46714,11932,404.14,395.89,431.3,396.59,1929.8,419.05,23575,1994.4,2327.5,23749,31584,25510,26914,29422,20439,21219,4388.3,242.92,292.33,241.36,250.16,1115.3,221.34,12871,1100.8,1249.9,13137,17070,18228,11283,74301,9245.3,14518,1760.4,188.29,204.95,186.64,191.15,523.22,195.8,5704.9,545.37,624.1,5627.6,9314.8,13190,6377.6,73429,5620.3,10325,736.63,153.4,157.07,144.09,138.16,304.26,141.69,3656.7,307.01,335.66,3725.1,0.17684,0
822140,590840,453140,421750,243630,226870,54129,1052.9,1186,1107.5,1130.6,10810,1166.2,133320,11311,12683,133990,107330,90079,70164,67293,50044,46716,11930,404.23,395.93,431.46,396.78,1930,419.09,23580,1994.6,2327.4,23753,31575,25501,26908,29412,20433,21213,4389.3,242.96,292.29,241.37,250.19,1115.4,221.35,12871,1100.7,1250,13137,17069,18225,11282,74310,9244.2,14514,1760.3,188.28,204.98,186.65,191.14,523.12,195.81,5704,545.25,623.99,5627,9313.3,13187,6375.8,73429,5618.7,10322,736.57,153.42,157.1,144.09,138.18,304.22,141.71,3655.7,306.97,335.67,3724.2,0.18325,0
970290,806690,433590,531320,206150,167380,49067,1178.3,1305.8,1331.4,1338.8,14042,1399.6,161450,14473,16918,162780,97125,69460,62165,56387,42378,39409,9406.2,452.25,493.24,429.25,438.78,2084,479.92,24655,2039.6,2274.5,25012,26477,25034,21679,26169,20785,18148,3386.7,234.21,261.24,238.51,251.94,1203.3,236.19,12318,1189.6,1365.7,12454,15346,14615,9143.3,73498,7776.8,9202.8,1419,208.07,214.11,191.32,194.84,501.65,189.88,4717,513.73,566.33,4632.5,8625.2,11068,4834.9,69301,4982.5,6983.8,594.81,145.21,141.14,144.51,139.77,266.71,140.93,2292.3,261.92,293.47,2309.4,0.18904,0
969740,806330,433630,531130,206240,167370,49028,1177.3,1304.4,1330.2,1337.6,14038,1398.5,161370,14468,16913,162710,97140,69463,62186,56390,42398,39408,9404.6,452.09,493.23,429.29,438.79,2083.7,479.86,24650,2039.3,2273.9,25006,26472,25025,21673,26152,20778,18123,3387.9,234.17,261.25,238.45,251.92,1203,236.15,12313,1189.4,1365.4,12448,15348,14614,9144.1,73495,7777.9,9200.2,1419.1,208.07,214.09,191.3,194.83,501.63,189.87,4716.5,513.68,566.28,4632,8623.7,11067,4833.3,69292,4981.9,6983.1,594.86,145.21,141.16,144.53,139.78,266.69,140.95,2292.4,261.88,293.5,2309.4,0.19426,0
969730,806360,433860,531180,206380,167440,48998,1176.2,1302.3,1328.4,1336,14026,1397,161260,14456,16898,162590,97204,69485,62226,56404,42431,39420,9405,451.98,493.23,429.27,438.9,2084.2,479.86,24652,2040.1,2274.4,25007,26464,25018,21663,26141,20769,18105,3388.6,234.2,261.22,238.46,251.88,1202.7,236.16,12309,1189.2,1364.9,12445,15350,14615,9143.7,73487,7779.8,9198.6,1419.1,208.07,214.07,191.29,194.83,501.55,189.84,4716.1,513.66,566.17,4631.4,8621.8,11065,4831.1,69280,4980.9,6981.4,594.92,145.21,141.16,144.53,139.79,266.68,140.92,2292.7,261.83,293.54,2309.4,0.19889,0
968240,804910,433440,530290,206260,167340,48949,1175.3,1300.4,1326.7,1334.7,14004,1395.4,161040,14433,16872,162380,97190,69443,62222,56372,42447,39415,9405.8,451.73,493.09,429.21,438.8,2084.3,479.71,24641,2040.3,2274.5,24996,26446,25005,21651,26128,20758,18090,3389.4,234.27,261.23,238.49,251.91,1202.5,236.2,12307,1189.2,1364.6,12443,15351,14614,9140.8,73491,7781.8,9195.7,1418.9,208.09,214.09,191.3,194.84,501.44,189.84,4715.4,513.61,566.07,4630.8,8620.4,11065,4829,69288,4980.1,6979.3,595.03,145.21,141.14,144.52,139.79,266.66,140.9,2292.3,261.8,293.59,2308.8,0.20405,0
967090,803890,433070,529660,206070,167230,48907,1174.7,1299,1325.5,1333.5,13986,1393.9,160870,14414,16851,162210,97194,69411,62232,56341,42459,39396,9403.5,451.52,492.93,429.03,438.63,2084.4,479.63,24637,2040.8,2274.9,24991,26435,24999,21645,26121,20750,18079,3390.1,234.37,261.24,238.44,251.99,1202.5,236.23,12307,1189.3,1364.5,12442,15348,14613,9137,73493,7784.1,9191.8,1418.5,208.1,214.1,191.35,194.86,501.36,189.82,4714.4,513.56,566.01,4629.8,8617.4,11065,4826.7,69311,4980,6979.1,595.17,145.2,141.1,144.47,139.75,266.66,140.88,2291.9,261.79,293.6,2308.2,0.20847,0
966690,803540,432980,529430,205990,167190,48874,1174,1298.2,1324.7,1332.8,13975,1393,160790,14403,16839,162140,97214,69408,62238,56331,42460,39377,9404,451.38,492.85,428.91,438.54,2084.5,479.58,24641,2041.2,2275.4,24994,26433,25003,21645,26123,20748,18074,3390.6,234.5,261.33,238.46,252.14,1202.9,236.29,12308,1189.7,1364.9,12445,15348,14617,9135.3,73507,7787.6,9190.1,1418.5,208.1,214.12,191.35,194.84,501.33,189.78,4714.1,513.52,565.98,4629.5,8615.2,11067,4825,69326,4979.7,6978.7,595.23,145.18,141.04,144.44,139.72,266.67,140.85,2291.6,261.79,293.6,2307.6,0.21344,0
966740,803700,432930,529500,205950,167150,48869,1173.8,1298.1,1324.6,1333,13973,1392.9,160800,14402,16837,162150,97246,69427,62242,56338,42459,39370,9407.1,451.42,492.8,428.95,438.55,2084.9,479.56,24649,2041.9,2276.2,25001,26435,25008,21646,26127,20749,18073,3390.4,234.55,261.34,238.45,252.22,1202.8,236.27,12306,1189.8,1364.9,12444,15347,14617,9134.8,73508,7789.3,9188.4,1418.5,208.09,214.11,191.33,194.82,501.36,189.75,4713.9,513.51,565.97,4629.2,8614.9,11067,4823.7,69320,4979.2,6978.4,595.26,145.16,141.01,144.42,139.72,266.66,140.84,2291.4,261.79,293.54,2307.3,0.21681,0
1179000,968340,748500,572620,231280,213540,80105,4359.1,4281.9,4521.3,4652.8,20623,4739.5,196600,21691,24430,196780,101070,77855,74304,56853,41510,38996,9616.2,462.21,504.51,454.95,454.64,2393.5,497.48,26229,2379.3,2778.2,26791,26613,24943,24785,25341,16970,18289,3933.1,238.53,279.86,249.23,267.03,1181.7,260.37,13014,1186,1485.5,13297,14417,15114,10360,74650,7811.1,9715.3,1566.4,215.73,210.92,216.58,232.47,497.51,221.52,5192.1,522.34,579.63,5135.2,7988.6,11285,4743.4,74663,4465,6332.7,621.81,151.56,163.67,149.19,158.08,257.86,149.02,2286.6,254.68,315.37,2294.6,0.21944,0
1179200,968290,748370,572560,231400,213550,80157,4362.6,4284.9,4524.2,4655.9,20630,4742.9,196630,21699,24439,196810,101040,77808,74256,56827,41513,38989,9615.9,462.31,504.49,455.01,454.64,2393.4,497.52,26228,2379.3,2778.2,26789,26604,24943,24775,25344,16967,18292,3932.4,238.57,279.84,249.26,267.02,1181.6,260.36,13014,1186,1485.5,13296,14417,15112,10361,74658,7812.7,9715.4,1566.5,215.8,210.96,216.62,232.51,497.58,221.57,5192.6,522.39,579.69,5135.6,7988.1,11285,4744,74648,4465.1,6331.5,621.89,151.57,163.69,149.19,158.1,257.86,149.03,2286.3,254.66,315.38,2294.4,0.22186,0
1180100,968480,748470,572580,231540,213590,80243,4368.4,4289.5,4529.4,4661.3,20643,4748.5,196680,21714,24457,196870,101040,77764,74197,56804,41510,38986,9614.4,462.58,504.74,455.25,454.78,2394.4,497.87,26230,2380.3,2779.5,26792,26596,24945,24764,25350,16960,18292,3930.5,238.66,279.86,249.36,267.08,1181.7,260.37,13015,1186.1,1485.9,13296,14415,15109,10364,74668,7812.8,9712.6,1566.7,215.87,211.03,216.63,232.59,497.58,221.61,5192.5,522.41,579.7,5135.3,7986.8,11284,4746,74629,4465.5,6329.6,621.94,151.62,163.74,149.21,158.13,257.89,149.07,2286.2,254.7,315.42,2294.4,0.22468,0
1179300,967750,748080,572180,231290,213580,80340,4377.7,4297.9,4538.3,4670.8,20655,4758,196640,21728,24474,196830,101040,77731,74140,56793,41507,38995,9612.8,462.95,504.95,455.55,454.93,2395.1,498.22,26232,2380.9,2780.8,26793,26593,24950,24756,25359,16953,18292,3928.6,238.63,279.76,249.23,266.93,1181.7,260.28,13015,1186.2,1486.2,13295,14416,15106,10366,74663,7814.8,9708.3,1567.1,215.94,211.11,216.63,232.66,497.59,221.67,5191,522.46,579.69,5133.8,7984.6,11281,4748.5,74601,4466.3,6327.3,621.95,151.71,163.79,149.24,158.18,257.95,149.13,2286,254.78,315.53,2294.3,0.22661,0
1178700,967520,747130,572100,231140,213640,80243,4376.3,4295.6,4536.3,4668.5,20648,4756.1,196570,21724,24481,196750,101080,77724,74096,56791,41512,38990,9609.4,463.07,504.98,455.7,454.97,2396.4,498.53,26234,2382.1,2783,26794,26596,24959,24745,25371,16945,18292,3926,238.65,279.67,249.13,266.8,1181.5,260.14,13013,1186.2,1486.3,13293,14415,15104,10366,74659,7816.8,9704.8,1567.2,216.02,211.18,216.66,232.74,497.69,221.72,5189.9,522.56,579.79,5132.6,7983.8,11279,4750.7,74586,4466.5,6325.1,621.91,151.81,163.86,149.27,158.25,258.01,149.19,2285.2,254.83,315.61,2293.6,0.22683,0
1178700,967730,746480,572230,231040,213730,80187,4371.3,4290.1,4530.6,4662.6,20637,4750.1,196520,21715,24488,196700,101140,77724,74084,56790,41524,38985,9607.4,462.98,504.87,455.69,454.85,2396.7,498.54,26235,2382.2,2784.9,26795,26599,24970,24741,25385,16943,18297,3925.2,238.71,279.61,249.04,266.73,1181.4,260.04,13014,1186.3,1486.8,13294,14418,15101,10367,74658,7819.2,9701.9,1567.1,216.03,211.21,216.67,232.8,497.67,221.7,5188.4,522.64,579.88,5131.1,7984.1,11279,4751.7,74588,4466.1,6323.6,621.92,151.87,163.9,149.28,158.28,258.05,149.24,2284.4,254.86,315.67,2292.8,0.2273,0
1178500,967950,746090,572370,231000,213840,80133,4367.9,4286.6,4526.7,4658.8,20630,4746,196490,21709,24502,196670,101190,77719,74073,56786,41525,38991,9607.6,462.9,504.76,455.62,454.79,2397.1,498.45,26236,2382.4,2786.8,26796,26604,24969,24739,25389,16939,18297,3925.2,238.71,279.58,249.04,266.69,1181.3,260.03,13012,1186.2,1487.2,13292,14419,15099,10368,74668,7821.3,9700.8,1566.9,216.02,211.2,216.66,232.77,497.72,221.66,5188.1,522.71,580.05,5130.9,7983,11278,4751.6,74600,4465.6,6322.8,621.98,151.91,163.93,149.28,158.29,258.06,149.28,2283.9,254.86,315.73,2292.3,0.22874,0
2962900,1572600,1246900,1041100,493010,403380,74595,15232,15442,16989,17461,44187,17776,327960,45631,40348,327730,171970,126910,108640,106000,65995,54583,11559,626.05,620.95,645.92,678.38,2652.2,580.3,32910,2852.1,3015.2,33100,42119,49886,37772,57972,30686,34153,5507.2,316.1,306.05,297.99,313.79,1405.5,318.79,20317,1513.3,1679.5,20499,58078,40842,43073,88890,24628,18787,2509.4,225.15,252.14,231.78,235.03,778.78,234.19,6840.7,750.95,858.44,6941.4,68115,56244,36523,102730,16475,16616,1460.4,166.68,187.54,165.13,164.02,551.91,170.42,5056.1,525.3,644.78,5145.3,0.23083,0
2963600,1571500,1246700,1039500,492950,403110,74563,15222,15434,16980,17452,44167,17767,327710,45611,40328,327480,171780,126720,108460,105760,65914,54542,11563,626.07,620.95,646,678.45,2651.8,580.36,32908,2851.7,3014.9,33098,42052,49740,37692,57794,30621,34088,5506.2,316.08,305.96,297.89,313.72,1404.4,318.68,20301,1512.1,1678.3,20483,57824,40686,42879,88736,24535,18729,2504.3,225.13,252.09,231.77,235.01,777.72,234.19,6829.1,749.89,857.26,6929.5,67773,55971,36337,102500,16405,16546,1455.2,166.66,187.49,165.11,163.98,550.53,170.4,5038.4,523.89,643.12,5127.7,0.23257,0
2964600,1570600,1247100,1038400,493160,402860,74533,15213,15426,16970,17444,44138,17759,327340,45579,40299,327110,171580,126560,108310,105560,65845,54494,11565,626.19,620.98,646.13,678.7,2649.9,580.5,32884,2849.9,3013.2,33074,42003,49625,37632,57656,30574,34041,5506.2,316.09,305.9,297.9,313.76,1404,318.68,20293,1511.6,1677.9,20474,57610,40557,42715,88583,24456,18680,2500.3,225.14,252.02,231.75,234.98,776.78,234.16,6819.8,748.9,856.22,6920.2,67490,55739,36181,102280,16347,16487,1450.7,166.62,187.43,165.07,163.94,549.39,170.36,5024.2,522.74,641.8,5113.7,0.23579,0
2967400,1570700,1248200,1037900,493700,402810,74511,15214,15428,16972,17446,44131,17761,327130,45571,40289,326900,171430,126470,108220,105420,65807,54470,11569,626.4,621.05,646.32,679.05,2648.9,580.79,32868,2848.9,3011.8,33057,41970,49545,37591,57545,30543,34004,5507.7,316.1,305.86,297.86,313.81,1403.8,318.71,20292,1511.4,1677.9,20473,57440,40455,42586,88468,24396,18644,2497.3,225.17,251.94,231.77,234.94,776.09,234.13,6813.4,748.21,855.45,6913.7,67265,55556,36057,102120,16300,16441,1447.1,166.54,187.34,165,163.88,548.49,170.29,5013.1,521.79,640.74,5102.6,0.23986,0
2969200,1569900,1249000,1037200,494050,402790,74462,15184,15397,16938,17412,44062,17725,326870,45502,40236,326640,171320,126440,108160,105340,65788,54446,11568,625.98,620.68,645.89,678.71,2647.7,580.35,32856,2847.5,3010.5,33047,41945,49485,37564,57460,30514,33980,5509.5,316.02,305.69,297.78,313.74,1403.5,318.7,20295,1511.2,1677.7,20476,57312,40377,42490,88380,24351,18615,2494.9,225.22,251.88,231.8,234.95,775.66,234.15,6809.3,747.76,854.97,6909.5,67094,55419,35964,102010,16264,16407,1444.4,166.45,187.28,164.93,163.84,547.84,170.22,5004.6,521.05,639.99,5094.3,0.24472,0
2971200,1569100,1250200,1036600,494650,402700,74431,15157,15370,16907,17380,44003,17693,326630,45441,40189,326400,171200,126390,108090,105250,65780,54407,11565,625.51,620.29,645.49,678.27,2647,579.86,32844,2846.6,3009.7,33037,41918,49447,37537,57402,30495,33970,5512,316.05,305.64,297.83,313.74,1403.3,318.75,20301,1511.1,1677.7,20482,57227,40327,42425,88331,24319,18598,2493.3,225.27,251.9,231.84,234.93,775.42,234.17,6806.9,747.54,854.68,6907,66982,55330,35901,101950,16241,16385,1442.6,166.38,187.24,164.9,163.8,547.38,170.18,4999.1,520.57,639.51,5089.1,0.25023,0
2969300,1568100,1249500,1035800,494400,402440,74382,15143,15356,16892,17364,43967,17677,326410,45402,40157,326180,171100,126370,108030,105210,65738,54383,11564,625.31,620.18,645.29,678.05,2646.2,579.59,32837,2845.7,3008.8,33030,41899,49422,37520,57370,30478,33959,5510,316.13,305.58,297.78,313.73,1403.1,318.79,20296,1510.9,1677.4,20476,57182,40299,42390,88308,24304,18587,2492.5,225.3,251.9,231.84,234.92,775.2,234.17,6805.1,747.39,854.49,6905.1,66923,55282,35868,101930,16229,16374,1441.6,166.33,187.22,164.86,163.78,547.1,170.15,4996,520.29,639.24,5086,0.25496,0
1342600,1098000,617540,649650,390900,335770,75173,62602,59420,65787,68262,115210,67722,314930,120840,91512,318020,129080,129560,81166,84674,53116,46425,11794,1764.4,1689.8,1931.6,1958.1,4134.5,1946.7,32156,4351.5,4030.7,32194,27189,24379,22185,23531,14559,15702,4479,431.26,444.87,431.2,450.99,1220.6,449.66,13593,1189.5,1264.7,13746,14239,13720,9637,76157,8904.3,9949,1692.2,266.29,265.41,256.2,281.24,589.29,252.31,5532.3,574.51,638.31,5535.7,7917.8,8684.1,4678.7,77026,4572.5,5908.9,598.69,168.2,188.91,157.89,170.33,304.9,166.67,2768.1,301.99,360.66,2732,0.2583,0
1343000,1098300,617590,649910,391090,335930,75225,62663,59478,65850,68328,115310,67787,315040,120950,91586,318140,129080,129570,81147,84674,53133,46423,11794,1765.9,1691.1,1933.2,1959.8,4136.1,1948.3,32148,4353.3,4032,32185,27196,24384,22187,23535,14563,15699,4479.1,431.45,445.06,431.33,451.18,1220.5,449.92,13591,1189.3,1264.6,13743,14240,13719,9638,76185,8903.3,9950.5,1691.9,266.31,265.44,256.18,281.26,589.31,252.3,5533.8,574.5,638.33,5537.3,7917.9,8685.4,4679.6,77040,4572.5,5910,598.69,168.21,188.89,157.89,170.32,304.92,166.68,2769,302.01,360.74,2732.8,0.26124,0
1343500,1098100,617530,649760,391260,336230,75317,62784,59593,65978,68461,115520,67919,315360,121160,91738,318460,129120,129550,81139,84670,53150,46440,11795,1768.7,1693.6,1936.3,1962.8,4138.5,1951.2,32134,4356.2,4033.6,32172,27203,24394,22193,23543,14565,15699,4478.3,431.76,445.37,431.57,451.47,1220.7,450.33,13589,1189.4,1264.8,13740,14242,13717,9638,76233,8903.7,9953.7,1691.4,266.33,265.45,256.14,281.28,589.4,252.26,5536.2,574.54,638.42,5539.6,7917.8,8687.5,4681.3,77084,4573,5912.1,598.8,168.22,188.82,157.86,170.28,304.93,166.67,2770.6,302.02,360.84,2734.4,0.26425,0
1343500,1098200,617580,649920,391740,336730,75457,62965,59763,66167,68657,115810,68113,315750,121460,91956,318860,129150,129580,81145,84705,53175,46468,11799,1772.9,1697.4,1940.9,1967.4,4142.6,1955.5,32124,4360.4,4036.1,32163,27213,24408,22200,23556,14567,15697,4477.9,432.22,445.85,431.95,451.83,1221.2,450.86,13588,1189.7,1265,13739,14243,13716,9637.9,76289,8904.2,9958.7,1690.8,266.38,265.49,256.14,281.3,589.58,252.26,5538.2,574.64,638.5,5541.4,7917.9,8690.4,4683.1,77134,4573.9,5915.8,598.95,168.25,188.76,157.83,170.24,304.96,166.64,2773.3,302.08,361,2736.9,0.26517,0
1343200,1098400,617650,650300,392350,337410,75623,63207,59992,66421,68921,116200,68375,316200,121880,92247,319320,129220,129650,81183,84754,53203,46499,11806,1778.4,1702.3,1947,1973.3,4148.7,1961.3,32124,4366.6,4039.9,32163,27228,24427,22208,23574,14574,15699,4478.6,432.75,446.42,432.56,452.4,1222,451.61,13591,1190.2,1265.5,13741,14246,13719,9639.3,76351,8906.6,9966.6,1690.5,266.45,265.56,256.18,281.42,589.74,252.3,5540.5,574.83,638.63,5543.6,7918.4,8694.6,4685.5,77185,4575.3,5921.2,599.14,168.28,188.71,157.81,170.18,305.04,166.6,2776.1,302.18,361.19,2739.8,0.26523,0
1343500,1098700,617840,650570,392730,337800,75685,63261,60045,66474,68979,116290,68432,316220,121970,92320,319340,129290,129720,81206,84782,53227,46521,11810,1781.1,1704.5,1949.9,1976.2,4151.8,1963.9,32135,4369.9,4041.9,32175,27250,24445,22223,23596,14584,15704,4479.6,433.27,446.91,433.13,452.98,1223,452.28,13593,1190.8,1265.9,13743,14249,13723,9641.5,76418,8910.3,9974.7,1690.3,266.47,265.58,256.17,281.46,589.79,252.3,5541.9,574.94,638.65,5545.1,7917.9,8697.7,4687.3,77231,4576.8,5927.2,599.42,168.28,188.68,157.79,170.14,305.07,166.57,2777.4,302.23,361.23,2741.1,0.26486,0
1343400,1098600,617670,650400,392470,338080,75651,63201,59988,66411,68913,116190,68368,316050,121860,92242,319170,129330,129710,81217,84773,53232,46538,11808,1779.8,1703.2,1948.4,1974.7,4150,1962.3,32139,4367.8,4040.6,32181,27251,24446,22227,23613,14583,15706,4478.7,433.06,446.72,432.89,452.78,1223,452.12,13591,1190.7,1265.7,13741,14251,13721,9642.7,76457,8912.6,9976,1690.2,266.42,265.53,256.1,281.41,589.81,252.25,5541.5,574.92,638.64,5544.7,7917.5,8697.4,4687.7,77254,4577.3,5927.6,599.59,168.28,188.64,157.79,170.11,305.03,166.54,2777.3,302.19,361.16,2741.1,0.26336,0
3074000,948950,1205100,655720,369680,388610,148380,87672,81390,92427,94504,134020,92437,392610,140700,104080,393120,145700,99759,80688,78953,51715,50737,12633,2612.7,2546,2620.3,2926.1,4706.6,2660.7,32922,4825,4199.9,33174,32772,28597,27248,32906,18290,19585,3809.7,428.93,432.96,459.1,458.61,1299.7,425.6,14616,1389.9,1374.7,14788,17848,16651,12925,104840,9778.4,11975,1691.8,262.44,259.89,265.64,260.77,575.7,255.75,5301.6,572.63,617.86,5309.8,9886.6,11597,6338.1,116250,5966.1,8155.4,688.63,147.55,150.99,142.3,146.89,297.88,152.01,2668.4,277.75,331.25,2682.5,0.26109,0
3075900,948960,1206100,655890,369910,388790,148470,87757,81468,92516,94595,134140,92526,392840,140830,104170,393350,145770,99766,80714,78951,51727,50744,12636,2614.9,2548.2,2622.4,2928.6,4709.2,2663,32928,4827.3,4201.3,33179,32779,28595,27251,32902,18293,19584,3809.5,429.21,433.22,459.37,458.93,1300.3,425.82,14619,1390.3,1375.2,14791,17850,16653,12928,104860,9779.9,11978,1691.6,262.49,259.96,265.69,260.82,575.66,255.77,5301.3,572.62,617.84,5309.6,9888.6,11601,6339.6,116240,5967.3,8156.5,688.7,147.57,151,142.32,146.9,297.93,152.02,2669.4,277.83,331.31,2683.4,0.25798,0
3075400,948960,1205900,656070,369940,388890,148600,87928,81627,92697,94779,134380,92706,393120,141070,104340,393630,145780,99777,80691,78949,51707,50728,12638,2619.1,2552.5,2626.7,2933.6,4713.9,2667.6,32914,4831.7,4203.7,33164,32766,28602,27246,32905,18290,19582,3808.7,429.71,433.75,459.94,459.51,1301.1,426.28,14620,1391,1376,14791,17854,16655,12933,104880,9781.1,11983,1691.4,262.63,260.08,265.82,260.95,575.66,255.86,5301.7,572.69,617.83,5309.9,9891.1,11608,6342.5,116250,5969.9,8160.2,688.79,147.59,151.03,142.34,146.93,298.07,152.06,2671.3,277.99,331.46,2685.3,0.25465,0
3077100,949050,1206400,656440,370180,389210,148850,88185,81865,92967,95056,134730,92977,393630,141450,104600,394130,145850,99806,80686,78962,51697,50716,12641,2625.4,2558.8,2633,2940.8,4721.2,2674.3,32903,4839,4208,33151,32760,28607,27243,32912,18290,19583,3809.3,430.45,434.42,460.74,460.28,1302.1,426.91,14618,1391.7,1376.6,14788,17864,16659,12941,104900,9786,11989,1691.5,262.8,260.24,265.94,261.1,575.77,255.95,5303.3,572.78,617.9,5311.5,9897.1,11619,6347.1,116280,5973.9,8167.5,689.01,147.64,151.05,142.36,146.94,298.26,152.1,2674.5,278.19,331.65,2688.4,0.25208,0
3081600,949760,1208000,657250,370670,389750,149220,88528,82183,93330,95427,135220,93339,394440,141960,104950,394940,146020,99858,80709,78994,51691,50715,12650,2633.9,2567.5,2641.5,2950.4,4731.4,2683.3,32893,4849.2,4214.1,33138,32765,28617,27247,32926,18295,19588,3810.6,431.38,435.3,461.69,461.28,1303.1,427.77,14617,1392.7,1377.3,14786,17879,16663,12953,104930,9792.1,11993,1692,263,260.42,266.13,261.31,575.99,256.14,5304.6,573.01,618.06,5312.9,9905.8,11632,6353.9,116260,5978.8,8173.1,689.27,147.7,151.06,142.4,146.97,298.47,152.16,2676.1,278.41,331.79,2690.1,0.24922,0
3087500,950540,1210100,658210,371270,390210,149690,88906,82534,93724,95832,135740,93736,395440,142510,105340,395940,146160,99866,80748,79001,51701,50706,12660,2643.8,2577.4,2651.3,2961.7,4743.7,2693.8,32893,4861.6,4221.8,33136,32779,28622,27256,32930,18304,19588,3812.2,432.39,436.19,462.73,462.33,1304.4,428.75,14616,1394.1,1378.3,14785,17894,16667,12965,104950,9795.8,11995,1692.5,263.17,260.56,266.26,261.43,576.2,256.31,5306.3,573.25,618.16,5314.7,9915.8,11649,6361.7,116240,5983.9,8179.5,689.63,147.74,151.07,142.41,147.02,298.7,152.21,2676.6,278.61,331.9,2690.9,0.24773,0
3094400,950990,1212700,658920,371830,390530,150050,89092,82706,93917,96029,135980,93930,396120,142760,105530,396620,146220,99876,80770,79015,51720,50704,12662,2645.2,2578.8,2652.6,2963.1,4745.4,2695.3,32890,4862.8,4222.4,33133,32793,28626,27265,32942,18311,19590,3812.6,432.72,436.49,462.97,462.65,1304.4,429.04,14612,1394.2,1378.2,14781,17911,16675,12978,104950,9800.5,11998,1693,263.22,260.62,266.28,261.45,576.33,256.34,5308.2,573.43,618.32,5316.8,9927.2,11670,6370,116230,5989.8,8185.1,690.05,147.77,151.08,142.42,147.07,298.87,152.24,2677.6,278.77,332.04,2692.1,0.24626,0
2858100,1928600,1228600,1107800,576750,387780,67508,7588,7547.9,7877.1,8431.2,25877,8615.5,262850,27392,26088,265990,109450,146480,73635,92739,50465,53555,8304.1,736.38,779.14,759.29,813.65,2630.5,809.06,29801,2784.2,2780.3,29915,58462,57660,44442,55221,30039,33305,5164.8,274.05,276.32,261,287.97,1392.1,243.01,22971,1443.3,1561.5,23198,22706,22877,15165,101550,10227,13463,1743.9,204.86,222.36,205.66,229.25,573.99,209.11,6602.9,580.95,681.7,6620.2,18979,15653,9442.7,107730,6820.3,9341.8,675.63,155.77,161.63,163.85,149.83,293.57,152.62,3134.5,297.82,357.27,3008.8,0.24607,0
