DELTA_FT7,DELTA_FT8,DELTA_T7,DELTA_T8,DELTA_TP7,DELTA_TP8,DELTA_CP1,DELTA_CP2,DELTA_P1,DELTA_PZ,DELTA_P2,DELTA_PO3,DELTA_POZ,DELTA_PO4,DELTA_O1,DELTA_OZ,DELTA_O2,TETHA_FT7,TETHA_FT8,TETHA_T7,TETHA_T8,TETHA_TP7,TETHA_TP8,TETHA_CP1,TETHA_CP2,TETHA_P1,TETHA_PZ,TETHA_P2,TETHA_PO3,TETHA_POZ,TETHA_PO4,TETHA_O1,TETHA_OZ,TETHA_O2,ALPHA_FT7, ALPHA_FT8,ALPHA_T7,ALPHA_T8,ALPHA_TP7,ALPHA_TP8,ALPHA_CP1,ALPHA_CP2,ALPHA_P1,ALPHA_PZ,ALPHA_P2,ALPHA_PO3,ALPHA_POZ,ALPHA_PO4,ALPHA_O1,ALPHA_OZ,ALPHA_O2,BETA_FT7, BETA_FT8,BETA_T7,BETA_T8,BETA_TP7,BETA_TP8,BETA_CP1,BETA_CP2,BETA_P1,BETA_PZ,BETA_P2,BETA_PO3,BETA_POZ,BETA_PO4,BETA_O1,BETA_OZ,BETA_O2,GAMMA_FT7, GAMMA_FT8,GAMMA_T7,GAMMA_T8,GAMMA_TP7,GAMMA_TP8,GAMMA_CP1,GAMMA_CP2,GAMMA_P1,GAMMA_PZ,GAMMA_P2,GAMMA_PO3,GAMMA_POZ,GAMMA_PO4,GAMMA_O1,GAMMA_OZ,GAMMA_O2,percol,label
377400,288700,232010,278370,243770,319220,78796,1236.8,82114,77854,79714,263690,222580,221130,501440,463980,406120,66487,57279,66038,56959,67734,68752,18856,465.02,18938,15056,15449,55661,42495,42837,98446,90821,79200,47357,32079,46201,31144,46020,34851,11421,329,11902,8919.1,8974.7,29149,24566,26474,48573,42670,39005,44082,13871,26397,13554,25240,17794,4192.6,223.73,4360.2,3194.8,3393.7,10595,8668.6,10862,17566,15755,16668,29207,2816.7,13701,2656.3,12519,2374,995.39,149.52,988.32,632.51,593.5,2697.8,1659.2,1394.7,5942.8,2574.7,2176.1,0.45692,1
377550,288800,232230,278470,244000,319410,78808,1236.4,82125,77891,79754,263690,222610,221200,501450,463950,406140,66472,57297,66015,56977,67713,68750,18850,465.17,18932,15054,15445,55634,42484,42828,98410,90784,79179,47342,32072,46179,31138,46000,34838,11423,329.1,11903,8909.7,8964.3,29147,24560,26448,48574,42662,38986,44071,13863,26399,13546,25241,17778,4189.9,223.74,4357.1,3192.7,3391.5,10590,8663.2,10852,17563,15747,16655,29199,2817.5,13696,2657.1,12515,2373.9,995.64,149.51,988.53,632.47,593.42,2699.1,1659.5,1394.6,5946.9,2575,2176.9,0.45705,1
377850,288870,232420,278530,244200,319580,78845,1236,82161,77952,79820,263790,222730,221340,501540,464010,406250,66470,57339,66000,57019,67701,68777,18853,465.34,18936,15058,15448,55637,42487,42826,98404,90771,79176,47323,32067,46148,31133,45970,34823,11419,329.09,11899,8899.3,8953.4,29136,24547,26418,48564,42643,38963,44057,13858,26391,13541,25235,17765,4188.3,223.75,4355.2,3190.2,3389,10585,8657.8,10842,17562,15738,16643,29183,2818,13688,2657.7,12509,2374.2,996.1,149.52,988.95,632.45,593.36,2701.2,1660.1,1394.8,5953.5,2575.8,2178.2,0.45539,1
378050,289030,232470,278670,244250,319460,78854,1235.3,82168,77962,79834,263670,222630,221240,501230,463680,406010,66489,57377,66001,57056,67703,68813,18857,465.5,18941,15063,15451,55649,42495,42836,98406,90776,79190,47316,32069,46128,31136,45951,34820,11416,329.09,11895,8891.2,8945.1,29123,24532,26396,48553,42630,38948,44047,13854,26383,13537,25229,17755,4186.7,223.8,4353.3,3187.9,3386.6,10579,8651.9,10835,17552,15728,16631,29174,2817.4,13682,2657.1,12503,2373.9,996.16,149.53,988.98,632.4,593.26,2699.8,1659.4,1394.3,5949.3,2575.1,2177.3,0.45076,1
378260,289140,232550,278790,244340,319460,78865,1234.9,82177,77972,79852,263590,222570,221200,501030,463480,405860,66503,57393,66011,57072,67713,68829,18863,465.74,18947,15067,15455,55661,42499,42845,98408,90782,79196,47315,32063,46116,31130,45938,34810,11412,328.98,11890,8886.5,8940.3,29110,24520,26380,48533,42613,38932,44036,13853,26383,13536,25228,17748,4186.2,223.82,4352.6,3186.5,3385.3,10576,8648.5,10831,17546,15723,16624,29167,2817,13679,2656.7,12501,2374,996.18,149.56,989.06,632.39,593.19,2699.5,1659.3,1394.2,5948,2575.1,2176.9,0.4428,1
449430,247570,524650,241650,550900,498880,122140,1359.7,127610,126310,130310,319490,271500,326510,521340,491030,517060,93122,68186,97537,67460,99758,100650,28395,498.06,29329,16851,17156,77764,53267,63505,124570,110130,99801,351680,317780,277760,311820,277800,386940,200140,649.14,211310,164150,169470,476910,319820,483540,295690,280760,363660,48694,20980,29302,20658,29581,37286,12500,225.91,12936,7575.9,7807.3,31264,20475,27831,31383,28808,31860,21144,2998.1,7834.2,2764.7,7737.6,2518.2,1171.1,154.22,1219.7,646.82,662.3,2622.6,1566.3,1623.4,4014.9,2426,2055.6,0.43295,1
449520,247610,524960,241700,551240,499110,122220,1359.4,127690,126380,130380,319650,271640,326660,521550,491180,517220,93141,68186,97569,67459,99792,100690,28405,498.19,29338,16857,17163,77792,53286,63534,124620,110180,99847,351970,318040,277980,312080,278010,387280,200320,649.41,211500,164310,169630,477350,320120,484000,295950,281010,363990,48700,20987,29308,20665,29589,37306,12508,225.89,12945,7581.1,7812.5,31287,20490,27850,31403,28826,31879,21141,2998.8,7831.5,2765.4,7735.1,2518.7,1171.4,154.22,1219.9,646.92,662.4,2623.1,1566.7,1623.8,4014.9,2426.1,2055.9,0.42184,1
449690,247590,525600,241700,551920,499620,122340,1359.3,127810,126490,130500,319860,271790,326880,521870,491420,517500,93132,68179,97624,67453,99852,100740,28418,498.27,29353,16864,17169,77833,53311,63569,124700,110240,99907,352550,318580,278400,312600,278430,387950,200690,650.06,211890,164620,169940,478220,320700,484900,296410,281460,364620,48698,20997,29311,20675,29594,37341,12524,225.85,12961,7590.3,7821.6,31328,20515,27881,31434,28854,31910,21133,2999.6,7825.7,2766.5,7730.1,2519.8,1172,154.24,1220.5,647.14,662.67,2624.3,1567.5,1624.8,4015,2426.5,2056.6,0.40658,1
449910,247660,526510,241790,552900,500460,122520,1359,128000,126640,130670,320220,272050,327210,522380,491850,518040,93133,68160,97678,67433,99913,100780,28432,498.19,29368,16869,17174,77869,53326,63593,124760,110300,99947,353200,319280,278890,313300,278920,388840,201120,650.62,212350,164980,170310,479300,321410,485980,297000,282040,365450,48691,21013,29317,20690,29602,37388,12544,225.8,12982,7602.8,7834.4,31381,20549,27921,31474,28891,31951,21125,3000.4,7819.9,2767.3,7725.1,2521.2,1172.8,154.25,1221.3,647.54,663.07,2625.7,1568.3,1626,4014.7,2427,2057.7,0.39116,1
450320,247820,527800,241970,554300,501580,122790,1358.5,128280,126880,130920,320790,272460,327730,523220,492550,518850,93166,68153,97753,67427,99995,100860,28456,498.08,29394,16880,17185,77934,53361,63649,124870,110380,100030,353390,319490,279030,313510,279050,389290,201280,650.91,212520,165170,170510,479670,321640,486650,297070,282100,365740,48677,21019,29323,20696,29610,37409,12559,225.72,12998,7610,7841.8,31420,20571,27946,31499,28911,31972,21123,3000.8,7816.1,2767.8,7721.6,2521.8,1173.6,154.27,1222.1,647.94,663.5,2627,1569.2,1627.2,4014.3,2427.1,2058.3,0.3823,1
451070,248100,529460,242260,556090,503080,123160,1358.7,128660,127220,131270,321600,273070,328500,524400,493580,520060,93212,68177,97831,67451,100080,100980,28484,498.05,29422,16893,17198,78007,53400,63706,124970,110480,100120,353390,319630,279060,313640,279090,389800,201410,651.12,212660,165180,170520,479920,321690,486940,297130,282170,366020,48673,21025,29336,20702,29623,37427,12574,225.66,13013,7614.5,7846.5,31461,20590,27959,31526,28931,31987,21122,3001.8,7815,2768.7,7720.3,2522.1,1174.5,154.3,1222.9,648.17,663.68,2628.9,1569.9,1627.6,4014.6,2427.5,2058.4,0.37966,1
451320,248040,529360,242200,555970,502830,123150,1358.5,128650,127170,131230,321600,273060,328430,524460,493590,519930,93190,68163,97803,67437,100050,100970,28477,498.03,29415,16893,17199,77983,53392,63702,124930,110450,100100,353280,319510,278920,313520,278950,389520,201330,650.75,212580,165120,170450,479730,321590,486660,296960,282010,365790,48673,21022,29333,20699,29620,37411,12569,225.65,13008,7613.4,7845.4,31450,20585,27947,31516,28921,31974,21129,3002.6,7815.8,2769.4,7720.2,2522.2,1174.6,154.3,1222.9,648.24,663.71,2628.7,1570,1627.4,4014.7,2427.7,2058.4,0.38474,1
382290,268250,348210,261710,360230,353830,92313,2553.6,97609,73267,73959,340810,279050,250720,706090,653620,545270,80637,69691,75748,68322,76724,79716,26121,531.6,26796,17557,17241,69248,51743,52241,109160,104430,88295,162430,141180,126770,137950,126080,138530,45651,329.11,48152,46180,47654,114310,89034,153860,111860,112770,145450,47062,19169,24002,18482,23453,19864,5265.7,227.8,5401.7,3357.9,3381.2,13106,9374.2,11097,18120,16041,17399,28307,9720.6,9813.6,9207.4,9465.3,4405.4,1124.2,151.02,1139.8,691.91,697.45,2948.2,1967.6,1838.7,5923.3,3182.6,3245.1,0.3971,1
382370,268230,348240,261690,360250,353700,92324,2555,97621,73267,73957,340770,278990,250670,705840,653360,545010,80619,69692,75743,68322,76721,79710,26117,531.64,26793,17556,17241,69249,51744,52235,109160,104430,88288,162530,141250,126840,138020,126140,138600,45678,329.12,48181,46216,47691,114380,89095,153970,111910,112820,145530,47067,19174,24004,18486,23455,19860,5267.1,227.81,5403.1,3357.4,3380.7,13107,9372.2,11093,18120,16037,17394,28313,9727.3,9815.5,9213.7,9467.2,4407.5,1124.6,151.01,1140.2,692.1,697.56,2949.7,1968.4,1839.4,5926.3,3183.9,3246.5,0.41491,1
382480,268110,348360,261590,360370,353730,92325,2557,97624,73262,73950,340820,279000,250610,705900,653380,544990,80626,69696,75732,68326,76710,79679,26101,531.82,26776,17550,17235,69225,51735,52222,109150,104410,88270,161940,140680,126370,137470,125680,138090,45514,328.79,48008,46026,47494,113990,88777,153360,111570,112440,144990,47070,19171,24003,18482,23454,19832,5261,227.83,5397,3352.7,3376.1,13092,9360.7,11077,18109,16021,17372,28332,9739.9,9821.4,9225.6,9472.2,4411.1,1124.6,151.03,1140.3,692.31,697.78,2951.2,1969.5,1840.2,5931.6,3185.9,3249.1,0.4375,1
382720,268100,348550,261590,360550,353990,92375,2560.2,97679,73294,73979,341080,279160,250720,706310,653750,545330,80678,69706,75743,68335,76720,79647,26091,531.8,26765,17551,17236,69226,51746,52222,109160,104430,88269,161470,140220,126000,137010,125310,137670,45383,328.58,47869,45870,47333,113680,88513,152850,111300,112120,144550,47089,19176,24010,18485,23458,19811,5255.8,227.81,5391.8,3349,3372.3,13082,9351.6,11063,18103,16008,17356,28361,9759.5,9832.1,9244.2,9481.5,4416.3,1124.7,151.06,1140.5,692.65,698.17,2953.5,1971.4,1841.6,5938.5,3188.6,3253,0.46301,1
382990,268060,348730,261560,360740,354260,92424,2564.1,97737,73333,74019,341350,279310,250830,706730,654100,545640,80718,69747,75757,68372,76733,79626,26078,531.77,26752,17545,17230,69205,51730,52201,109160,104420,88253,161120,139880,125730,136680,125050,137370,45291,328.44,47771,45755,47213,113460,88326,152480,111120,111910,144240,47113,19185,24020,18493,23465,19799,5252.4,227.86,5388.2,3346.9,3370,13076,9346.8,11055,18103,16002,17348,28398,9785.9,9847.9,9269.1,9495,4423.4,1125,151.06,1141,693.16,698.78,2957,1974,1843.9,5947.8,3192.6,3258.5,0.48777,1
383400,268050,349020,261550,361040,354550,92456,2569.1,97776,73367,74053,341550,279400,250940,707070,654360,545890,80726,69773,75750,68398,76727,79624,26060,531.8,26732,17540,17224,69173,51709,52183,109150,104410,88242,160900,139650,125550,136460,124870,137170,45230,328.42,47707,45678,47132,113330,88204,152240,111000,111760,144030,47155,19203,24035,18509,23477,19797,5250.4,227.87,5386.2,3345.6,3368.6,13076,9345.2,11052,18109,16000,17347,28443,9819.7,9868,9301.1,9512.5,4432.6,1125.5,151.08,1141.7,693.88,699.57,2961.5,1977.4,1846.7,5959.6,3197.4,3265.3,0.50521,1
383810,268080,349270,261590,361280,354810,92498,2572.7,97823,73397,74083,341700,279440,251010,707260,654490,546080,80760,69793,75767,68417,76744,79641,26056,531.81,26728,17541,17224,69173,51717,52184,109180,104450,88266,160780,139530,125460,136340,124770,137060,45197,328.4,47672,45639,47092,113260,88137,152120,110940,111680,143920,47182,19205,24049,18511,23489,19796,5249.4,227.86,5385.1,3344.8,3367.7,13075,9344.2,11049,18112,15997,17348,28458,9828.8,9877.6,9310.5,9520.3,4438.4,1125.7,151.09,1142,694.29,700.02,2964.3,1979.4,1848.3,5967.1,3199.9,3270.2,0.51458,1
368450,303350,240730,292400,246720,226320,76806,1300.7,81166,58350,58143,242360,192420,170640,482780,431270,347410,93900,58899,78290,57420,78417,71461,19387,442.88,20173,14442,14771,54284,42617,44694,94973,88297,78781,199690,164730,152570,161000,150930,201400,102210,461.53,107510,76874,78456,237510,172920,211860,180760,179500,203150,85161,30179,42942,29523,40936,31234,7927.9,244,8198,5426.9,5605.8,19992,14356,18367,27754,24945,26577,73500,22469,34684,21689,31313,9807,1593,147.06,1634.8,1173.7,1205.4,4205.7,3207.9,3664.1,8127.3,6183.9,6857,0.51823,1
368320,303390,240690,292440,246690,226380,76828,1300.8,81187,58337,58130,242430,192420,170630,482870,431350,347450,93869,58887,78259,57409,78387,71450,19379,442.97,20165,14443,14773,54261,42609,44689,94941,88273,78765,199760,164790,152620,161060,150970,201510,102260,461.53,107560,76874,78455,237560,172930,211890,180800,179540,203230,85126,30166,42927,29510,40923,31233,7926.8,243.97,8196.7,5426.7,5605.5,19989,14355,18365,27747,24941,26574,73454,22461,34667,21682,31297,9802.5,1592.6,147.06,1634.4,1173.1,1204.7,4203.8,3206,3662.3,8122.2,6179.8,6854.3,0.51631,1
368320,303480,240740,292530,246750,226440,76872,1300.7,81233,58339,58132,242590,192530,170670,483230,431670,347670,93850,58852,78215,57377,78342,71437,19360,442.9,20145,14442,14772,54229,42605,44680,94906,88247,78746,199110,164200,152150,160480,150500,200740,101830,460.93,107110,76550,78125,236610,172220,211030,180190,178910,202460,85073,30118,42889,29463,40884,31171,7909.8,243.92,8179.4,5416.8,5594.7,19948,14328,18329,27700,24897,26528,73411,22450,34647,21671,31279,9794.2,1591.7,147.03,1633.6,1172.1,1203.6,4200.9,3203.2,3658,8115.6,6174.2,6848.2,0.50835,1
368520,303670,240760,292720,246790,226480,76904,1300.8,81269,58349,58144,242710,192610,170690,483620,432040,347880,93815,58827,78174,57355,78305,71446,19351,443.07,20138,14444,14775,54224,42618,44688,94919,88268,78767,198550,163720,151750,160010,150100,200080,101470,460.35,106730,76272,77840,235770,171610,210300,179640,178340,201790,85007,30079,42857,29425,40852,31125,7895.5,243.85,8164.9,5408.8,5586.1,19913,14307,18303,27664,24863,26492,73361,22438,34627,21660,31262,9786.5,1590.9,146.99,1632.9,1171.1,1202.6,4198.5,3200.8,3654.2,8109.7,6170,6842.4,0.49761,1
368770,303940,240850,292980,246890,226630,76943,1300.8,81312,58379,58175,242890,192740,170750,484070,432490,348180,93778,58807,78122,57337,78256,71451,19345,443.06,20132,14450,14781,54230,42638,44705,94935,88286,78793,198130,163360,151420,159660,149770,199600,101200,459.92,106440,76066,77629,235150,171160,209760,179230,177930,201300,84967,30051,42836,29397,40831,31097,7884.8,243.81,8154.2,5403.2,5579.8,19889,14292,18287,27638,24840,26470,73333,22429,34617,21651,31253,9781.4,1590.3,146.96,1632.2,1170.3,1201.7,4196.8,3198.9,3650.9,8105.4,6166.5,6836.3,0.48523,1
369120,304250,240870,293270,246920,226650,76982,1300.7,81354,58409,58204,243080,192890,170830,484360,432780,348380,93792,58782,78100,57314,78236,71449,19345,443.04,20132,14458,14790,54247,42667,44734,94980,88334,78835,197860,163120,151220,159430,149570,199270,101020,459.55,106250,75930,77489,234750,170860,209390,178970,177660,200970,84948,30036,42822,29382,40817,31085,7878.5,243.78,8147.9,5400.3,5576.5,19876,14285,18280,27625,24830,26460,73307,22420,34605,21642,31242,9775.8,1589.6,146.96,1631.6,1169.8,1201.1,4194.9,3197.3,3648.3,8101.4,6163.6,6831.1,0.47584,1
369450,304540,240920,293560,246950,226700,76956,1300.9,81328,58386,58182,243010,192810,170760,484230,432680,348310,93805,58770,78093,57302,78231,71444,19343,443.06,20130,14462,14794,54254,42678,44747,95013,88370,78858,197720,162980,151110,159290,149460,199090,100930,459.31,106150,75862,77419,234540,170710,209200,178830,177510,200800,84934,30019,42814,29366,40809,31068,7874.3,243.74,8143.5,5397.3,5573.4,19866,14278,18272,27613,24819,26448,73283,22414,34595,21638,31233,9772.8,1589.3,146.95,1631.2,1169.5,1200.7,4193.9,3196.5,3646.8,8099.1,6162,6828.1,0.4697,1
327130,210690,232160,206090,237440,249670,49944,1958.7,51915,45030,45583,179350,151590,153280,357860,344630,272960,78337,62394,78750,62224,79929,79453,21833,501.22,22816,16663,16668,58992,44739,49531,93053,85984,79064,206680,174550,201560,172850,202910,290170,90233,512.87,94120,65984,71652,256950,153120,285320,225100,200120,242010,53045,27412,29873,26718,28644,35595,7303.6,219.41,7575.2,4929.9,5126.4,18286,12775,19033,22160,21006,23978,43036,17018,19202,16317,17366,7039.8,1335,149.11,1341.6,818.93,854.23,3185.9,2320.7,2434.9,5321.5,4015.4,3889.2,0.46657,1
327080,210700,232180,206100,237460,249700,49944,1959.3,51915,45023,45579,179350,151560,153290,357850,344600,272930,78333,62407,78762,62235,79942,79452,21837,501.21,22820,16657,16661,58990,44730,49521,93050,85975,79050,206820,174700,201710,172990,203060,290420,90309,513.14,94199,66039,71713,257160,153250,285570,225280,200280,242210,53038,27418,29867,26725,28640,35616,7306.3,219.41,7578.2,4932.5,5129,18294,12780,19045,22168,21015,23991,43008,17017,19192,16316,17358,7038.7,1335.2,149.13,1341.8,818.85,854.14,3186.2,2320.6,2434.9,5320.6,4015,3888.9,0.4652,1
326960,210700,232120,206100,237410,249800,49945,1960.7,51917,45027,45586,179360,151540,153330,357870,344630,272930,78357,62420,78803,62248,79986,79480,21847,501.52,22829,16659,16663,59014,44737,49538,93091,86003,79072,207090,174980,202000,173280,203360,290920,90464,513.56,94361,66152,71837,257600,153500,286080,225640,200600,242620,53036,27432,29866,26739,28640,35657,7313.5,219.4,7585.9,4937.9,5134.7,18312,12794,19068,22187,21035,24017,42978,17016,19177,16314,17345,7038.5,1335.1,149.15,1341.6,818.65,854.02,3186.1,2320.6,2435.1,5319.5,4014.6,3889.1,0.46306,1
326940,210690,232100,206100,237370,249870,49906,1962,51879,45012,45571,179180,151420,153280,357570,344300,272700,78406,62446,78864,62275,80048,79526,21854,501.85,22836,16651,16655,59020,44730,49539,93121,86028,79092,207520,175420,202460,173710,203830,291700,90701,514.18,94609,66324,72026,258280,153890,286850,226190,201090,243240,53051,27453,29876,26761,28652,35721,7325.1,219.4,7597.9,4946.7,5143.8,18341,12814,19105,22215,21066,24057,42960,17015,19167,16314,17336,7039.2,1335.1,149.13,1341.5,818.64,854.11,3186.5,2320.8,2435.9,5318.9,4014.5,3889.3,0.46051,1
326760,210600,231990,206020,237260,249680,49848,1960.5,51817,44961,45519,178900,151160,153120,357090,343840,272340,78448,62464,78898,62293,80082,79545,21856,502.22,22838,16644,16648,59011,44715,49536,93122,86031,79097,208110,175990,203060,174280,204440,292700,91007,515.13,94927,66547,72271,259150,154380,287860,226920,201730,244050,53055,27479,29888,26787,28666,35792,7335,219.43,7608.2,4956.2,5153.6,18368,12835,19145,22244,21097,24098,42928,17008,19154,16307,17325,7038.3,1335,149.1,1341.5,818.65,854.27,3187,2321.2,2436.9,5318.5,4014.7,3889.8,0.45814,1
326620,210550,231950,205970,237200,249630,49811,1959.8,51777,44929,45486,178720,150980,153040,356740,343510,272120,78504,62494,78944,62324,80129,79594,21863,502.56,22845,16646,16649,59023,44718,49559,93147,86061,79132,208550,176430,203560,174710,204950,293320,91214,516.04,95139,66682,72427,259720,154580,288460,227430,202100,244460,53053,27505,29895,26813,28675,35863,7340.8,219.45,7614.3,4962.7,5160.6,18387,12850,19179,22268,21124,24137,42895,16999,19142,16299,17316,7036.9,1335.1,149.08,1341.5,818.67,854.41,3187.5,2321.5,2437.7,5318.3,4014.9,3890,0.45504,1
326590,210490,231960,205920,237200,249590,49793,1959.5,51758,44909,45466,178630,150890,153010,356560,343320,272010,78559,62490,78981,62320,80163,79614,21864,502.66,22846,16646,16649,59018,44713,49573,93144,86063,79139,208820,176640,203880,174920,205280,293460,91247,516.4,95173,66745,72501,259910,154660,288680,227740,202320,244620,53039,27503,29885,26812,28666,35884,7345,219.42,7618.7,4965,5162.8,18398,12858,19190,22275,21134,24151,42877,16994,19135,16295,17310,7035.4,1335.1,149.07,1341.6,818.68,854.4,3187.9,2321.6,2438.1,5318.1,4014.4,3889.3,0.45148,1
313340,242710,226030,233190,230620,280130,69910,1689.2,74205,59765,59184,229980,194270,192780,437100,407490,354410,88597,79725,81528,77298,84619,95188,25435,709.65,27046,17992,17931,76649,56705,60623,117770,109720,98609,76618,63714,72314,63239,73026,152990,34496,541.18,35862,35071,37604,114260,89280,169100,111450,112560,154160,31766,27422,24484,27005,24381,24397,5582.6,397.72,5702.2,4077.8,4078.9,14759,11436,15088,22434,20545,22093,21603,16104,12318,15784,11337,6114.8,1304.1,276.9,1346.5,831.63,778.82,2629.8,1956.7,1968.7,4893.5,3386.4,3434.4,0.44806,1
313540,242790,226120,233260,230710,280220,69944,1689.8,74245,59807,59225,230090,194390,192880,437270,407670,354580,88589,79737,81501,77308,84592,95166,25436,709.93,27048,17993,17932,76654,56702,60615,117760,109710,98585,76590,63675,72291,63200,73000,152830,34457,541.36,35820,35035,37571,114090,89154,168940,111310,112430,153990,31769,27429,24486,27012,24382,24397,5582.5,397.87,5702,4077.5,4078.6,14757,11434,15086,22434,20542,22090,21607,16107,12322,15786,11340,6116.2,1304.4,277.03,1346.8,831.92,779.03,2630.4,1957.2,1969.1,4894.9,3386.9,3435.4,0.44291,1
313930,242910,226300,233370,230890,280410,70038,1690.8,74348,59884,59300,230390,194640,193100,437690,408100,354930,88598,79755,81484,77325,84573,95138,25440,710.37,27052,17995,17934,76652,56699,60601,117730,109680,98549,76560,63629,72239,63152,72945,152570,34378,541.78,35735,34981,37514,113800,88971,168620,111110,112230,153690,31774,27419,24487,27002,24383,24388,5579.8,398.19,5698.9,4076.2,4077.1,14746,11428,15080,22423,20531,22079,21614,16113,12327,15792,11345,6117.5,1304.8,277.3,1347.2,832.29,779.26,2631,1957.7,1969.3,4896.7,3387.4,3436.3,0.4386,1
314490,243080,226540,233510,231140,280540,70142,1692.1,74461,59989,59404,230770,194980,193370,438300,408680,355390,88643,79786,81483,77355,84571,95136,25435,711.07,27047,17994,17933,76627,56686,60594,117680,109650,98525,76488,63551,72140,63072,72843,152160,34296,542.01,35649,34906,37431,113510,88772,168170,110890,112000,153310,31789,27407,24490,26991,24383,24369,5576,398.69,5694.5,4074.7,4075.4,14733,11421,15070,22408,20515,22062,21628,16124,12336,15803,11353,6120.9,1305.6,277.7,1348,832.88,779.6,2632.5,1958.9,1970.1,4900.1,3388.6,3438.5,0.43795,1
315080,243350,226770,233760,231380,280840,70269,1693.6,74597,60131,59542,231260,195410,193750,439110,409480,356100,88694,79801,81477,77368,84565,95118,25425,712,27036,17995,17935,76603,56676,60592,117650,109640,98519,76390,63447,72038,62969,72738,151820,34235,542.46,35583,34833,37352,113290,88600,167780,110700,111800,152990,31808,27401,24502,26984,24393,24353,5573.4,399.38,5691.7,4073.7,4074,14723,11415,15061,22399,20504,22048,21647,16140,12347,15819,11363,6126.5,1306.7,278.23,1349.1,833.75,780.21,2634.5,1960.6,1971.4,4904.2,3390.7,3441.7,0.43784,1
315190,243380,226970,233790,231600,281150,70365,1694.5,74701,60229,59639,231670,195750,194080,439850,410260,356760,88711,79816,81469,77383,84555,95101,25412,713.18,27024,17990,17931,76567,56651,60581,117600,109600,98495,76313,63377,71962,62899,72658,151570,34188,543.06,35533,34781,37296,113120,88478,167520,110560,111640,152770,31816,27395,24511,26978,24401,24338,5571.3,400.24,5688.9,4072.7,4072.7,14713,11410,15051,22387,20493,22036,21657,16155,12354,15833,11369,6132,1307.5,278.91,1350,834.56,780.76,2635.4,1962,1972.5,4904.7,3392.2,3444.2,0.43483,1
315170,243240,226960,233670,231600,281240,70383,1693.9,74722,60255,59665,231710,195800,194140,439890,410350,356930,88711,79809,81457,77377,84544,95067,25401,712.9,27013,17981,17922,76537,56622,60552,117550,109560,98453,76260,63339,71919,62862,72614,151450,34162,542.89,35505,34755,37268,113030,88417,167390,110480,111570,152660,31813,27389,24513,26973,24402,24327,5570.4,400.11,5688,4071.6,4071.6,14709,11407,15045,22383,20489,22028,21658,16161,12357,15839,11372,6134.6,1307.5,278.81,1350,834.39,780.67,2635.3,1962.2,1972.7,4904.7,3392.7,3444.7,0.43036,1
735430,462100,422630,437090,428730,401290,112420,1828.1,120350,103150,106770,349140,280290,285730,614140,592860,527770,81910,76218,76874,74874,79468,87376,22077,484.51,22943,17049,17484,64872,49842,53515,104220,96802,87920,50112,32913,48352,33262,47616,34889,14567,299.92,14918,7732.7,7821.1,28704,21058,24520,41066,36600,35120,25798,15081,17892,14735,18032,16873,4407,226.99,4529.5,3292.8,3357.7,10584,8516.3,10785,15661,14235,15594,15315,5525.1,10033,5391.8,9323.2,3496.4,1012.7,139.54,1056.3,651.65,661.02,2402,1627.2,1632.1,4463.6,3046.5,2919,0.42365,1
735510,462220,422420,437190,428500,401130,112380,1828.2,120310,103150,106780,349050,280260,285750,613970,592740,527720,81924,76206,76880,74860,79474,87329,22084,484.34,22951,17055,17489,64888,49857,53520,104210,96788,87908,50130,32912,48366,33261,47629,34880,14571,299.92,14923,7732.9,7821.3,28707,21060,24518,41068,36597,35115,25792,15074,17890,14727,18031,16870,4407.4,226.95,4529.8,3292.2,3357.1,10586,8517.2,10784,15663,14235,15596,15310,5518,10029,5384.6,9320.1,3493.5,1012.7,139.53,1056.3,651.59,660.91,2402,1627.1,1632,4463.6,3045.5,2918.9,0.41428,1
735840,462460,422300,437400,428340,400850,112350,1828,120270,103110,106740,348990,280310,285780,613870,592690,527720,81972,76231,76917,74882,79512,87310,22092,484.08,22960,17061,17493,64906,49873,53532,104220,96790,87907,50175,32930,48402,33281,47664,34883,14580,299.94,14931,7734.8,7823.4,28715,21064,24523,41080,36599,35114,25781,15069,17886,14723,18028,16870,4408.4,226.93,4531,3292.2,3357.2,10588,8518,10786,15664,14237,15599,15298,5513,10020,5379.6,9313.3,3491.3,1013,139.51,1056.6,651.46,660.76,2402.4,1627.2,1631.8,4464.3,3044.6,2919.4,0.40185,1
736520,462860,422410,437750,428400,400670,112330,1828.1,120250,103080,106710,348950,280360,285780,613710,592580,527680,82018,76263,76961,74911,79559,87289,22103,483.91,22970,17065,17494,64921,49875,53536,104220,96784,87894,50210,32948,48434,33299,47694,34889,14590,299.94,14940,7736.6,7824.8,28721,21067,24523,41085,36598,35108,25773,15065,17876,14719,18019,16870,4408.6,226.93,4531.2,3292.3,3357.3,10589,8518.7,10787,15664,14237,15601,15285,5510.9,10006,5377.4,9301.7,3490,1013.2,139.49,1056.7,651.34,660.64,2402.8,1627.2,1631.8,4465.2,3043.7,2920.4,0.38485,1
