DELTA_FT7,DELTA_FT8,DELTA_T7,DELTA_T8,DELTA_TP7,DELTA_TP8,DELTA_CP1,DELTA_CP2,DELTA_P1,DELTA_PZ,DELTA_P2,DELTA_PO3,DELTA_POZ,DELTA_PO4,DELTA_O1,DELTA_OZ,DELTA_O2,TETHA_FT7,TETHA_FT8,TETHA_T7,TETHA_T8,TETHA_TP7,TETHA_TP8,TETHA_CP1,TETHA_CP2,TETHA_P1,TETHA_PZ,TETHA_P2,TETHA_PO3,TETHA_POZ,TETHA_PO4,TETHA_O1,TETHA_OZ,TETHA_O2,ALPHA_FT7, ALPHA_FT8,ALPHA_T7,ALPHA_T8,ALPHA_TP7,ALPHA_TP8,ALPHA_CP1,ALPHA_CP2,ALPHA_P1,ALPHA_PZ,ALPHA_P2,ALPHA_PO3,ALPHA_POZ,ALPHA_PO4,ALPHA_O1,ALPHA_OZ,ALPHA_O2,BETA_FT7, BETA_FT8,BETA_T7,BETA_T8,BETA_TP7,BETA_TP8,BETA_CP1,BETA_CP2,BETA_P1,BETA_PZ,BETA_P2,BETA_PO3,BETA_POZ,BETA_PO4,BETA_O1,BETA_OZ,BETA_O2,GAMMA_FT7, GAMMA_FT8,GAMMA_T7,GAMMA_T8,GAMMA_TP7,GAMMA_TP8,GAMMA_CP1,GAMMA_CP2,GAMMA_P1,GAMMA_PZ,GAMMA_P2,GAMMA_PO3,GAMMA_POZ,GAMMA_PO4,GAMMA_O1,GAMMA_OZ,GAMMA_O2,percol,label
6379200,5084600,5753500,5083700,5333700,4898600,4654400,4871000,3370900,4281100,2321100,4400600,4575900,8405100,11969000,5771200,8187400,407280,418500,305420,341950,257920,295440,161360,178600,120130,172110,172520,220210,219600,275240,379040,295780,353420,84570,72024,75776,69705,69198,75543,9754.2,12875,21942,20898,29660,53599,50276,70675,77320,74475,81078,28688,22221,24894,23685,20585,26112,2713.9,3877.4,7372.1,6372.7,9275.5,20118,16391,24221,25034,23619,26507,9718.3,7020.4,7031.1,7555,5004.5,6000.9,840.54,910.3,1854.1,1640.1,2062.1,4823.5,3327.5,4653.1,5862.7,4814,6741.8,0.35886,1
6391700,5094000,5764900,5093800,5346000,4910500,4665600,4883100,3377900,4290700,2325000,4410900,4586400,8418400,11990000,5782900,8206000,407370,418640,305370,342070,257850,295500,161360,178580,120100,172100,172600,220100,219540,275290,379010,295800,353470,84549,72015,75749,69691,69179,75534,9755,12875,21943,20896,29658,53595,50265,70665,77302,74454,81059,28683,22221,24884,23682,20579,26114,2713.8,3878.1,7372.7,6373.1,9278,20119,16393,24227,25034,23619,26511,9718.6,7023.5,7030.4,7555,5004.8,6002.6,840.63,910.41,1854.4,1640.2,2062.7,4823.7,3327.8,4653.8,5863.6,4815.4,6748.2,0.36164,1
6397100,5091600,5769500,5092900,5350600,4913400,4668400,4885500,3379100,4293100,2325200,4414300,4588700,8420400,11991000,5784000,8209700,407490,418670,305300,342020,257790,295480,161250,178440,120040,172010,172650,220020,219500,275390,378670,295650,353270,84534,72009,75723,69684,69167,75536,9755.8,12873,21946,20893,29656,53600,50264,70672,77298,74443,81059,28683,22222,24878,23683,20574,26118,2713.3,3878.5,7371.3,6372.3,9279.4,20115,16393,24229,25030,23619,26517,9720.3,7026.8,7029.7,7557.5,5004.7,6005.1,840.66,910.46,1854.5,1640.4,2063.4,4823.3,3328.3,4655.1,5864.5,4817,6755.1,0.36434,1
6395500,5089400,5767900,5090900,5349600,4912500,4666200,4883200,3377600,4291300,2324400,4413200,4587100,8416700,11986000,5782300,8208900,407330,418560,305150,341880,257660,295350,161110,178280,119980,171880,172560,219880,219390,275300,378450,295520,353100,84515,72001,75696,69675,69147,75528,9753.2,12870,21945,20892,29655,53593,50261,70677,77278,74426,81044,28681,22223,24875,23686,20572,26122,2713,3878.4,7371.2,6372.1,9279.7,20116,16396,24233,25031,23622,26524,9720.1,7029.1,7029,7561.5,5004.3,6007.2,840.65,910.51,1854.3,1640.3,2063.6,4822.8,3328.4,4656.2,5864.6,4817.5,6760.4,0.36579,1
3638800,1876600,2778000,1475400,2070500,1694600,1083700,1043900,936250,1275200,923490,1453600,1403500,2028300,4300600,2241300,2436100,228530,163690,217500,120630,140520,128480,21732,25110,41071,43278,54435,96116,91645,131680,170980,140720,153920,143000,121250,139900,119570,122580,125110,10540,13150,28779,22117,34007,83770,67954,88080,127380,121220,123280,24694,21543,23026,21639,22650,31501,2782.2,4023.4,7876.8,6958.2,11255,22390,19085,29957,30129,27663,32325,8116.7,6214.7,5980.8,5249.4,4713.6,5751.8,766.98,920.82,1727.6,1503.9,1911.3,4125.9,2958.4,4589.4,5405.3,4665.7,7047.6,0.36691,1
3636300,1875900,2775700,1474000,2068200,1692400,1082700,1043000,935220,1273900,922790,1452200,1402100,2025600,4293700,2238600,2434000,228560,163740,217590,120620,140540,128400,21716,25083,41051,43252,54401,96092,91595,131560,170930,140670,153840,143070,121280,139970,119600,122630,125140,10542,13151,28787,22124,34018,83795,67973,88099,127410,121250,123310,24691,21539,23025,21636,22653,31502,2782.3,4023.7,7877.4,6957.9,11256,22394,19089,29964,30134,27665,32327,8116.8,6215.1,5981.3,5249.9,4713.7,5752.9,767.03,920.91,1727.7,1504.1,1911.4,4126.1,2958.4,4589.3,5405.9,4665.9,7048.4,0.36854,1
3633600,1875700,2772800,1472700,2065500,1690500,1081700,1042100,934170,1272600,922460,1450500,1400800,2023400,4285900,2235700,2430700,228660,163740,217760,120600,140590,128320,21714,25057,41041,43227,54369,96090,91550,131440,170850,140600,153730,143190,121320,140080,119640,122700,125170,10546,13150,28800,22133,34032,83829,68003,88122,127460,121290,123330,24688,21535,23024,21631,22659,31503,2782.8,4024.1,7878.4,6958,11259,22400,19093,29972,30141,27667,32328,8115.5,6213.2,5980.2,5248.5,4712.5,5752.7,766.87,920.73,1727.3,1503.9,1911.1,4125.3,2957.8,4588.6,5405.6,4665.5,7048.7,0.37163,1
3633400,1876700,2771500,1472500,2064400,1689400,1081700,1042100,933910,1272400,922810,1449800,1400400,2022500,4281300,2233800,2428800,228840,163820,218000,120610,140700,128260,21723,25048,41043,43227,54365,96096,91539,131380,170830,140560,153660,143310,121360,140180,119660,122740,125170,10545,13149,28797,22138,34044,83830,68021,88134,127480,121310,123340,24688,21531,23026,21627,22666,31508,2783.4,4024.3,7881.3,6959,11263,22411,19101,29980,30152,27673,32335,8115.4,6212.4,5979.3,5247.4,4710.3,5751.8,766.55,920.46,1726.3,1503.1,1910.4,4122.9,2956.2,4586.4,5403.4,4663.7,7046.6,0.37461,1
3634900,1878500,2770900,1473000,2064300,1688700,1082700,1043100,934300,1273200,923640,1449800,1400400,2022400,4279400,2232400,2427200,229020,163860,218280,120610,140790,128210,21742,25046,41049,43237,54358,96105,91528,131310,170830,140520,153600,143390,121360,140230,119660,122730,125140,10543,13150,28794,22148,34065,83815,68035,88144,127460,121290,123330,24679,21523,23021,21620,22659,31503,2783.2,4023.1,7880.4,6958,11263,22410,19099,29975,30149,27667,32329,8114.4,6209.9,5977.7,5245.2,4708.3,5749.5,766.27,920.23,1725.6,1502.7,1910,4120.8,2954.8,4584.6,5400.6,4661.2,7043.3,0.37682,1
3631400,1877700,2767900,1471100,2061600,1686100,1080600,1041100,932740,1270900,923150,1447700,1398400,2019400,4272300,2229500,2423900,229060,163870,218290,120600,140820,128170,21724,25018,41037,43218,54343,96083,91498,131230,170770,140490,153540,143460,121390,140250,119680,122760,125150,10544,13153,28804,22164,34093,83843,68071,88173,127490,121320,123350,24670,21517,23011,21614,22653,31494,2783.7,4022.1,7881.9,6959,11265,22414,19099,29970,30150,27664,32322,8112,6207,5975.3,5243.2,4706.3,5747.4,766.06,920.1,1725,1502.2,1909.7,4118.9,2953.5,4583.4,5397.7,4658.7,7039.5,0.3789,1
3629800,1877400,2766800,1470300,2060300,1684900,1079600,1040100,931960,1269800,923420,1446600,1397400,2018000,4268800,2228100,2422400,229100,163870,218320,120590,140870,128130,21716,25003,41034,43202,54339,96084,91481,131180,170770,140470,153500,143510,121440,140280,119720,122790,125170,10545,13155,28808,22166,34111,83862,68088,88196,127520,121340,123380,24666,21516,23006,21613,22650,31486,2783.8,4021.5,7882.1,6959.7,11266,22414,19097,29963,30148,27661,32316,8112.6,6206.1,5974.8,5242.7,4705.6,5746.8,765.94,920.05,1724.7,1502,1909.7,4118.1,2952.8,4582.7,5396.8,4657.8,7037.9,0.3814,1
4452200,3371700,4372700,3128300,3113600,3290200,2340500,2669000,1455100,2176800,1726100,2471300,2783200,4480200,6540600,3798300,4221200,258990,193950,214010,160520,145720,179000,39945,53147,52267,58427,69671,113480,124220,165120,277760,195160,220910,115950,106170,118760,103170,93654,104660,10290,13008,21662,19331,29630,58838,52478,84066,94193,94657,107440,38986,28366,28361,25446,23790,32971,2812.4,4015.9,8105.9,6645.8,9755.2,24764,19186,28745,32833,29172,36926,25037,19009,10414,7789.9,6393.8,8000,921.51,1081.9,2032.4,1806.6,2454.1,5390.8,4438.4,6605.9,9343.2,7608.1,13611,0.38352,1
4450900,3368900,4369000,3125000,3111100,3286200,2338700,2666600,1454600,2174900,1724900,2469100,2781100,4475600,6538500,3796300,4218000,258920,193860,214000,160480,145720,179010,39916,53113,52265,58412,69666,113490,124220,165150,277830,195180,220950,115950,106100,118740,103090,93647,104580,10287,13000,21655,19326,29616,58815,52456,84022,94167,94617,107390,39000,28371,28361,25450,23793,32982,2812.5,4016.5,8108,6648,9758.7,24771,19192,28756,32841,29177,36936,25055,19021,10419,7792.3,6396.1,8002.3,921.65,1082.2,2033.1,1807,2454.6,5392.8,4440.2,6608,9347.3,7611.3,13618,0.38599,1
4445200,3363800,4361800,3120000,3105700,3280600,2334700,2662500,1451900,2170300,1722300,2465100,2777400,4466600,6529600,3793300,4214900,258760,193750,213970,160440,145740,179060,39898,53089,52259,58400,69648,113520,124240,165140,278020,195270,221050,115890,105990,118660,102960,93593,104470,10280,12991,21645,19319,29612,58782,52436,83988,94107,94546,107310,39028,28377,28364,25453,23794,32997,2813,4017.1,8110,6649.9,9762.7,24778,19200,28768,32852,29186,36956,25088,19045,10428,7796.1,6399.6,8006.4,921.86,1082.5,2033.6,1807.5,2455.4,5395,4442.9,6611.8,9355,7617.8,13634,0.38818,1
4440600,3360400,4356900,3116900,3102100,3277200,2332300,2660500,1450200,2167100,1720700,2462500,2775500,4460900,6524700,3792200,4214200,258600,193670,213900,160410,145750,179120,39884,53087,52255,58386,69628,113550,124270,165150,278280,195360,221170,115830,105890,118590,102850,93553,104360,10275,12982,21639,19310,29601,58766,52420,83943,94072,94497,107250,39074,28388,28371,25460,23803,33020,2813.8,4018.1,8113.6,6653,9767.8,24793,19214,28789,32877,29206,36994,25141,19081,10441,7801,6405,8012.1,922.19,1083,2033.8,1807.9,2456.6,5397.2,4446.3,6617.4,9365.7,7626.5,13657,0.38981,1
4439100,3359600,4355300,3116200,3101100,3276300,2332000,2660800,1449600,2165700,1720500,2461900,2775800,4458700,6524800,3794000,4216400,258480,193610,213870,160420,145800,179220,39892,53116,52260,58395,69626,113590,124330,165190,278660,195520,221380,115800,105800,118550,102730,93527,104270,10272,12971,21632,19301,29592,58757,52414,83910,94056,94470,107210,39131,28397,28377,25462,23812,33045,2814.6,4019.2,8117.5,6655.6,9773.8,24810,19229,28814,32904,29225,37036,25212,19130,10459,7808.7,6412.9,8020.8,922.71,1083.7,2034.4,1808.5,2458.2,5400.8,4450.7,6624.9,9380.8,7638.3,13688,0.39011,1
4436100,3356600,4352100,3113300,3098000,3273000,2329200,2658000,1447500,2162700,1718300,2459300,2774200,4454200,6522500,3793500,4215300,258420,193600,213890,160430,145780,179270,39880,53131,52237,58379,69601,113570,124380,165240,279020,195630,221540,115790,105750,118530,102670,93489,104220,10269,12964,21624,19295,29588,58734,52408,83894,94027,94437,107180,39207,28413,28388,25465,23817,33059,2814.7,4019.6,8118,6656.3,9777.9,24814,19236,28828,32916,29237,37074,25302,19194,10482,7820,6422.2,8033,923.28,1084.6,2035.2,1809.5,2460.4,5405.1,4456.1,6634.8,9398.8,7653.3,13729,0.38983,1
4435500,3355400,4352100,3112200,3096800,3271700,2328100,2656500,1446500,2161500,1717300,2458200,2772700,4451400,6518500,3792100,4213800,258350,193570,213910,160440,145770,179300,39870,53123,52221,58371,69584,113580,124370,165200,278950,195640,221540,115720,105690,118480,102610,93438,104170,10265,12959,21617,19291,29583,58713,52402,83886,93991,94403,107150,39196,28406,28383,25462,23809,33059,2814.1,4018.9,8116.3,6655.6,9776.7,24809,19231,28820,32909,29233,37076,25289,19181,10477,7818.5,6420.9,8032.6,923.21,1084.7,2035.2,1809.4,2460.7,5405.1,4456.1,6635,9397.9,7652.8,13732,0.39033,1
4901300,6274400,5374100,6546800,4578600,5992200,4351200,4968000,2619200,4657900,2700000,4489900,4379100,5247700,9590000,5748600,7255300,318450,244340,309380,220380,192420,226640,75096,84831,92656,106000,115340,159590,172900,220520,309580,236380,268230,99585,64438,95501,60655,66940,66350,9109.9,11674,20301,18338,32449,53157,45424,63559,74921,66855,72936,26026,19355,26155,19289,21320,24673,2749.5,3532.1,7621.4,6550.1,10296,21557,16874,23423,26362,24476,29031,9357.8,6943,6825.7,5948,5090.8,7496.9,803.27,1059,1908.3,1640.8,2580.8,5204,3790.7,5796.6,6820.1,5738.4,10995,0.39049,1
4905100,6280000,5378800,6552400,4582600,5996900,4355400,4972600,2621500,4662200,2702200,4493900,4382700,5251900,9597400,5753000,7261100,318640,244480,309520,220490,192480,226700,75161,84904,92713,106060,115400,159640,172970,220630,309710,236420,268300,99620,64459,95512,60666,66947,66344,9113.9,11677,20307,18343,32445,53164,45428,63555,74917,66853,72931,26028,19358,26155,19291,21322,24675,2749.4,3532.2,7621.5,6550.2,10298,21558,16874,23427,26365,24476,29030,9356.9,6943.4,6826.1,5948.1,5090.3,7497.9,803.27,1059.1,1908.2,1640.8,2581,5203.2,3790.5,5797.3,6819.9,5738,10995,0.39048,1
4905900,6275000,5380500,6545000,4580700,5992100,4351500,4968100,2619000,4659300,2699700,4489900,4379100,5247700,9592200,5751000,7259800,318370,244250,309370,220210,192180,226430,74930,84671,92502,105850,115270,159450,172740,220460,309150,236150,267990,99637,64453,95517,60651,66926,66330,9106.4,11672,20305,18338,32431,53158,45427,63565,74899,66846,72915,26033,19359,26161,19291,21328,24679,2749.9,3532,7623.6,6552.5,10299,21565,16879,23437,26371,24479,29024,9355.5,6943.5,6826.9,5947.9,5091,7496.2,803.3,1059.2,1908.5,1641,2580.8,5203.8,3790.3,5795.6,6818.8,5736.1,10978,0.38981,1
4910100,6275600,5385200,6543700,4582800,5992700,4351700,4968400,2618800,4660700,2699800,4489700,4379300,5248100,9594900,5753700,7264900,318150,244140,309020,220070,191970,226290,74752,84491,92351,105700,115210,159330,172600,220370,308760,236010,267820,99656,64436,95512,60625,66920,66311,9098.3,11667,20299,18332,32419,53143,45416,63569,74884,66842,72902,26025,19358,26143,19286,21315,24669,2749.2,3530.7,7622,6553.8,10298,21557,16875,23431,26359,24467,29003,9353.9,6944.1,6825.9,5948,5090.2,7495.4,803.2,1059.3,1908.3,1640.8,2580.9,5203.7,3789.6,5794.5,6816.6,5733.9,10963,0.38959,1
4901700,6262100,5375800,6528700,4572400,5978700,4340300,4955000,2612800,4648900,2693300,4478600,4368800,5235800,9574300,5741100,7247800,317840,243920,308720,219840,191760,226090,74572,84296,92214,105530,115120,159190,172440,220200,308380,235820,267590,99636,64418,95504,60600,66904,66291,9090.1,11661,20294,18324,32409,53134,45406,63558,74862,66833,72885,26019,19355,26131,19282,21307,24665,2748.6,3529.9,7621.7,6555.2,10297,21555,16874,23430,26354,24461,28989,9351.9,6943.5,6824.3,5947.3,5088.9,7493.9,803.2,1059.2,1907.9,1640.4,2580.4,5202.8,3788.8,5793,6813.6,5731.9,10950,0.38958,1
4894600,6251700,5369400,6518000,4565000,5969600,4332300,4945800,2608600,4640800,2689000,4471300,4361900,5227800,9559900,5733000,7236600,317580,243730,308540,219700,191590,225990,74447,84169,92118,105420,115100,159100,172370,220120,308140,235730,267460,99585,64400,95481,60578,66885,66273,9082.7,11654,20289,18320,32404,53120,45395,63539,74838,66822,72869,26015,19351,26125,19278,21303,24661,2748.2,3529.5,7622.5,6557.3,10298,21559,16876,23427,26356,24458,28978,9348.3,6941.9,6822.1,5946,5087.2,7490.5,802.98,1059,1907.5,1640.3,2580.3,5201.6,3788.1,5790.7,6811.1,5729.9,10938,0.39028,1
4891000,6246300,5365100,6512400,4561100,5964700,4328100,4941000,2606100,4636400,2686900,4467300,4358000,5223300,9551800,5728400,7230600,317440,243660,308400,219650,191530,225980,74385,84106,92087,105390,115130,159110,172390,220120,308080,235760,267470,99561,64390,95458,60566,66866,66260,9078.4,11651,20283,18313,32405,53106,45385,63528,74817,66808,72851,26015,19348,26123,19275,21303,24660,2747.8,3528.9,7623.5,6558,10300,21564,16879,23427,26362,24459,28975,9348.1,6942.1,6821.8,5945.7,5087,7489.2,802.99,1058.9,1907.4,1640.2,2580.6,5201.5,3788.4,5790.2,6810.8,5729.9,10933,0.39002,1
3594900,3256200,2686800,3180300,2011200,2876400,1886100,1919000,1434800,2572800,1815000,2280600,2015800,3944500,6821500,3064900,2651200,345750,256500,286770,208950,179520,191900,49954,58206,55354,79337,88468,125510,126630,204310,238040,191240,212010,82833,75143,70748,66957,57638,68870,6748.3,8403.5,16430,14963,27757,45113,37922,54276,64870,63255,68710,26234,23524,22051,23098,18214,21857,2231.6,3066,6314.7,5513,9081.6,17372,14524,20261,22445,22196,24209,9329.1,9551.8,6330.9,8964.5,4814.2,6146.3,743.51,1026.8,1816.9,1605,2515,5277.2,3782.5,5736.1,6089.6,5123.9,6295.6,0.38795,1
3594400,3257600,2687500,3182100,2012100,2878100,1887800,1920700,1435900,2575100,1816600,2282200,2017200,3947300,6826700,3066600,2652700,345710,256400,286810,208930,179530,191950,49985,58243,55367,79365,88503,125530,126660,204380,238130,191310,212100,82832,75141,70734,66956,57626,68859,6749.4,8404.4,16433,14964,27767,45120,37924,54285,64858,63251,68698,26236,23530,22053,23105,18217,21861,2232,3065.5,6316,5512.9,9082.1,17376,14525,20260,22450,22200,24215,9329.1,9553.8,6330.3,8966.7,4814.1,6146.7,743.49,1026.9,1816.8,1605.1,2515.3,5277.6,3782.7,5736.2,6090.5,5124.2,6296.5,0.38613,1
3595600,3260100,2689700,3185500,2014500,2881600,1891300,1924300,1438400,2579800,1819500,2285800,2020100,3953100,6837400,3070100,2655800,345690,256460,286870,209030,179590,192060,50054,58320,55404,79435,88524,125610,126740,204560,238310,191440,212250,82847,75164,70741,66974,57633,68860,6750.3,8403,16437,14965,27767,45132,37929,54293,64865,63268,68708,26238,23538,22054,23112,18221,21868,2232.5,3065.4,6317,5512.6,9082.4,17380,14525,20260,22457,22207,24223,9327.9,9559.5,6329.5,8971.5,4813.8,6147.4,743.5,1027,1816.8,1605.2,2515.1,5278.3,3782.8,5735.8,6091.2,5124.3,6297.7,0.38458,1
3598100,3262600,2692600,3189700,2017100,2886000,1894700,1927800,1441000,2583700,1822500,2289900,2022600,3961500,6852100,3075100,2659200,345800,256680,286960,209200,179630,192150,50147,58434,55450,79521,88589,125670,126820,204800,238470,191560,212370,82867,75185,70739,66995,57644,68853,6753.3,8402.1,16444,14964,27774,45150,37925,54278,64864,63270,68690,26239,23539,22055,23115,18225,21867,2233.1,3065.4,6318.1,5513.3,9085.4,17383,14526,20261,22461,22210,24229,9328.6,9563.9,6328.7,8974.5,4813.4,6146.8,743.48,1027.1,1817,1605.4,2515.4,5278.5,3783.1,5735.8,6090.3,5123.4,6299,0.38261,1
3598900,3261700,2692000,3189400,2016700,2885500,1894000,1927500,1440600,2582600,1820900,2288200,2020600,3965000,6851600,3075100,2658800,345820,256710,287030,209170,179600,192180,50186,58481,55425,79542,88660,125680,126860,205100,238260,191530,212340,82919,75221,70757,67030,57666,68870,6755.8,8404.1,16449,14959,27770,45162,37923,54272,64876,63288,68693,26239,23537,22055,23109,18229,21870,2233.3,3065.8,6318.3,5513.6,9087.4,17386,14526,20263,22466,22215,24236,9328.8,9562.5,6327.6,8972,4813.1,6148.1,743.47,1027.1,1817.2,1605.8,2515.9,5279.5,3784.3,5737.5,6090.1,5123.6,6302.6,0.38169,1
3596500,3258100,2689400,3185000,2014400,2881700,1891200,1924800,1438300,2579100,1817900,2284700,2017800,3959400,6841500,3071600,2656500,345750,256760,286970,209140,179550,192140,50117,58403,55381,79463,88610,125610,126780,204940,238060,191440,212230,83003,75254,70798,67059,57706,68882,6758.1,8404,16455,14956,27753,45182,37927,54269,64902,63315,68705,26241,23531,22055,23104,18231,21874,2233.4,3066.4,6318.6,5514.1,9087.3,17387,14529,20268,22470,22219,24239,9328.6,9556.9,6326.5,8965,4812,6146.9,743.39,1027,1817.2,1606.2,2515.3,5279.5,3784.4,5736.6,6088.7,5122.1,6300,0.38205,1
3596600,3256900,2688700,3183300,2013700,2880200,1890300,1924000,1437200,2578000,1816400,2283200,2016600,3957200,6837500,3070400,2656300,345810,256910,286970,209210,179550,192190,50090,58372,55368,79433,88596,125590,126750,204900,237990,191410,212200,83098,75298,70850,67091,57745,68897,6761.4,8402.4,16461,14953,27742,45200,37930,54263,64930,63341,68722,26242,23526,22053,23101,18230,21881,2233.1,3067.1,6318.4,5514.2,9088.7,17388,14530,20277,22471,22220,24243,9328.2,9554.2,6325.9,8961.1,4811.2,6146.5,743.28,1027.1,1817.1,1606.3,2515.2,5279.1,3784,5736.3,6087.5,5121,6298.3,0.38459,1
6559500,5071500,5404500,4643100,4586700,4536900,4329000,4722700,2019300,4169800,2919800,3811300,4086100,5729700,7596200,5360200,5735700,343920,272360,263120,238350,216300,244450,104610,119880,80688,120810,106950,171590,168000,226020,298000,240860,255950,88030,77368,83514,72378,67570,77147,10417,13558,19757,18253,27620,53303,46255,64883,78980,77530,85271,25004,22499,22455,22686,19566,25020,2553.7,3658.9,7105.7,6176.8,9861.1,19471,15414,24957,24467,23131,26679,8297.4,7920.3,6003.4,7982.6,4713.1,6915.2,822.94,1082.3,2001.1,1695.5,2514.4,5146.7,3778.2,5763.9,5851.4,5286.1,8341.5,0.39078,1
6562800,5073900,5407900,4645600,4590000,4539800,4332500,4726600,2020700,4172800,2922100,3814300,4089000,5733900,7600100,5363400,5739300,344040,272450,263270,238450,216420,244550,104690,119980,80723,120880,107010,171660,168060,226120,298130,240970,256050,88046,77369,83513,72385,67572,77164,10420,13563,19759,18258,27619,53310,46263,64889,78981,77533,85286,24996,22498,22449,22689,19562,25022,2553.7,3660.2,7105.8,6176.8,9860,19471,15414,24961,24465,23129,26678,8293.7,7919.7,6000.7,7984.5,4711.9,6913.3,823.01,1082.4,2001.2,1695.8,2514.1,5146.8,3778.3,5763.7,5851.2,5285.1,8335.3,0.4004,1
6559800,5070400,5406000,4642900,4588400,4539200,4329900,4723800,2019900,4172200,2921100,3813500,4088300,5732400,7598300,5362100,5739500,344160,272580,263440,238570,216550,244610,104750,120040,80745,120910,107030,171690,168100,226200,298150,240990,256040,88000,77349,83456,72373,67548,77170,10416,13563,19759,18267,27613,53318,46281,64899,78987,77537,85302,24993,22495,22445,22688,19558,25020,2553.4,3660.7,7104.1,6176.8,9858.2,19465,15412,24956,24458,23125,26672,8291,7920.9,5999.2,7986.9,4711,6912.4,823.07,1082.4,2001,1696,2513.8,5145.8,3777.6,5763.9,5850.9,5284.3,8331,0.41297,1
6562600,5071700,5408700,4644500,4590900,4542300,4331500,4725600,2020900,4175500,2922800,3816200,4091200,5735900,7602900,5365200,5744400,344380,272850,263740,238820,216800,244770,104890,120200,80820,121030,107120,171820,168230,226390,298360,241130,256160,87977,77340,83420,72375,67547,77196,10418,13569,19766,18283,27611,53345,46318,64926,79027,77572,85350,24995,22501,22445,22696,19557,25025,2553.5,3661.8,7102.7,6176.6,9857,19461,15410,24956,24454,23122,26672,8291,7925.9,5999,7993.4,4711.1,6913.2,823.28,1082.7,2001.3,1696.7,2514.1,5146,3777.9,5765.4,5852,5284.7,8328.3,0.42561,1
6567800,5075100,5414000,4648700,4596200,4548700,4336800,4731500,2023500,4182300,2926700,3821700,4097500,5744000,7613100,5372300,5753700,344660,273120,264130,239130,217150,245010,105100,120420,80943,121200,107230,172020,168390,226630,298710,241340,256320,87930,77327,83384,72381,67549,77236,10421,13580,19770,18300,27613,53376,46351,64958,79076,77606,85404,24994,22505,22446,22703,19557,25036,2553.7,3662.8,7102.3,6177.3,9858.4,19459,15412,24963,24453,23124,26679,8290.5,7927.9,5999.2,7994.3,4711.1,6914,823.47,1083.1,2001.6,1697.5,2514.6,5145.9,3778.1,5766.7,5852.8,5285,8328.1,0.43916,1
6558800,5066400,5405600,4641000,4588200,4541800,4328400,4722300,2020500,4174600,2922300,3815000,4090700,5734900,7602400,5365000,5745000,344530,272960,264070,238990,217040,244860,104910,120230,80853,121020,107120,171900,168250,226450,298460,241200,256160,87894,77326,83368,72405,67553,77295,10410,13570,19769,18301,27609,53387,46370,64980,79100,77641,85457,24994,22507,22448,22706,19561,25048,2554,3663.3,7101.7,6176.6,9859.1,19459,15413,24975,24456,23129,26689,8290.6,7926.5,6000.3,7993.1,4711.9,6913.8,823.69,1083.4,2002,1698.2,2514.9,5146.7,3778.3,5767.2,5854,5285.1,8326.6,0.45274,1
6554200,5062200,5401600,4637400,4584700,4538800,4324200,4717800,2019300,4170700,2920400,3811800,4087500,5730600,7598300,5362000,5741100,344450,272860,263980,238900,216990,244740,104820,120140,80815,120940,107080,171850,168190,226380,298340,241120,256050,87868,77302,83356,72389,67543,77285,10405,13563,19767,18296,27600,53376,46365,64971,79087,77635,85451,24996,22508,22446,22706,19561,25046,2554.2,3662.9,7101.8,6175.8,9857.7,19460,15414,24975,24456,23128,26688,8292.5,7927.1,6001.9,7994.3,4712.9,6913.1,823.73,1083.2,2001.9,1697.7,2514.2,5146.8,3777.6,5765.9,5855.4,5285.6,8325.1,0.46769,1
2623600,2009500,1809400,2385200,1372600,2077100,990840,1318600,723180,1333800,774870,1264700,1277400,2194300,4891900,2363700,2943300,283650,242070,251370,229750,204030,246730,94031,108440,80561,115210,79189,165100,157410,199710,312050,260210,291240,77263,79417,67732,72781,61534,75697,7197.9,10567,18232,16410,23658,48886,40075,62108,69567,66369,74051,21750,20892,23558,20011,20974,26402,3081.6,3903.1,8244.1,6487.6,9900.7,22138,18638,27504,29546,27372,32815,6928.2,7328.9,6032.8,6783.3,4473.6,7075.2,791.56,1020.7,1940.9,1648.5,2366.5,4772.2,3796,5901.9,5492.4,5245.5,10342,0.48146,1
2623100,2007100,1808000,2381600,1370300,2072600,987880,1314600,721590,1329600,773920,1262000,1274700,2189200,4884100,2360200,2939100,283480,241920,251190,229590,203860,246540,93718,108080,80444,114890,79108,164860,157150,199390,311960,260020,291000,77247,79443,67725,72788,61518,75708,7195.1,10561,18229,16409,23657,48883,40076,62110,69569,66368,74061,21751,20893,23556,20010,20974,26400,3081.7,3903.4,8244.7,6488.3,9900.6,22139,18638,27503,29543,27369,32811,6930.2,7329.5,6031.9,6781.4,4474,7075.9,791.59,1020.8,1941.1,1648.5,2366.6,4772.8,3796.3,5902.3,5493,5245.9,10345,0.49538,1
