DELTA_FT7,DELTA_FT8,DELTA_T7,DELTA_T8,DELTA_TP7,DELTA_TP8,DELTA_CP1,DELTA_CP2,DELTA_P1,DELTA_PZ,DELTA_P2,DELTA_PO3,DELTA_POZ,DELTA_PO4,DELTA_O1,DELTA_OZ,DELTA_O2,TETHA_FT7,TETHA_FT8,TETHA_T7,TETHA_T8,TETHA_TP7,TETHA_TP8,TETHA_CP1,TETHA_CP2,TETHA_P1,TETHA_PZ,TETHA_P2,TETHA_PO3,TETHA_POZ,TETHA_PO4,TETHA_O1,TETHA_OZ,TETHA_O2,ALPHA_FT7, ALPHA_FT8,ALPHA_T7,ALPHA_T8,ALPHA_TP7,ALPHA_TP8,ALPHA_CP1,ALPHA_CP2,ALPHA_P1,ALPHA_PZ,ALPHA_P2,ALPHA_PO3,ALPHA_POZ,ALPHA_PO4,ALPHA_O1,ALPHA_OZ,ALPHA_O2,BETA_FT7, BETA_FT8,BETA_T7,BETA_T8,BETA_TP7,BETA_TP8,BETA_CP1,BETA_CP2,BETA_P1,BETA_PZ,BETA_P2,BETA_PO3,BETA_POZ,BETA_PO4,BETA_O1,BETA_OZ,BETA_O2,GAMMA_FT7, GAMMA_FT8,GAMMA_T7,GAMMA_T8,GAMMA_TP7,GAMMA_TP8,GAMMA_CP1,GAMMA_CP2,GAMMA_P1,GAMMA_PZ,GAMMA_P2,GAMMA_PO3,GAMMA_POZ,GAMMA_PO4,GAMMA_O1,GAMMA_OZ,GAMMA_O2,percol,label
9.65E+05,1.51E+06,5.44E+05,4.86E+05,4.38E+05,2.93E+05,50949,52671,1.04E+05,39265,81680,4.26E+05,2.04E+05,3.61E+05,4.30E+05,4.11E+05,3.64E+05,92995,1.55E+05,64095,1.00E+05,61427,68817,5280.3,7845.2,13285,2145,17478,63303,29858,56282,63750,63216,57100,33360,54865,30989,54343,32130,36013,2333,3329.1,6447.9,542.09,7702.3,29574,14365,31501,29584,29976,31671,29077,67782,16470,95353,12215,24445,1029.2,1708.2,2056.7,217.16,2075.9,8498.2,4051,8566.9,8471.6,8596,8532.2,56236,88188,25553,1.32E+05,13752,27232,923.26,2178.2,1335.9,156.72,1041.8,5620,2666,6053.6,5668.7,5668.7,6167.5,0.37555,1
9.65E+05,1.51E+06,5.43E+05,4.86E+05,4.38E+05,2.93E+05,50911,52640,1.04E+05,39227,81629,4.26E+05,2.04E+05,3.61E+05,4.30E+05,4.11E+05,3.64E+05,92951,1.55E+05,64068,1.00E+05,61407,68789,5277.8,7842,13281,2143.2,17473,63294,29853,56270,63742,63208,57088,33364,54857,30993,54340,32136,36016,2332.4,3328.2,6447.5,541.82,7701.9,29583,14366,31504,29592,29986,31675,29057,67727,16461,95314,12209,24427,1029,1707.4,2056,217.12,2075.5,8495.7,4050,8564.6,8469.5,8593.7,8530,56182,88112,25530,1.32E+05,13741,27210,922.68,2176.4,1335.1,156.7,1041.3,5615.8,2664,6048.9,5664.4,5664.6,6162.7,0.40579,1
4.53E+05,4.55E+05,2.32E+05,2.43E+05,2.24E+05,1.76E+05,29727,31623,37904,17341,37694,2.08E+05,97348,1.66E+05,2.11E+05,2.09E+05,1.67E+05,88809,92460,74172,70247,79132,53502,5647.4,6084.4,11769,1242.8,10509,44968,20766,39147,45352,45356,38659,30881,35464,25755,40416,27732,25620,2909.2,3257.2,7519.7,527.13,6321.5,24112,10842,22817,24079,24362,22914,6859.3,9895.2,5930.8,43782,6641.2,6670.3,749.42,827.68,1781.1,196.77,1684.4,6012.9,2953.7,6008.2,6002.1,6036.2,6093.7,3428,7796.1,2840.5,61718,3324.5,4992.1,327.06,362.91,586.32,153.77,599.67,1738.5,992.89,2439.8,1740.3,1731.9,2434.3,0.43489,1
4.53E+05,4.55E+05,2.32E+05,2.43E+05,2.24E+05,1.76E+05,29744,31641,37924,17358,37695,2.08E+05,97387,1.66E+05,2.11E+05,2.09E+05,1.67E+05,88786,92438,74169,70245,79147,53511,5649,6082.9,11772,1243.7,10509,44974,20766,39158,45359,45362,38668,30863,35463,25751,40404,27737,25626,2909.5,3257.3,7521.2,527.34,6321.1,24118,10844,22820,24083,24367,22917,6859,9890.6,5931,43756,6641.6,6669.4,749.44,827.77,1781.4,196.78,1684.7,6013.7,2954.1,6008.6,6003,6036.9,6094.1,3428.3,7792.9,2840.4,61676,3324.2,4989.7,327.02,362.95,586.34,153.79,599.68,1738.4,992.94,2440.7,1740.2,1731.9,2435,0.46379,1
4.53E+05,4.54E+05,2.32E+05,2.43E+05,2.24E+05,1.76E+05,29704,31591,37901,17310,37664,2.08E+05,97332,1.66E+05,2.11E+05,2.09E+05,1.67E+05,88752,92387,74156,70229,79142,53517,5648.2,6080.8,11771,1242.1,10506,44951,20756,39148,45338,45341,38657,30843,35453,25742,40374,27735,25619,2909.6,3256.3,7523.5,526.73,6320.5,24113,10842,22815,24078,24361,22911,6859,9884.9,5930.9,43724,6641.2,6667.5,749.33,827.67,1781.3,196.74,1684.6,6014.3,2954.5,6009.7,6003.5,6037.6,6095.3,3428.3,7788.9,2839.9,61617,3323.8,4987.1,327.07,362.99,586.33,153.78,599.89,1738.3,992.94,2442.4,1740.2,1731.8,2436.6,0.49232,1
4.53E+05,4.54E+05,2.32E+05,2.42E+05,2.24E+05,1.76E+05,29670,31543,37883,17271,37642,2.08E+05,97330,1.66E+05,2.11E+05,2.09E+05,1.67E+05,88726,92357,74142,70226,79137,53521,5649.2,6077.7,11769,1241.1,10505,44923,20747,39129,45313,45315,38637,30832,35449,25742,40339,27742,25615,2910,3255.5,7525,526.3,6320.6,24112,10841,22815,24076,24359,22910,6859.8,9879,5931.1,43685,6641.2,6665.2,749.26,827.57,1781.3,196.7,1684.9,6014.5,2954.6,6010.7,6003.9,6038,6096.2,3428.7,7784.2,2839.2,61549,3323.1,4984.6,327.1,363.05,586.3,153.78,600.1,1738.6,992.89,2444.6,1740.4,1732,2438.8,0.51952,1
4.53E+05,4.54E+05,2.32E+05,2.42E+05,2.24E+05,1.76E+05,29641,31516,37875,17240,37625,2.08E+05,97329,1.66E+05,2.11E+05,2.09E+05,1.67E+05,88716,92304,74147,70212,79158,53520,5650.8,6075.1,11771,1240.7,10504,44917,20746,39122,45311,45311,38630,30834,35434,25752,40311,27759,25616,2912.1,3254.7,7529.7,526.03,6322.1,24120,10844,22823,24084,24366,22916,6862.4,9874.1,5933.2,43657,6643.1,6663.6,749.33,827.52,1781.6,196.67,1685.5,6014.7,2955,6011.6,6004.1,6038.3,6097.2,3430.9,7782.7,2839.5,61504,3323.4,4983.3,327.09,363.07,586.28,153.79,600.3,1738.8,992.9,2447.4,1740.5,1732.1,2441.4,0.54578,1
4.53E+05,4.54E+05,2.32E+05,2.42E+05,2.24E+05,1.76E+05,29631,31510,37859,17223,37617,2.08E+05,97328,1.66E+05,2.11E+05,2.09E+05,1.67E+05,88690,92245,74114,70187,79133,53506,5650.4,6071.6,11768,1240.2,10502,44917,20741,39113,45313,45313,38621,30837,35429,25757,40292,27768,25613,2913,3254.4,7534.3,525.86,6321.4,24122,10846,22825,24085,24369,22918,6863.9,9871.2,5935,43632,6644.2,6661.2,749.34,827.4,1782.1,196.63,1686.2,6014.8,2955,6012.7,6004.2,6038.5,6098.3,3434.3,7783.2,2840.6,61475,3324.3,4983,327.12,363.07,586.23,153.8,600.52,1739.2,993.07,2451,1740.8,1732.4,2445,0.57095,1
4.54E+05,4.54E+05,2.32E+05,2.42E+05,2.24E+05,1.76E+05,29638,31520,37855,17220,37610,2.08E+05,97351,1.66E+05,2.11E+05,2.09E+05,1.67E+05,88700,92222,74106,70184,79124,53512,5651.6,6070.3,11766,1240.3,10501,44930,20742,39119,45329,45328,38627,30843,35418,25758,40279,27769,25605,2913.7,3253.6,7535.9,525.83,6320.6,24123,10847,22823,24086,24370,22916,6866.2,9870.9,5936.6,43625,6645.3,6660.5,749.33,827.32,1782.7,196.63,1686.8,6015.7,2955.2,6013.9,6005,6039.5,6099.7,3438.3,7787.7,2841.9,61482,3324.9,4984.6,327.13,363.11,586.25,153.81,600.66,1739.7,993.37,2453.8,1741.2,1732.9,2447.7,0.59645,1
1.10E+06,1.51E+06,8.00E+05,8.88E+05,3.71E+05,6.14E+05,20374,26158,41564,1445,45269,2.18E+05,1.09E+05,2.05E+05,2.20E+05,2.20E+05,2.06E+05,1.89E+05,1.48E+05,1.21E+05,1.08E+05,88653,77355,5923.1,6016,13263,447.15,11480,51988,23732,47964,51640,51815,47713,1.80E+05,2.42E+05,1.69E+05,1.84E+05,1.63E+05,1.06E+05,13977,13740,86629,404.48,51774,1.60E+05,1.00E+05,1.38E+05,1.61E+05,1.59E+05,1.38E+05,8.26E+05,5.95E+05,5.71E+05,5.06E+05,2.55E+05,2.54E+05,8308.6,9322.4,8555.4,200.07,7451.7,58000,27236,54574,58556,58587,55172,1.85E+06,1.07E+06,1.05E+06,8.76E+05,3.83E+05,4.14E+05,12332,11465,11001,207.7,8825.4,1.04E+05,47157,96639,1.05E+05,1.06E+05,97121,0.62409,1
1.10E+06,1.51E+06,8.01E+05,8.88E+05,3.71E+05,6.14E+05,20376,26166,41537,1445.1,45254,2.18E+05,1.09E+05,2.05E+05,2.19E+05,2.20E+05,2.06E+05,1.89E+05,1.48E+05,1.21E+05,1.08E+05,88691,77386,5925.3,6018,13270,447.21,11480,52015,23740,47985,51668,51842,47735,1.80E+05,2.42E+05,1.69E+05,1.84E+05,1.64E+05,1.06E+05,13981,13746,86634,404.58,51788,1.60E+05,1.00E+05,1.38E+05,1.61E+05,1.59E+05,1.38E+05,8.27E+05,5.95E+05,5.72E+05,5.06E+05,2.55E+05,2.54E+05,8315.9,9330.7,8560.9,200.04,7455,58051,27259,54620,58607,58638,55219,1.85E+06,1.08E+06,1.05E+06,8.77E+05,3.84E+05,4.14E+05,12344,11476,11012,207.76,8833.6,1.04E+05,47203,96731,1.05E+05,1.06E+05,97214,0.65221,1
1.09E+06,1.50E+06,7.98E+05,8.86E+05,3.70E+05,6.12E+05,20370,26166,41499,1444.3,45231,2.17E+05,1.09E+05,2.05E+05,2.19E+05,2.19E+05,2.05E+05,1.88E+05,1.48E+05,1.21E+05,1.08E+05,88584,77309,5923.1,6015.5,13274,447.3,11479,52019,23746,47991,51671,51846,47743,1.80E+05,2.41E+05,1.69E+05,1.83E+05,1.64E+05,1.06E+05,13990,13753,86704,404.62,51842,1.60E+05,1.00E+05,1.38E+05,1.61E+05,1.59E+05,1.38E+05,8.23E+05,5.92E+05,5.69E+05,5.04E+05,2.54E+05,2.53E+05,8282.6,9294,8536.1,199.9,7435.7,57818,27155,54408,58372,58403,55003,1.84E+06,1.07E+06,1.04E+06,8.73E+05,3.82E+05,4.12E+05,12286,11426,10963,207.53,8794.3,1.04E+05,46982,96285,1.05E+05,1.06E+05,96766,0.68066,1
1.09E+06,1.50E+06,7.96E+05,8.83E+05,3.70E+05,6.10E+05,20368,26160,41481,1443.6,45215,2.17E+05,1.09E+05,2.05E+05,2.19E+05,2.19E+05,2.05E+05,1.88E+05,1.47E+05,1.21E+05,1.08E+05,88452,77179,5920.7,6011.8,13272,447.41,11474,51986,23736,47970,51640,51814,47723,1.79E+05,2.40E+05,1.68E+05,1.83E+05,1.64E+05,1.06E+05,13993,13761,86801,404.65,51836,1.61E+05,1.01E+05,1.38E+05,1.61E+05,1.59E+05,1.39E+05,8.20E+05,5.90E+05,5.67E+05,5.02E+05,2.53E+05,2.52E+05,8256.5,9264,8516.3,199.8,7420.1,57631,27072,54237,58183,58214,54829,1.83E+06,1.07E+06,1.04E+06,8.69E+05,3.80E+05,4.11E+05,12240,11384,10923,207.34,8762.8,1.04E+05,46803,95926,1.04E+05,1.05E+05,96405,0.70616,2
1.09E+06,1.50E+06,7.95E+05,8.82E+05,3.69E+05,6.09E+05,20350,26154,41443,1443.4,45188,2.17E+05,1.09E+05,2.04E+05,2.19E+05,2.19E+05,2.05E+05,1.87E+05,1.47E+05,1.20E+05,1.07E+05,88372,77088,5917.6,6008.6,13276,447.57,11472,51970,23732,47960,51624,51800,47715,1.79E+05,2.40E+05,1.68E+05,1.82E+05,1.64E+05,1.06E+05,13996,13773,86880,404.5,51858,1.61E+05,1.01E+05,1.38E+05,1.61E+05,1.59E+05,1.39E+05,8.18E+05,5.89E+05,5.65E+05,5.01E+05,2.52E+05,2.51E+05,8237.4,9242.1,8502.1,199.73,7409.3,57495,27011,54115,58046,58077,54704,1.83E+06,1.06E+06,1.04E+06,8.67E+05,3.79E+05,4.09E+05,12206,11354,10894,207.22,8739.6,1.03E+05,46671,95659,1.04E+05,1.05E+05,96136,0.72921,2
1.09E+06,1.50E+06,7.94E+05,8.81E+05,3.69E+05,6.08E+05,20345,26144,41423,1443.5,45174,2.17E+05,1.09E+05,2.04E+05,2.18E+05,2.19E+05,2.05E+05,1.87E+05,1.47E+05,1.20E+05,1.07E+05,88307,77033,5915.4,6006.7,13272,447.63,11467,51940,23719,47938,51594,51772,47694,1.79E+05,2.40E+05,1.68E+05,1.82E+05,1.63E+05,1.05E+05,13986,13766,86776,404.24,51829,1.60E+05,1.01E+05,1.38E+05,1.61E+05,1.59E+05,1.39E+05,8.16E+05,5.88E+05,5.64E+05,5.00E+05,2.52E+05,2.51E+05,8225.1,9228,8491.6,199.66,7402.7,57406,26971,54038,57957,57987,54626,1.82E+06,1.06E+06,1.03E+06,8.66E+05,3.79E+05,4.09E+05,12183,11335,10875,207.15,8724.5,1.03E+05,46584,95484,1.04E+05,1.05E+05,95961,0.74815,2
1.09E+06,1.50E+06,7.94E+05,8.80E+05,3.69E+05,6.08E+05,20330,26138,41400,1443.1,45151,2.17E+05,1.09E+05,2.04E+05,2.18E+05,2.19E+05,2.04E+05,1.87E+05,1.47E+05,1.20E+05,1.07E+05,88260,76979,5912.7,6003.3,13266,447.69,11460,51924,23710,47918,51578,51757,47675,1.79E+05,2.40E+05,1.68E+05,1.82E+05,1.63E+05,1.05E+05,13981,13763,86718,404.08,51819,1.60E+05,1.00E+05,1.38E+05,1.61E+05,1.59E+05,1.39E+05,8.15E+05,5.87E+05,5.64E+05,4.99E+05,2.52E+05,2.50E+05,8218,9219.8,8484.9,199.65,7397.9,57354,26947,53992,57905,57935,54580,1.82E+06,1.06E+06,1.03E+06,8.65E+05,3.78E+05,4.08E+05,12172,11324,10865,207.11,8716.3,1.03E+05,46539,95392,1.04E+05,1.05E+05,95868,0.76463,2
3.25E+06,6.43E+06,4.52E+06,3.78E+06,1.56E+06,2.56E+06,23365,26922,73373,1125.6,40678,8.08E+05,3.10E+05,6.13E+05,8.12E+05,8.19E+05,6.13E+05,3.81E+05,1.89E+05,3.07E+05,1.69E+05,1.45E+05,1.25E+05,9884.6,5971.7,10242,433.14,11975,75871,32343,71321,76734,77083,71726,3.47E+05,4.00E+05,3.08E+05,4.06E+05,2.28E+05,2.72E+05,21593,28726,68702,384.82,1.11E+05,1.16E+05,60965,1.75E+05,1.17E+05,1.18E+05,1.75E+05,6.25E+05,5.36E+05,5.79E+05,5.01E+05,2.47E+05,2.31E+05,9203.7,9442.8,8579.4,214.84,7913,56698,24634,57590,56785,56929,57974,1.09E+06,7.22E+05,7.03E+05,7.01E+05,2.83E+05,2.35E+05,11944,13993,8303.4,164.18,6934.5,61199,26857,61078,61533,61621,61683,0.77694,2
3.25E+06,6.44E+06,4.52E+06,3.79E+06,1.56E+06,2.56E+06,23380,26938,73408,1125.8,40705,8.09E+05,3.10E+05,6.13E+05,8.13E+05,8.20E+05,6.14E+05,3.82E+05,1.89E+05,3.07E+05,1.69E+05,1.45E+05,1.25E+05,9891.6,5974.3,10243,433.34,11977,75911,32358,71356,76774,77124,71762,3.47E+05,4.01E+05,3.08E+05,4.07E+05,2.28E+05,2.72E+05,21604,28746,68740,384.96,1.11E+05,1.16E+05,60982,1.75E+05,1.17E+05,1.18E+05,1.75E+05,6.25E+05,5.37E+05,5.79E+05,5.01E+05,2.47E+05,2.32E+05,9212,9451.3,8586.4,214.86,7918.4,56749,24655,57640,56836,56980,58024,1.09E+06,7.22E+05,7.03E+05,7.01E+05,2.83E+05,2.36E+05,11956,14006,8311.2,164.21,6940.8,61259,26883,61134,61592,61681,61740,0.7833,2
3.25E+06,6.45E+06,4.53E+06,3.80E+06,1.56E+06,2.57E+06,23412,26972,73505,1126.4,40755,8.10E+05,3.11E+05,6.14E+05,8.14E+05,8.21E+05,6.15E+05,3.82E+05,1.90E+05,3.08E+05,1.70E+05,1.45E+05,1.25E+05,9903.2,5975.8,10247,433.53,11980,75982,32388,71424,76847,77196,71829,3.47E+05,4.01E+05,3.08E+05,4.07E+05,2.28E+05,2.72E+05,21616,28764,68773,385.19,1.12E+05,1.16E+05,60993,1.75E+05,1.17E+05,1.18E+05,1.75E+05,6.27E+05,5.38E+05,5.80E+05,5.02E+05,2.48E+05,2.32E+05,9228.2,9468.1,8599.3,214.89,7928.6,56852,24699,57741,56940,57083,58127,1.09E+06,7.24E+05,7.05E+05,7.03E+05,2.83E+05,2.36E+05,11979,14033,8326.9,164.28,6953.6,61378,26935,61249,61712,61801,61856,0.78232,2
3.26E+06,6.46E+06,4.54E+06,3.80E+06,1.57E+06,2.57E+06,23449,26998,73558,1126.6,40728,8.11E+05,3.11E+05,6.15E+05,8.15E+05,8.22E+05,6.15E+05,3.83E+05,1.90E+05,3.09E+05,1.70E+05,1.45E+05,1.25E+05,9916.3,5977.8,10246,433.62,11984,76069,32424,71493,76937,77284,71899,3.48E+05,4.01E+05,3.09E+05,4.08E+05,2.28E+05,2.72E+05,21628,28790,68832,385.44,1.12E+05,1.16E+05,61026,1.75E+05,1.17E+05,1.18E+05,1.76E+05,6.28E+05,5.39E+05,5.82E+05,5.03E+05,2.48E+05,2.33E+05,9249.7,9483.1,8613.3,214.88,7940.7,56980,24754,57869,57068,57213,58256,1.09E+06,7.26E+05,7.07E+05,7.04E+05,2.84E+05,2.37E+05,12011,14068,8347.4,164.36,6969.1,61541,27005,61403,61876,61966,62012,0.7766,2
3.27E+06,6.45E+06,4.56E+06,3.80E+06,1.57E+06,2.57E+06,23486,27029,73645,1126.9,40715,8.13E+05,3.12E+05,6.16E+05,8.17E+05,8.24E+05,6.16E+05,3.84E+05,1.90E+05,3.09E+05,1.70E+05,1.46E+05,1.25E+05,9927.8,5977.2,10247,433.72,11989,76160,32458,71570,77031,77378,71975,3.48E+05,4.01E+05,3.09E+05,4.08E+05,2.29E+05,2.72E+05,21611,28769,68802,385.58,1.11E+05,1.16E+05,61060,1.75E+05,1.17E+05,1.18E+05,1.76E+05,6.29E+05,5.40E+05,5.83E+05,5.03E+05,2.49E+05,2.33E+05,9257.1,9489,8617,214.83,7938.7,57040,24776,57927,57127,57271,58315,1.09E+06,7.26E+05,7.07E+05,7.05E+05,2.85E+05,2.37E+05,12013,14085,8359.4,164.38,6967.6,61646,27048,61496,61981,62071,62105,0.76599,2
3.27E+06,6.44E+06,4.56E+06,3.80E+06,1.57E+06,2.57E+06,23494,27024,73665,1127.2,40711,8.13E+05,3.12E+05,6.16E+05,8.17E+05,8.24E+05,6.16E+05,3.84E+05,1.90E+05,3.09E+05,1.70E+05,1.46E+05,1.25E+05,9932,5975.7,10248,433.75,11995,76213,32476,71610,77085,77432,72015,3.48E+05,4.01E+05,3.09E+05,4.08E+05,2.28E+05,2.72E+05,21603,28751,68784,385.69,1.11E+05,1.16E+05,61072,1.75E+05,1.17E+05,1.18E+05,1.76E+05,6.28E+05,5.39E+05,5.82E+05,5.03E+05,2.48E+05,2.33E+05,9251.4,9482.3,8611.1,214.75,7934.4,56975,24749,57886,57060,57205,58273,1.09E+06,7.26E+05,7.07E+05,7.05E+05,2.84E+05,2.37E+05,12009,14077,8354.5,164.36,6963.4,61588,27024,61469,61922,62013,62079,0.75151,2
3.27E+06,6.44E+06,4.57E+06,3.80E+06,1.57E+06,2.57E+06,23519,27040,73730,1127.5,40728,8.14E+05,3.12E+05,6.17E+05,8.18E+05,8.25E+05,6.17E+05,3.84E+05,1.90E+05,3.10E+05,1.70E+05,1.46E+05,1.25E+05,9943.5,5977.3,10251,433.94,12002,76293,32504,71678,77166,77515,72082,3.48E+05,4.01E+05,3.09E+05,4.08E+05,2.28E+05,2.72E+05,21599,28741,68754,385.78,1.11E+05,1.16E+05,61057,1.75E+05,1.17E+05,1.18E+05,1.76E+05,6.28E+05,5.39E+05,5.82E+05,5.03E+05,2.48E+05,2.33E+05,9253.6,9484,8611.3,214.73,7934.9,56959,24742,57887,57044,57189,58275,1.09E+06,7.26E+05,7.07E+05,7.05E+05,2.84E+05,2.37E+05,12015,14083,8357.6,164.37,6965.5,61589,27025,61494,61923,62015,62104,0.73336,2
2.68E+05,8.19E+05,4.51E+05,5.65E+05,2.46E+05,3.91E+05,9281.7,11372,29642,1142,15724,2.04E+05,80623,1.53E+05,2.06E+05,2.05E+05,1.53E+05,73582,1.30E+05,55932,97441,58204,73355,3730.1,4752.8,8466,360.71,10969,49997,23406,49779,50349,50061,49779,1.83E+05,2.46E+05,1.47E+05,2.03E+05,1.43E+05,1.67E+05,15662,18604,63291,366.52,91558,1.01E+05,61285,1.35E+05,1.01E+05,1.01E+05,1.34E+05,1.16E+05,1.75E+05,73185,1.80E+05,41983,80747,2607.2,4605.7,4113.3,194.71,4637.3,17960,8623.2,20497,18045,18224,20595,2.40E+05,3.01E+05,1.70E+05,2.71E+05,77492,90682,3306.1,5784.3,3587.1,158.88,2373.1,21340,9380.7,23570,21381,21617,23848,0.71069,2
2.68E+05,8.19E+05,4.52E+05,5.66E+05,2.46E+05,3.91E+05,9282.1,11377,29655,1141.6,15725,2.04E+05,80671,1.53E+05,2.06E+05,2.05E+05,1.53E+05,73614,1.30E+05,55951,97489,58214,73368,3730.9,4751.9,8466.1,360.62,10969,49992,23404,49768,50344,50056,49768,1.83E+05,2.46E+05,1.47E+05,2.03E+05,1.43E+05,1.67E+05,15660,18583,63223,366.34,91462,1.01E+05,61208,1.35E+05,1.01E+05,1.01E+05,1.34E+05,1.16E+05,1.75E+05,73245,1.80E+05,42011,80814,2608.4,4608.7,4113.7,194.7,4635.8,17968,8626.1,20500,18053,18232,20597,2.41E+05,3.01E+05,1.71E+05,2.71E+05,77566,90768,3308.8,5789.6,3590,158.91,2374.6,21359,9388.5,23584,21400,21636,23862,0.68561,1
2.69E+05,8.21E+05,4.52E+05,5.67E+05,2.46E+05,3.92E+05,9279,11380,29650,1141.7,15728,2.04E+05,80719,1.53E+05,2.07E+05,2.05E+05,1.53E+05,73653,1.30E+05,55968,97508,58219,73353,3730.9,4751.5,8463.9,360.6,10967,49987,23398,49753,50339,50050,49752,1.83E+05,2.46E+05,1.46E+05,2.03E+05,1.43E+05,1.66E+05,15651,18559,63139,366.24,91375,1.01E+05,61145,1.35E+05,1.01E+05,1.01E+05,1.34E+05,1.16E+05,1.75E+05,73373,1.80E+05,42077,80956,2610.9,4615.1,4115.9,194.7,4636.4,17989,8633.7,20512,18073,18253,20610,2.41E+05,3.02E+05,1.71E+05,2.72E+05,77715,90943,3314.5,5800.4,3596.2,158.91,2377.7,21397,9403.9,23611,21438,21675,23888,0.65824,1
2.69E+05,8.23E+05,4.53E+05,5.68E+05,2.47E+05,3.92E+05,9278,11386,29665,1142.1,15733,2.04E+05,80812,1.53E+05,2.07E+05,2.05E+05,1.53E+05,73708,1.30E+05,55993,97550,58229,73348,3732,4751.5,8462.7,360.49,10968,49967,23385,49728,50318,50029,49727,1.83E+05,2.46E+05,1.46E+05,2.03E+05,1.43E+05,1.66E+05,15646,18540,63063,366.21,91311,1.01E+05,61091,1.35E+05,1.01E+05,1.01E+05,1.34E+05,1.16E+05,1.76E+05,73568,1.81E+05,42178,81172,2615,4625.4,4120.7,194.72,4639.4,18021,8646.6,20534,18106,18286,20632,2.42E+05,3.03E+05,1.71E+05,2.72E+05,77940,91203,3323.1,5816.7,3605.6,158.91,2382.6,21455,9427,23652,21496,21733,23930,0.62962,1
2.69E+05,8.21E+05,4.52E+05,5.67E+05,2.46E+05,3.92E+05,9279.6,11389,29652,1142.5,15735,2.04E+05,80757,1.53E+05,2.07E+05,2.05E+05,1.53E+05,73681,1.30E+05,55974,97465,58201,73311,3733.7,4750.7,8461.1,360.51,10970,49933,23371,49700,50284,49995,49699,1.83E+05,2.45E+05,1.46E+05,2.02E+05,1.43E+05,1.66E+05,15646,18521,63019,366.22,91309,1.01E+05,61060,1.34E+05,1.01E+05,1.01E+05,1.34E+05,1.16E+05,1.75E+05,73366,1.80E+05,42071,80952,2610.1,4614.7,4114.3,194.72,4632.8,17986,8630.6,20498,18071,18251,20595,2.41E+05,3.02E+05,1.71E+05,2.72E+05,77714,90942,3314.1,5800.2,3596.1,158.86,2377,21394,9401.4,23595,21435,21672,23872,0.60199,1
2.68E+05,8.20E+05,4.52E+05,5.66E+05,2.46E+05,3.91E+05,9274.8,11389,29631,1142.9,15732,2.04E+05,80722,1.53E+05,2.07E+05,2.05E+05,1.53E+05,73660,1.30E+05,55964,97349,58181,73244,3734,4747.2,8459.8,360.57,10968,49911,23364,49678,50262,49973,49677,1.83E+05,2.45E+05,1.46E+05,2.02E+05,1.43E+05,1.66E+05,15651,18512,62973,366.31,91361,1.01E+05,61029,1.34E+05,1.01E+05,1.01E+05,1.34E+05,1.16E+05,1.75E+05,73231,1.80E+05,41998,80804,2606.9,4607.6,4110,194.72,4628.6,17962,8619,20472,18046,18226,20570,2.41E+05,3.01E+05,1.71E+05,2.71E+05,77562,90767,3308,5789.3,3589.8,158.81,2373.2,21354,9384.2,23556,21394,21631,23833,0.57437,1
2.68E+05,8.19E+05,4.51E+05,5.65E+05,2.46E+05,3.91E+05,9274.2,11391,29613,1142.9,15732,2.04E+05,80698,1.53E+05,2.06E+05,2.05E+05,1.53E+05,73690,1.30E+05,55988,97308,58187,73217,3735.5,4746.6,8459.3,360.54,10970,49900,23359,49665,50249,49961,49665,1.83E+05,2.45E+05,1.46E+05,2.02E+05,1.43E+05,1.66E+05,15662,18509,62945,366.5,91454,1.01E+05,61023,1.34E+05,1.01E+05,1.01E+05,1.34E+05,1.16E+05,1.75E+05,73163,1.80E+05,41961,80730,2605.1,4604.3,4107.5,194.75,4626.9,17948,8613.3,20459,18033,18212,20557,2.40E+05,3.01E+05,1.70E+05,2.71E+05,77487,90680,3305,5783.7,3586.7,158.79,2371.3,21334,9375.7,23536,21374,21611,23813,0.54749,1
5.24E+05,7.41E+05,2.47E+05,2.61E+05,2.60E+05,2.25E+05,11771,16154,52051,1384.4,42525,3.24E+05,1.51E+05,2.83E+05,3.23E+05,3.25E+05,2.85E+05,90843,99175,66889,67838,72013,59628,4604.9,3738.1,12800,416.16,13345,53611,28774,51984,53220,54419,52554,93780,96776,88513,92966,96150,75085,15680,15152,42550,292.97,69075,51840,29731,69750,52501,52588,69654,11946,13458,14750,56469,8509.7,13114,1116.9,1094.5,3013.3,178.97,2677.9,7669.7,4031.4,11532,7590.8,7849,11557,8209.9,10456,14328,90813,3502.8,11032,403.67,486.74,1304.8,151.13,745.69,2583.4,1648.8,8294.1,2610.4,2716.8,8306.5,0.52172,1
5.24E+05,7.42E+05,2.47E+05,2.61E+05,2.60E+05,2.26E+05,11776,16159,52084,1384.5,42533,3.24E+05,1.51E+05,2.83E+05,3.24E+05,3.25E+05,2.85E+05,90860,99211,66899,67859,72029,59640,4606.2,3739.1,12806,416.22,13347,53622,28782,51995,53230,54430,52564,93763,96735,88492,92928,96116,75011,15663,15134,42508,292.92,68975,51793,29692,69631,52454,52543,69534,11949,13460,14757,56476,8510.9,13117,1116.9,1094.5,3013.6,179,2677.2,7671.7,4032.2,11535,7592.8,7851.2,11560,8215.2,10458,14340,90827,3504.4,11038,403.73,486.86,1305.6,151.14,745.92,2585,1649.6,8298.5,2612,2718.5,8311.1,0.49675,1
