DELTA_FT7,DELTA_FT8,DELTA_T7,DELTA_T8,DELTA_TP7,DELTA_TP8,DELTA_CP1,DELTA_CP2,DELTA_P1,DELTA_PZ,DELTA_P2,DELTA_PO3,DELTA_POZ,DELTA_PO4,DELTA_O1,DELTA_OZ,DELTA_O2,TETHA_FT7,TETHA_FT8,TETHA_T7,TETHA_T8,TETHA_TP7,TETHA_TP8,TETHA_CP1,TETHA_CP2,TETHA_P1,TETHA_PZ,TETHA_P2,TETHA_PO3,TETHA_POZ,TETHA_PO4,TETHA_O1,TETHA_OZ,TETHA_O2,ALPHA_FT7, ALPHA_FT8,ALPHA_T7,ALPHA_T8,ALPHA_TP7,ALPHA_TP8,ALPHA_CP1,ALPHA_CP2,ALPHA_P1,ALPHA_PZ,ALPHA_P2,ALPHA_PO3,ALPHA_POZ,ALPHA_PO4,ALPHA_O1,ALPHA_OZ,ALPHA_O2,BETA_FT7, BETA_FT8,BETA_T7,BETA_T8,BETA_TP7,BETA_TP8,BETA_CP1,BETA_CP2,BETA_P1,BETA_PZ,BETA_P2,BETA_PO3,BETA_POZ,BETA_PO4,BETA_O1,BETA_OZ,BETA_O2,GAMMA_FT7, GAMMA_FT8,GAMMA_T7,GAMMA_T8,GAMMA_TP7,GAMMA_TP8,GAMMA_CP1,GAMMA_CP2,GAMMA_P1,GAMMA_PZ,GAMMA_P2,GAMMA_PO3,GAMMA_POZ,GAMMA_PO4,GAMMA_O1,GAMMA_OZ,GAMMA_O2,percol,label
1929600,3028500,1157700,808040,943780,766290,56726,68149,255560,257170,284690,720660,1098200,680410,1012300,1115900,1052400,206240,297770,211900,169630,150890,165630,15321,13930,50513,41348,38902,123590,148200,126840,154620,151490,193780,71094,66897,176130,64304,55138,63908,7082.9,6336.2,21577,17372,21759,61794,64191,119810,82130,58639,203870,93554,59906,476860,110610,46195,110730,2727.8,3557.1,7889.5,7469.2,11720,29042,26278,86225,42472,26925,155190,113690,68503,499240,109330,52278,110790,1336.9,2143.2,3144.1,4276.6,8108.3,20829,17360,89616,33658,18741,183560,0.379,1
1928600,3030800,1157700,807920,944000,766160,56752,68184,255500,257060,284690,720530,1099400,680240,1012000,1115800,1052200,206190,297840,211860,169640,150840,165640,15322,13932,50516,41362,38904,123590,148350,126860,154590,151470,193810,71100,66866,176060,64313,55168,63915,7085.8,6336.6,21572,17374,21761,61762,64225,119910,82088,58626,204060,93578,59907,477030,110600,46218,110720,2728.1,3557.9,7889.8,7473.2,11727,29029,26301,86328,42436,26930,155370,113790,68542,499390,109360,52335,110820,1337.4,2145.6,3143.6,4279.2,8115.5,20821,17374,89714,33633,18747,183760,0.38228,1
1927400,3032400,1157500,807050,944120,765410,56722,68144,255450,256970,284710,720520,1101200,680110,1011800,1115600,1052100,206130,297830,211800,169700,150820,165700,15320,13929,50515,41373,38908,123610,148550,126900,154590,151500,193880,71099,66852,175930,64322,55195,63923,7086.7,6335.8,21568,17376,21757,61729,64277,119950,82038,58607,204170,93616,59912,477210,110590,46247,110720,2728.2,3558.2,7889.3,7473.8,11730,29016,26319,86379,42399,26930,155450,113860,68591,499550,109410,52413,110860,1338,2148.2,3143.6,4281,8119.4,20821,17385,89771,33613,18753,183880,0.38545,1
1926900,3033100,1157600,806450,943760,764840,56682,68122,255190,256700,284550,719800,1102900,679420,1010800,1114500,1051000,206120,297940,211720,169780,150760,165780,15312,13930,50490,41357,38905,123560,148760,126910,154510,151460,193900,71087,66832,175790,64303,55211,63903,7084.8,6334.8,21565,17374,21754,61701,64345,119990,81995,58594,204270,93655,59901,477320,110580,46280,110710,2727.6,3557.7,7886.9,7472.9,11731,29007,26336,86419,42371,26926,155500,113910,68565,499610,109400,52506,110860,1338.4,2148.6,3143,4281.9,8121.7,20823,17393,89810,33594,18758,183940,0.38963,1
1925200,3033500,1156700,805780,943090,764220,56651,68087,255000,256490,284390,719200,1105200,678850,1010000,1113500,1050100,206010,297740,211590,169700,150690,165700,15306,13924,50469,41342,38896,123510,149010,126890,154440,151400,193880,71059,66802,175710,64285,55233,63886,7082.2,6333.2,21562,17372,21753,61693,64432,120060,81984,58588,204410,93684,59904,477370,110580,46319,110720,2727.5,3558.3,7885.6,7472.3,11733,29006,26361,86465,42355,26926,155560,113910,68559,499730,109410,52613,110870,1339.1,2149.2,3142.7,4282.1,8123,20833,17398,89833,33586,18760,183980,0.39515,1
1083500,1898600,770300,448900,710730,451450,43813,66595,273200,284030,339140,730350,619120,735030,1624900,3168200,2165400,168590,219040,188650,117100,130220,116670,10835,11831,45699,43451,38417,135090,99317,103710,207460,152320,155990,84230,84904,168770,71882,66370,71448,7663.3,6249.5,35338,23676,21709,243710,99281,123160,414080,137230,215270,105420,73192,493240,111130,44456,109940,3189.9,3181.8,14670,11920,11991,96981,47343,66731,171580,75095,124890,109340,70540,529340,94722,35897,94569,1662.4,1481.9,8604.5,6067.2,4917.4,81099,31706,41503,162970,60099,91778,0.3999,1
1083400,1898900,770220,448790,710540,451360,43820,66625,273280,284090,339240,730370,619150,735100,1625400,3170300,2166400,168560,218970,188590,117020,130230,116590,10833,11827,45700,43452,38416,135110,99326,103720,207520,152340,156000,84238,84931,168750,71886,66381,71453,7666.7,6248.6,35356,23689,21714,243850,99334,123220,414310,137290,215370,105460,73208,493370,111170,44466,109980,3191.1,3183.1,14677,11926,11997,97034,47373,66767,171670,75143,124960,109400,70568,529560,94750,35912,94595,1663.1,1482.4,8608.9,6070.8,4919.7,81141,31727,41525,163050,60141,91827,0.40466,1
1082700,1896200,769520,448370,709980,450970,43823,66645,273310,284080,339290,730060,619010,734890,1625800,3174000,2168200,168400,218750,188390,116950,130130,116520,10832,11823,45679,43419,38410,135090,99270,103720,207480,152320,156020,84254,84852,168730,71814,66380,71388,7669.1,6245.6,35363,23701,21729,243860,99399,123360,414340,137370,215610,105500,73132,493630,111120,44477,109950,3191.7,3182.4,14681,11932,12006,97038,47405,66848,171670,75192,125120,109480,70466,530020,94649,35926,94503,1663,1480.7,8611.3,6074.6,4923.3,81159,31752,41577,163080,60190,91939,0.40911,1
1082600,1894100,769360,448100,709790,450730,43836,66671,273380,284150,339420,730060,619000,734860,1625100,3167200,2164200,168280,218580,188230,116890,130050,116470,10829,11817,45656,43384,38403,135090,99220,103750,207420,152270,156050,84298,84817,168770,71773,66410,71353,7675.8,6245.2,35394,23728,21753,244090,99538,123580,414730,137550,216010,105560,73089,494030,111140,44498,109970,3192.7,3182.2,14691,11944,12020,97118,47472,66981,171810,75294,125380,109600,70403,530760,94606,35954,94465,1663.5,1479.8,8619.9,6083,4929.9,81249,31803,41663,163270,60288,92126,0.41258,1
1081200,1892500,768460,448080,709390,450730,43842,66741,273550,284370,339730,730190,619280,735310,1623800,3162500,2161500,168090,218500,188070,116900,129950,116490,10821,11815,45643,43367,38414,135140,99212,103840,207470,152310,156150,84350,84814,168860,71767,66445,71352,7679.5,6245.3,35439,23767,21784,244500,99748,123890,415480,137820,216560,105660,73083,494590,111230,44532,110070,3194.6,3182.7,14710,11963,12038,97279,47575,67163,172100,75457,125740,109770,70381,531730,94622,35997,94480,1665.1,1479.7,8634.9,6095.5,4939.3,81409,31879,41780,163590,60433,92380,0.41514,1
1080400,1890500,768000,448020,709000,450680,43835,66702,273400,284200,339530,729780,619030,735080,1622200,3157900,2158900,167960,218510,187960,116930,129870,116510,10813,11815,45626,43358,38428,135050,99165,103850,207270,152240,156110,84339,84767,168830,71721,66420,71308,7675.9,6243.3,35404,23749,21779,244120,99617,123790,414780,137650,216340,105680,73061,495050,111270,44539,110110,3194.6,3182.1,14700,11953,12036,97137,47518,67127,171840,75352,125660,109820,70356,532350,94613,36010,94471,1664.4,1479,8624.4,6089.3,4938.8,81281,31838,41778,163330,60342,92368,0.41691,1
1080100,1889500,767770,448020,708790,450690,43834,66675,273320,284120,339390,729510,618900,734930,1621200,3155500,2157600,167880,218510,187920,116960,129830,116550,10811,11817,45631,43364,38453,135020,99163,103870,207190,152220,156100,84338,84735,168850,71708,66423,71297,7675.6,6242.5,35389,23742,21777,243920,99550,123710,414430,137560,216200,105700,73046,495260,111290,44552,110130,3194.8,3182,14695,11947,12035,97060,47487,67109,171690,75297,125620,109840,70336,532600,94598,36017,94456,1663.9,1478.7,8618.8,6086.1,4938.5,81213,31816,41774,163190,60293,92354,0.41699,1
761660,1134300,734940,356570,816520,365790,55307,57646,252600,214500,346040,777470,556190,668470,2447000,4807200,1989600,137900,119630,177400,88536,138450,89092,12498,9945.5,41196,33854,37244,106990,75404,86947,188270,138940,133420,50582,44739,106020,39831,51445,39990,5996.4,4525.7,17901,12128,14956,46508,26668,37557,53553,44706,53527,77573,34610,385290,42030,32073,42354,2632.8,2705.7,7934.8,6802.2,8952,18856,15438,24508,24025,19583,34721,66758,28516,330200,33852,23620,34100,818.29,723.4,1803.8,1440.8,1761.3,6021.7,4057.3,9999.3,9845,5378.5,20446,0.41696,1
761890,1133600,735120,356400,816670,365630,55321,57619,252480,214430,345550,777120,555960,667950,2438700,4785300,1983900,137880,119620,177380,88542,138440,89100,12496,9945.3,41178,33837,37210,106930,75349,86881,187850,138750,133230,50558,44726,105940,39822,51429,39984,5996.6,4526.5,17901,12128,14958,46494,26661,37524,53510,44675,53437,77513,34574,385020,41957,32060,42280,2632.6,2705.2,7932.5,6795.6,8944.5,18829,15414,24445,23973,19555,34605,66700,28472,329770,33766,23602,34016,817.72,722.7,1800.6,1437.9,1757.7,5998.5,4042.8,9951.9,9799.2,5359.2,20340,0.41571,1
761540,1133200,734900,356330,816500,365560,55323,57600,252390,214380,345180,776910,555820,667560,2431900,4767200,1979400,137810,119650,177290,88566,138400,89123,12491,9944.6,41154,33815,37177,106870,75275,86809,187470,138570,133060,50533,44711,105890,39814,51426,39977,5998,4528.4,17904,12133,14965,46493,26659,37502,53487,44658,53369,77439,34538,384790,41880,32045,42200,2632.9,2704.7,7931,6790.5,8940.1,18807,15392,24390,23929,19528,34507,66628,28435,329350,33673,23582,33919,816.91,722.27,1797.5,1435.3,1754.7,5978.4,4029.9,9912.3,9760.6,5342.6,20252,0.41392,1
761300,1133100,734980,356200,816530,365420,55329,57549,252250,214290,344890,776780,555610,667200,2426700,4752700,1975800,137790,119710,177270,88589,138400,89146,12488,9943.6,41135,33804,37154,106820,75222,86754,187190,138440,132930,50513,44698,105850,39814,51437,39977,5999.2,4530.1,17909,12140,14975,46508,26665,37494,53484,44653,53327,77378,34512,384530,41813,32030,42129,2632.9,2704.4,7928.6,6786.2,8937.5,18789,15373,24347,23895,19508,34428,66571,28403,329000,33594,23564,33837,816.3,721.92,1795.2,1433.3,1752.4,5962.5,4019.7,9880.4,9729.8,5329.4,20183,0.41145,1
761120,1132600,734940,356120,816580,365360,55330,57528,252160,214200,344710,776840,555500,667010,2423000,4742200,1973400,137760,119760,177250,88612,138400,89166,12487,9941.1,41132,33805,37141,106810,75200,86726,187010,138370,132850,50507,44698,105830,39824,51456,39987,5999.9,4530.9,17906,12141,14978,46509,26666,37487,53483,44651,53298,77340,34495,384360,41761,32017,42075,2633,2703.8,7926.6,6781,8932.8,18774,15357,24308,23866,19489,34364,66543,28386,328730,33535,23549,33775,815.96,721.68,1793.5,1431.8,1750.7,5950.9,4012.3,9856.8,9707.1,5319.6,20131,0.40997,1
761240,1132500,735010,355900,816550,365120,55339,57506,252060,214080,344340,776640,555150,666540,2419800,4734300,1970900,137770,119830,177250,88636,138400,89189,12483,9941.2,41119,33800,37137,106790,75166,86709,186870,138300,132780,50502,44699,105830,39836,51477,40000,6002.4,4531.2,17902,12138,14978,46500,26658,37478,53474,44643,53275,77310,34483,384170,41728,32003,42040,2632.7,2702.6,7923.8,6777,8926.5,18763,15345,24281,23846,19475,34320,66509,28374,328520,33493,23538,33733,815.63,721.52,1792.2,1430.7,1749.4,5942.5,4006.9,9840.5,9691.2,5312.5,20095,0.40807,1
761380,1132700,735240,355870,816830,365090,55350,57507,252050,214060,344200,776760,555070,666420,2418500,4730600,1969800,137800,119910,177270,88704,138440,89259,12482,9945.4,41112,33808,37148,106790,75162,86730,186820,138290,132790,50512,44689,105850,39846,51521,40011,6007.5,4531.8,17906,12138,14977,46512,26658,37475,53488,44650,53272,77300,34476,384090,41710,31995,42020,2631.7,2701.6,7920.6,6773.9,8921.9,18756,15338,24265,23834,19468,34297,66493,28369,328420,33471,23534,33710,815.49,721.49,1791.5,1430,1748.6,5938.1,4004,9832.3,9683.1,5308.7,20077,0.40597,1
540850,789260,558650,313810,616610,321040,42263,58764,229310,237280,276500,631150,571700,647020,842320,898430,869560,97765,131750,117020,95806,106600,94836,11068,8681.1,37602,29661,28425,93642,69475,79500,119750,110190,110680,44477,36418,81237,33613,43091,33749,6361.5,6094.4,17105,11674,14725,41605,25397,30755,44548,37793,34459,68900,37287,300640,16663,28571,16725,2502,2724.2,7240.3,5975.8,7718.6,13839,11388,13905,15520,14507,14268,66810,26985,227020,4840.7,16515,4786.3,699.39,558.25,1337.1,1012.2,1182.2,2256.2,1602.4,1929.4,2468.3,2134.5,2252.9,0.40347,1
540630,788190,558270,313790,616430,321040,42249,58759,229280,237280,276530,631160,571740,647150,842330,898530,869720,97723,131740,116960,95810,106590,94841,11064,8681.3,37589,29654,28422,93626,69463,79504,119730,110170,110670,44462,36400,81238,33599,43098,33736,6361.3,6093.1,17101,11671,14721,41603,25391,30751,44550,37793,34455,68892,37278,300550,16641,28561,16704,2501.1,2722.5,7237.2,5971.6,7713.2,13833,11381,13894,15511,14497,14257,66830,26988,227040,4836.3,16516,4782.1,699.31,558.09,1336.8,1012,1182,2256,1602.4,1929.1,2468.4,2134.5,2252.7,0.40111,1
540000,787160,557480,313670,615930,320950,42211,58745,229220,237310,276620,631010,571750,647200,842090,898380,869720,97696,131740,116950,95816,106590,94848,11062,8682.1,37570,29640,28419,93611,69454,79505,119730,110160,110670,44443,36376,81227,33595,43117,33733,6362.6,6093.5,17101,11670,14719,41614,25393,30758,44565,37807,34464,68880,37271,300470,16627,28557,16690,2500.8,2721.5,7235.5,5967.9,7709.6,13832,11377,13888,15510,14494,14252,66867,26992,226990,4834,16513,4780,699.23,558.01,1336.8,1012.1,1181.9,2256.2,1602.7,1929.1,2469.1,2134.8,2252.7,0.39985,1
539460,786330,556880,313630,615490,320920,42173,58724,229160,237310,276630,630900,571670,647140,841850,898090,869530,97697,131730,116930,95830,106600,94862,11060,8681.3,37552,29625,28411,93583,69437,79504,119700,110150,110670,44416,36350,81217,33596,43126,33733,6362.3,6094.4,17100,11668,14719,41627,25398,30777,44581,37822,34479,68887,37267,300400,16615,28552,16678,2500.8,2721.2,7233.7,5964.9,7706.8,13829,11371,13882,15505,14489,14246,66921,26994,226970,4833,16514,4779.1,699.23,557.91,1336.7,1012,1181.7,2256,1602.8,1929.3,2468.4,2134.4,2252.4,0.39953,1
539150,785930,556390,313610,614980,320920,42127,58704,229000,237270,276630,630610,571490,646940,841370,897630,869240,97683,131700,116890,95826,106590,94855,11055,8681.4,37523,29607,28402,93537,69405,79477,119660,110100,110630,44390,36325,81214,33598,43133,33735,6360.9,6092,17102,11668,14721,41639,25403,30796,44597,37835,34491,68908,37259,300370,16605,28550,16667,2501.1,2720.5,7231.6,5962.3,7705.1,13826,11367,13878,15501,14484,14241,66966,26996,226970,4831.2,16516,4777.6,699.3,557.83,1336.7,1012,1181.6,2256,1602.8,1929.6,2467.6,2133.9,2251.9,0.39804,1
539080,785640,556280,313610,614800,320920,42099,58662,228850,237180,276520,630490,571360,646750,841050,897310,869080,97668,131660,116870,95831,106590,94860,11054,8682.5,37510,29596,28399,93514,69378,79466,119640,110080,110620,44380,36317,81217,33607,43150,33744,6360.5,6090,17103,11664,14719,41654,25402,30797,44613,37843,34492,68912,37253,300310,16595,28546,16657,2501.6,2718.8,7229.9,5959.6,7700,13823,11362,13871,15496,14478,14235,66977,27005,226970,4830.7,16518,4777.6,699.27,557.77,1336.5,1011.9,1181.8,2255.8,1602.8,1929.7,2466.7,2133.2,2251.3,0.39486,1
538950,785410,556170,313530,614770,320830,42088,58645,228800,237150,276490,630550,571280,646640,840950,897170,868930,97633,131620,116830,95812,106570,94841,11053,8682.1,37507,29592,28402,93490,69362,79454,119590,110040,110590,44387,36317,81216,33606,43166,33742,6361.1,6088.5,17104,11664,14718,41655,25398,30791,44615,37840,34486,68929,37256,300310,16594,28551,16656,2502,2718,7229,5958.1,7698.1,13823,11360,13868,15494,14477,14232,66996,27006,226990,4831.2,16520,4778.4,699.26,557.73,1336.4,1011.7,1181.9,2255.4,1602.5,1929.6,2466.1,2132.8,2250.9,0.39242,1
1292600,1926500,927640,596670,790100,566580,52512,51905,166440,143960,143370,785150,371110,503260,1732600,1284500,961090,151880,177820,168620,107210,130380,106360,10823,10718,36612,32070,29451,101790,72995,76198,123970,143490,123930,57429,46486,104480,34960,45621,34342,4671.7,4104.8,12830,10556,11756,35137,21764,28533,42654,37468,41735,61692,31566,267120,18705,26298,18816,1871,1886.3,5098.1,4070.3,4858.8,13522,8687.5,11627,18210,14279,18046,58466,26656,246200,12258,18212,12098,735.53,657.58,1528.5,1231.1,1653,4539.5,3033.5,5430.9,7723.8,6593.7,12533,0.39045,1
1291600,1924400,926710,596310,789850,566280,52488,51904,166400,143950,143400,785290,370980,503300,1733500,1285000,961280,151890,177840,168640,107230,130390,106380,10821,10720,36602,32070,29457,101780,72985,76207,123960,143510,123950,57432,46493,104480,34964,45636,34347,4670,4103.8,12826,10556,11750,35141,21765,28529,42667,37481,41750,61685,31562,267100,18709,26300,18819,1870.8,1886.7,5097.2,4070.2,4858.7,13521,8688.6,11629,18214,14283,18055,58416,26650,246070,12260,18207,12100,735.57,657.7,1528.8,1231.5,1653.5,4542,3035.1,5434.3,7729.1,6597.9,12543,0.38865,1
1291500,1923100,926470,596180,790050,566180,52466,51900,166350,143970,143430,785590,370900,503410,1735200,1285100,961370,151930,177890,168700,107240,130400,106390,10820,10719,36583,32055,29447,101750,72956,76203,123920,143540,123960,57439,46515,104510,34974,45667,34356,4667.6,4103.4,12819,10557,11746,35140,21761,28522,42669,37483,41751,61683,31548,267080,18716,26302,18826,1870.7,1887,5096.5,4069.9,4858.2,13520,8688.5,11628,18215,14285,18059,58346,26638,245900,12263,18198,12103,735.55,657.88,1529.1,1232,1654.5,4544.6,3037.3,5439.3,7733.9,6603.6,12556,0.38688,1
1291600,1922100,926420,595950,790390,565990,52417,51886,166240,143960,143420,784840,370760,503520,1737700,1285200,961600,151980,177940,168740,107260,130420,106410,10818,10720,36573,32045,29440,101720,72950,76217,123890,143550,123990,57430,46517,104520,34979,45681,34362,4665.1,4104.5,12811,10557,11742,35133,21754,28512,42654,37467,41741,61662,31537,267110,18725,26307,18835,1870.7,1887.2,5096.3,4069.2,4856.4,13523,8688.4,11626,18222,14288,18059,58278,26625,245750,12264,18189,12103,735.39,657.84,1529,1232.2,1654.6,4547.3,3038.5,5441.4,7739.7,6608.4,12562,0.38453,1
1291100,1921300,925950,595800,790440,565900,52368,51890,166200,144010,143470,784360,370840,503900,1741000,1285700,962100,151990,177970,168730,107240,130420,106390,10814,10720,36560,32031,29431,101670,72936,76219,123870,143550,124020,57420,46502,104490,34982,45701,34369,4662.8,4104.3,12804,10557,11738,35124,21753,28506,42647,37458,41739,61652,31525,267140,18737,26313,18846,1870.7,1887.4,5096.8,4069.4,4855.2,13529,8689.2,11625,18234,14296,18059,58229,26612,245680,12266,18187,12105,735.33,657.86,1529.3,1232.7,1654.9,4552,3040.8,5443.6,7750.1,6616.8,12567,0.38326,1
1290800,1919300,925580,595650,790100,565780,52333,51885,166150,143940,143510,783710,370750,503680,1738800,1284400,961440,151960,177920,168680,107230,130380,106380,10809,10719,36546,32024,29427,101630,72924,76227,123810,143460,123980,57384,46478,104460,34970,45684,34358,4660.1,4103.3,12795,10552,11734,35105,21747,28495,42624,37439,41719,61635,31523,267160,18739,26311,18848,1870.4,1886.9,5095.8,4067.6,4853.6,13530,8689.8,11624,18240,14302,18061,58201,26609,245680,12267,18187,12106,735.2,657.77,1529.6,1232.8,1655,4557,3043.8,5446.3,7761.6,6626.7,12573,0.38255,1
1290500,1918300,925480,595430,790060,565580,52312,51881,166100,143920,143550,783430,370740,503570,1737700,1283800,961150,151970,177890,168690,107210,130400,106360,10809,10723,36549,32032,29436,101630,72946,76264,123810,143460,123990,57374,46465,104450,34966,45682,34355,4658.8,4102.5,12791,10550,11733,35095,21745,28490,42614,37430,41710,61632,31521,267170,18740,26307,18849,1870,1886.5,5094.8,4066.9,4852.9,13530,8689.3,11625,18241,14304,18063,58191,26610,245670,12268,18186,12106,735.12,657.65,1529.9,1232.8,1654.9,4560.3,3045.7,5447.7,7768.9,6633.4,12575,0.38312,1
634810,792250,567700,321710,551420,329960,42202,39800,184500,164180,164100,505310,497210,429250,684950,738760,662050,124700,136820,138960,92882,112990,92198,10184,9624.9,29930,28901,30065,87447,88109,73552,116950,118520,106660,43101,40515,75015,33281,36164,33284,4641.8,5107.1,13690,11270,12885,33812,29813,31520,42457,36800,44129,64791,36464,315240,22976,28538,22556,2074.1,2186.8,6116.1,4945.6,6090,16063,13086,16168,21459,17382,23953,72054,41002,282420,17260,22510,16784,789.99,812.73,1900.3,1457.9,1816.3,7219.9,4479,8414.4,13727,10438,21978,0.38336,1
635140,792530,567880,321790,551480,330040,42208,39817,184540,164220,164160,505410,497420,429360,685140,739010,662220,124740,136870,139000,92920,113020,92236,10186,9627.9,29933,28905,30074,87472,88144,73582,116980,118550,106700,43102,40523,75008,33289,36160,33292,4642,5107.6,13689,11271,12889,33816,29820,31530,42463,36805,44144,64788,36466,315190,22977,28535,22557,2074.2,2187.1,6116.4,4946,6091.2,16062,13089,16172,21459,17384,23958,72068,41008,282460,17263,22516,16787,790.2,812.86,1900.1,1457.7,1816.3,7218.9,4478.7,8416.4,13725,10437,21987,0.38338,1
635590,792670,568240,322010,551620,330260,42206,39798,184490,164160,164050,505330,497490,429090,685010,738960,662130,124790,136920,139000,92982,113010,92300,10183,9629.2,29935,28913,30080,87489,88208,73625,116990,118600,106750,43105,40534,74995,33293,36163,33296,4642.4,5106.9,13689,11273,12887,33812,29833,31533,42458,36802,44151,64782,36467,315180,22971,28531,22551,2074.2,2186.6,6115.9,4945.1,6088.8,16058,13089,16167,21456,17381,23956,72076,41026,282480,17271,22523,16794,790.44,813.04,1899.9,1457.5,1816.5,7217.9,4479.1,8420.6,13724,10436,22002,0.38181,1
635060,792640,568000,322130,551500,330380,42204,39777,184480,164160,164000,505340,497740,428930,685050,739140,662270,124810,136890,139000,93021,113000,92342,10179,9631.2,29934,28922,30087,87510,88301,73675,117040,118690,106830,43110,40531,74979,33291,36163,33292,4643.4,5106.7,13690,11273,12886,33812,29853,31530,42455,36796,44161,64780,36476,315230,22976,28532,22555,2074.4,2186.8,6116.9,4945.1,6087.7,16058,13094,16167,21458,17384,23961,72090,41050,282480,17281,22528,16803,790.69,813.29,1900,1457.8,1816.8,7218.2,4481,8427.2,13727,10438,22026,0.38044,1
634120,792470,567550,322140,551260,330400,42205,39761,184470,164170,164000,505290,498110,428830,684950,739300,662400,124780,136820,138970,93019,112990,92345,10175,9633.3,29937,28940,30099,87524,88424,73711,117070,118790,106900,43105,40522,74957,33283,36150,33283,4642.2,5105.2,13690,11276,12886,33804,29874,31526,42449,36784,44172,64797,36491,315300,22987,28534,22565,2074.7,2187.2,6118.1,4945.9,6087.7,16061,13100,16169,21465,17388,23969,72109,41081,282470,17294,22531,16814,791,813.76,1900.9,1458.7,1817.7,7222.9,4485.5,8437.7,13738,10446,22062,0.37934,1
633490,791750,567180,322140,550980,330400,42199,39749,184390,164120,163920,505100,498440,428540,684740,739290,662420,124750,136750,138930,93000,112950,92326,10174,9633.6,29929,28946,30100,87492,88526,73692,117040,118810,106890,43089,40504,74928,33274,36134,33273,4641.2,5102.5,13687,11275,12883,33793,29893,31514,42441,36767,44174,64810,36489,315340,22988,28529,22567,2074.2,2186.9,6117.6,4946.2,6087,16060,13106,16168,21469,17388,23967,72108,41068,282450,17291,22529,16813,790.98,813.62,1901,1459,1817.7,7224.6,4488.6,8441.9,13744,10453,22083,0.37763,1
633140,791360,567030,322180,550820,330440,42190,39747,184340,164080,163890,504980,498930,428320,684680,739440,662590,124730,136700,138920,92974,112910,92300,10173,9630.6,29922,28949,30095,87466,88642,73661,117030,118820,106870,43083,40493,74915,33267,36125,33266,4640.5,5100.8,13686,11275,12881,33783,29923,31505,42436,36754,44173,64809,36485,315350,22987,28526,22566,2073.9,2186.4,6117.4,4946.2,6086.4,16060,13112,16165,21474,17388,23967,72085,41064,282440,17289,22529,16811,790.91,813.53,1901.1,1459.4,1817.8,7225.5,4492.1,8447.5,13747,10458,22108,0.37496,1
929090,1302800,566390,745050,617590,695490,79682,73798,199460,294190,386480,475950,817830,659460,2552300,2061200,1237900,143290,197790,147320,136520,106570,127650,16424,18073,37558,32119,33520,85089,107570,76465,155150,127790,134300,78167,70111,121420,63941,68477,57502,13411,10887,24478,19967,18564,65640,47137,46715,77170,66472,73942,83923,45621,300620,47308,35166,41555,9138,8116.7,12000,11119,10692,24654,19330,24327,29899,24189,38433,80685,39223,268660,34924,28452,29230,7229.1,6082.6,6595.9,6682.7,5527,11804,10206,14749,15235,12326,31616,0.37232,1
929660,1303200,566680,744220,617840,694770,79735,73832,199580,294410,386770,476090,818460,659800,2554400,2062800,1238600,143290,197850,147310,136490,106560,127610,16431,18080,37566,32133,33526,85082,107620,76483,155200,127810,134340,78174,70114,121390,63952,68471,57506,13420,10893,24488,19976,18568,65661,47159,46728,77191,66487,73959,83967,45638,300760,47331,35184,41572,9145,8122.2,12007,11126,10696,24668,19341,24338,29917,24200,38452,80738,39241,268800,34942,28470,29243,7235.5,6087.8,6601,6688,5530.9,11812,10214,14756,15246,12333,31631,0.3703,1
929870,1302900,566970,743410,617480,694070,79577,73737,199370,293730,385690,475940,816410,658710,2545800,2056400,1236100,143300,197960,147270,136540,106570,127640,16436,18088,37551,32121,33508,85077,107420,76488,155000,127670,134230,78189,70139,121330,63973,68422,57512,13434,10906,24488,19976,18569,65625,47107,46711,77132,66428,73926,83995,45669,300890,47356,35190,41584,9158.4,8132.7,12016,11135,10699,24671,19336,24345,29914,24203,38468,80796,39273,268870,34967,28472,29257,7248.2,6098.2,6610.4,6698.1,5537.6,11822,10213,14767,15253,12341,31648,0.37041,1
930260,1302800,567130,743000,616970,693700,79451,73677,199150,293140,384780,475610,814730,657690,2538100,2050800,1233700,143320,198130,147230,136620,106560,127700,16451,18103,37541,32110,33499,85063,107240,76487,154810,127530,134140,78245,70205,121310,64041,68402,57557,13457,10925,24498,19988,18581,65612,47082,46714,77110,66401,73921,84025,45708,301030,47403,35204,41612,9178.1,8148.4,12029,11149,10707,24681,19338,24355,29920,24209,38485,80860,39323,268910,35010,28483,29284,7267.3,6114,6624.9,6713.6,5547.9,11841,10219,14783,15272,12355,31676,0.37127,1
930030,1302900,566960,742610,616440,693350,79298,73625,198910,292700,384130,475370,813510,657020,2532300,2046600,1232000,143320,198120,147170,136540,106510,127640,16429,18080,37507,32086,33468,85011,107090,76435,154630,127390,134000,78189,70214,121200,64001,68327,57533,13429,10905,24460,19955,18563,65517,47007,46657,77001,66314,73816,83969,45674,301080,47337,35187,41562,9157.7,8131.1,12011,11131,10694,24648,19311,24321,29877,24178,38420,80817,39294,268830,34954,28457,29245,7247.8,6097.9,6609.7,6697.4,5536.4,11816,10195,14756,15241,12330,31621,0.37211,1
