DELTA_FT7,DELTA_FT8,DELTA_T7,DELTA_T8,DELTA_TP7,DELTA_TP8,DELTA_CP1,DELTA_CP2,DELTA_P1,DELTA_PZ,DELTA_P2,DELTA_PO3,DELTA_POZ,DELTA_PO4,DELTA_O1,DELTA_OZ,DELTA_O2,TETHA_FT7,TETHA_FT8,TETHA_T7,TETHA_T8,TETHA_TP7,TETHA_TP8,TETHA_CP1,TETHA_CP2,TETHA_P1,TETHA_PZ,TETHA_P2,TETHA_PO3,TETHA_POZ,TETHA_PO4,TETHA_O1,TETHA_OZ,TETHA_O2,ALPHA_FT7, ALPHA_FT8,ALPHA_T7,ALPHA_T8,ALPHA_TP7,ALPHA_TP8,ALPHA_CP1,ALPHA_CP2,ALPHA_P1,ALPHA_PZ,ALPHA_P2,ALPHA_PO3,ALPHA_POZ,ALPHA_PO4,ALPHA_O1,ALPHA_OZ,ALPHA_O2,BETA_FT7, BETA_FT8,BETA_T7,BETA_T8,BETA_TP7,BETA_TP8,BETA_CP1,BETA_CP2,BETA_P1,BETA_PZ,BETA_P2,BETA_PO3,BETA_POZ,BETA_PO4,BETA_O1,BETA_OZ,BETA_O2,GAMMA_FT7, GAMMA_FT8,GAMMA_T7,GAMMA_T8,GAMMA_TP7,GAMMA_TP8,GAMMA_CP1,GAMMA_CP2,GAMMA_P1,GAMMA_PZ,GAMMA_P2,GAMMA_PO3,GAMMA_POZ,GAMMA_PO4,GAMMA_O1,GAMMA_OZ,GAMMA_O2,percol,label
1220000,1027800,767590,884790,814640,638240,57105,68633,208530,164790,327250,424890,435560,331080,727740,798580,885040,92210,115340,91513,136090,91908,153970,11275,12711,39978,26232,50874,90432,72444,52426,121590,122910,135660,378900,367260,469610,419670,475240,699070,89081,54472,251770,93677,241280,446560,315210,247680,545340,506450,521070,43464,47702,42358,50507,42233,73290,7637.6,8694.8,21709,9365.5,20835,59237,23088,21514,64776,52047,55018,26265,33996,19183,28804,18698,36991,2657,1889.8,11450,4084.2,7986.4,48061,9616.3,8354.6,43286,30004,30975,0.2499,0
1218300,1026000,766340,884430,813300,637680,57035,68578,208380,164670,327060,424520,435240,330890,726750,797950,884140,92195,115320,91497,136100,91891,153950,11276,12712,39972,26227,50859,90381,72415,52410,121550,122860,135590,379080,367410,469790,419840,475410,699400,89090,54467,251830,93721,241380,446680,315340,247780,545490,506590,521210,43448,47693,42351,50502,42226,73306,7635.7,8695.9,21707,9363.7,20826,59235,23082,21504,64748,52030,55000,26226,33985,19163,28800,18679,37009,2654.7,1889.2,11446,4082.4,7979.7,48050,9613.8,8347.5,43271,29997,30973,0.25389,0
1216200,1024300,765230,884550,812140,637430,56969,68527,208280,164590,327030,424310,435070,330860,726110,797640,883690,92169,115220,91488,136090,91880,153990,11281,12715,39977,26225,50848,90349,72405,52399,121550,122840,135570,379550,367870,470360,420370,475980,700340,89177,54506,252120,93845,241690,447170,315740,248100,546100,507160,521800,43432,47701,42344,50518,42220,73360,7636.8,8699.6,21714,9364.7,20822,59242,23086,21500,64741,52032,55011,26187,33990,19143,28808,18659,37044,2652.8,1888.5,11440,4080.1,7972.3,48032,9611.3,8339.6,43266,29995,30980,0.25521,0
1214200,1022900,764470,884930,811390,637410,56937,68510,208300,164580,327120,424290,435070,330950,725720,797590,883560,92148,115130,91492,136130,91881,154090,11293,12718,40006,26232,50856,90355,72420,52409,121570,122860,135590,380330,368610,471290,421230,476920,701870,89341,54584,252630,94044,242200,448010,316400,248620,547130,508140,522820,43415,47715,42335,50549,42212,73447,7639.8,8705.2,21726,9368.3,20823,59262,23095,21501,64738,52038,55036,26124,33991,19112,28813,18630,37097,2650.5,1888.1,11438,4078.2,7964.7,48023,9608.5,8331.8,43267,29992,30988,0.2557,0
1212900,1021900,763450,883850,810320,637040,56926,68475,208280,164520,327060,423980,434880,330870,725000,797070,882920,92154,115050,91502,136060,91889,154220,11306,12727,40039,26241,50883,90354,72441,52436,121630,122900,135610,381370,369640,472610,422420,478260,703830,89585,54710,253350,94325,242930,449200,317350,249370,548570,509510,524200,43412,47735,42342,50581,42219,73503,7646.4,8715.5,21743,9374.5,20835,59275,23110,21513,64754,52056,55062,26075,33993,19091,28814,18610,37108,2649.1,1888.2,11437,4076.9,7959.9,48001,9605.6,8327,43277,29996,30990,0.26059,0
1212000,1021000,762800,883160,809650,636890,56940,68473,208360,164540,327120,423860,434860,330930,724620,796910,882690,92158,115010,91542,136060,91930,154430,11322,12740,40093,26264,50937,90417,72501,52491,121740,122990,135710,382730,370960,474350,423930,480010,706390,89906,54880,254280,94681,243880,450740,318590,250340,550490,511320,526010,43429,47766,42368,50622,42246,73558,7655.8,8729.5,21766,9382.8,20853,59315,23134,21531,64796,52092,55101,26040,33996,19078,28812,18598,37114,2648.6,1888.5,11438,4075.8,7955.5,47987,9603.3,8322.5,43293,29998,30992,0.26834,0
1211200,1020800,762410,882960,809220,636900,56942,68463,208410,164510,327080,423760,434750,330890,724340,796650,882340,92178,115030,91593,136110,91984,154640,11333,12749,40123,26277,50980,90464,72546,52536,121830,123070,135790,383330,371450,475190,424390,480860,707180,90131,54974,254960,94925,244280,451690,319230,250760,551380,512140,526810,43439,47786,42386,50640,42264,73569,7659.9,8733.3,21773,9387.2,20858,59316,23144,21537,64823,52113,55115,26023,33994,19074,28809,18594,37116,2648.3,1888.7,11436,4074.7,7952.9,47974,9602.7,8319.7,43300,30000,30995,0.27766,0
846680,763490,928790,602200,1015600,510550,44434,110340,178520,148900,265010,427360,386900,271460,701450,710870,618690,107220,102060,88699,87429,89655,88037,9177.8,16882,27088,17906,34675,66972,47460,35650,113580,100140,100100,96941,104330,91791,105140,93688,150150,26692,14983,81528,38263,85550,117190,76209,87626,139710,126870,141210,35148,34666,42684,33939,42951,31047,6126.3,4728.1,17895,7034.5,18462,59873,16933,19199,62334,51221,64264,36082,28463,33497,24371,32726,12968,3674.2,1982.5,10101,3824.5,13481,48614,9295.6,14202,47405,36984,56527,0.29108,0
847000,763210,929130,602430,1016000,510770,44439,110400,178470,148900,265040,427320,386940,271490,701490,710960,618740,107260,102080,88736,87441,89693,88057,9179.9,16888,27095,17911,34683,66992,47474,35657,113600,100140,100080,96980,104370,91822,105180,93718,150230,26709,14989,81574,38284,85582,117220,76241,87659,139750,126890,141230,35158,34664,42677,33937,42944,31047,6126.4,4728.9,17893,7034.2,18454,59863,16928,19191,62319,51204,64252,36106,28470,33514,24374,32741,12973,3676,1982.6,10103,3824.6,13476,48616,9294.1,14197,47406,36977,56509,0.30271,0
847360,763130,929990,602820,1016900,511140,44449,110520,178490,148950,265160,427360,387040,271610,701770,711250,618880,107340,102070,88799,87444,89758,88096,9183.2,16901,27108,17919,34698,67025,47497,35672,113630,100140,100070,97036,104430,91876,105260,93772,150400,26746,15004,81674,38330,85662,117290,76313,87742,139820,126950,141310,35182,34666,42680,33944,42947,31059,6128.9,4730.3,17897,7035.6,18452,59868,16927,19188,62324,51205,64256,36157,28476,33546,24381,32772,12982,3680,1983.4,10106,3825.2,13475,48631,9293.8,14196,47407,36969,56495,0.31441,0
848180,763530,931320,603580,1018500,511640,44471,110700,178530,149030,265330,427450,387120,271790,702170,711590,618960,107440,102060,88877,87423,89838,88121,9188.5,16918,27129,17929,34709,67076,47522,35683,113670,100160,100060,97155,104550,91954,105390,93852,150630,26800,15023,81825,38398,85778,117390,76420,87861,139910,127030,141420,35210,34677,42678,33958,42945,31082,6133,4732.5,17902,7037.8,18450,59880,16931,19186,62337,51212,64269,36212,28491,33584,24391,32807,12993,3684.5,1983.8,10109,3826,13473,48649,9294.1,14194,47401,36958,56479,0.32702,0
849440,764370,933210,604590,1020600,512170,44497,110960,178570,149060,265440,427380,387080,271890,702380,711620,618770,107530,102040,88959,87419,89925,88170,9194.9,16935,27154,17936,34723,67127,47549,35696,113740,100190,100080,97295,104730,92030,105570,93930,150930,26861,15039,81997,38480,85929,117490,76553,88017,140020,127150,141570,35231,34693,42677,33975,42942,31109,6137.1,4734.6,17911,7040.7,18450,59904,16936,19185,62352,51225,64289,36249,28510,33610,24408,32831,13005,3687,1984.3,10114,3827.1,13474,48672,9294.2,14195,47398,36946,56457,0.3367,0
850930,765720,932170,605760,1019400,512190,44540,110890,178600,149040,265400,427270,386950,271860,702010,711340,618610,107650,102020,89023,87398,89988,88153,9201.6,16928,27170,17942,34725,67158,47561,35696,113750,100180,100070,97486,104970,92128,105800,94031,151290,26941,15060,82223,38589,86140,117630,76738,88232,140170,127300,141750,35243,34714,42672,33997,42936,31128,6141.3,4736.7,17916,7043.3,18451,59894,16941,19186,62331,51211,64289,36268,28524,33629,24420,32848,13016,3687.2,1984.4,10112,3826.6,13471,48663,9292.9,14192,47381,36931,56438,0.34224,0
852780,767390,931810,607190,1018900,512340,44588,110870,178650,148990,265300,427160,386760,271760,701730,711010,618350,107760,102050,89111,87424,90079,88179,9211.2,16932,27196,17952,34739,67206,47588,35709,113810,100220,100100,97711,105270,92273,106080,94182,151740,27041,15091,82514,38727,86413,117840,76970,88512,140380,127510,141970,35259,34744,42674,34020,42938,31147,6144.1,4737.9,17922,7045.3,18453,59885,16947,19188,62331,51212,64295,36278,28533,33646,24422,32863,13017,3687.6,1984.5,10112,3826.4,13470,48658,9292.5,14191,47373,36922,56421,0.34679,0
1686500,1767300,1424800,1192900,1545500,1044000,60672,78887,212660,160820,304990,484110,508520,315530,1124600,985820,983610,135100,107410,132690,127210,137100,148040,13517,12207,49597,29935,55578,123650,74276,57533,163930,139910,139910,213060,198350,255360,224510,260450,347890,39165,45844,143920,75767,158270,292390,158470,161050,327320,289650,290050,54539,42757,43910,39525,43367,45655,7166.2,5297.6,23209,9376.6,22587,79876,21269,23585,81733,72483,89402,55661,33900,36152,28919,34737,26404,5037.1,2547.3,16131,6322.3,18996,76784,14042,19822,59634,44815,61332,0.34484,0
1687500,1768400,1425600,1193800,1546400,1044400,60684,78876,212590,160740,304910,483800,508300,315440,1124400,985450,983340,135100,107430,132740,127240,137150,148080,13518,12203,49605,29930,55582,123700,74299,57539,164000,139960,139970,212770,198100,255310,224410,260410,347820,39110,45754,143770,75698,158180,292430,158470,160970,327380,289670,290060,54529,42746,43898,39515,43357,45654,7163.3,5294.4,23211,9376.6,22588,79906,21265,23586,81745,72490,89406,55680,33910,36161,28926,34745,26411,5038.3,2547.5,16140,6324.8,19000,76824,14047,19826,59661,44831,61340,0.34107,0
1683800,1763700,1426400,1192200,1547400,1044300,60662,78773,212470,160600,304710,483410,507850,315220,1124400,985060,982980,135040,107410,132630,127200,137030,147940,13504,12192,49546,29898,55522,123620,74219,57476,163920,139880,139900,212110,197510,254530,223750,259620,346670,38997,45587,143400,75475,157720,291970,158000,160510,326720,289040,289430,54519,42727,43881,39493,43340,45623,7160,5288.6,23215,9376,22586,79962,21254,23585,81763,72501,89408,55711,33926,36178,28932,34761,26419,5039.8,2547.8,16155,6330.2,19008,76901,14057,19835,59704,44861,61351,0.33893,0
1680000,1758700,1428000,1190500,1549500,1044200,60632,78650,212290,160390,304280,482930,507310,314780,1124500,984480,982410,134930,107330,132480,127170,136880,147780,13485,12183,49472,29861,55447,123500,74104,57398,163810,139750,139770,211520,196940,253830,223130,258910,345610,38878,45434,143040,75263,157290,291610,157530,160070,326150,288480,288840,54517,42708,43873,39468,43332,45598,7157,5283.5,23224,9377.1,22588,80042,21246,23588,81822,72545,89431,55747,33944,36194,28936,34776,26431,5041.4,2548.4,16178,6338.3,19020,77012,14072,19847,59772,44908,61372,0.33682,0
1677200,1755100,1430600,1189700,1552500,1044800,60622,78578,212180,160260,304000,482630,507000,314480,1125300,984300,982310,134870,107270,132390,127190,136800,147710,13466,12178,49411,29829,55395,123430,74008,57342,163760,139660,139700,211070,196520,253330,222700,258410,344830,38791,45321,142810,75117,157000,291460,157200,159770,325840,288150,288480,54524,42701,43870,39458,43331,45589,7155.5,5280.3,23245,9382.3,22598,80157,21246,23598,81916,72622,89488,55783,33969,36209,28947,34791,26443,5043.9,2549.3,16207,6348.5,19037,77153,14091,19865,59854,44968,61400,0.33478,0
1675500,1752700,1433600,1189300,1556000,1045600,60624,78548,212160,160210,303860,482530,506910,314340,1126400,984520,982680,134830,107220,132340,127180,136750,147650,13456,12174,49384,29814,55349,123420,73955,57296,163740,139610,139640,210770,196250,252980,222410,258060,344320,38735,45245,142660,75024,156790,291400,156980,159560,325660,287920,288220,54549,42715,43872,39458,43333,45588,7155.8,5278.5,23262,9388.1,22610,80240,21251,23611,81986,72684,89536,55825,34009,36227,28965,34808,26457,5046.7,2550.1,16231,6356.4,19047,77266,14107,19876,59922,45018,61413,0.3334,0
1674900,1751600,1436800,1189200,1559700,1046900,60622,78552,212120,160150,303810,482410,506890,314300,1127100,984750,982770,134850,107200,132330,127200,136740,147660,13450,12174,49374,29811,55327,123450,73929,57273,163780,139610,139640,210620,196120,252810,222270,257890,344090,38710,45208,142600,74985,156700,291420,156890,159470,325510,287790,288090,54584,42731,43886,39459,43346,45592,7157.4,5278.1,23273,9392.1,22614,80294,21251,23615,81994,72692,89541,55873,34037,36242,28975,34822,26469,5048.5,2550.8,16242,6359.6,19049,77333,14112,19879,59933,45030,61405,0.33237,0
1524900,1260600,613680,929820,619690,616860,128200,133840,274880,224230,380120,571160,504600,407840,833720,828920,797700,144300,153780,165390,147780,169490,205160,22743,19037,74233,43454,80111,156080,117520,82444,207510,186180,183780,408090,381250,488760,430560,501420,740260,76705,73156,249750,114920,290060,514140,365550,296990,560330,528450,567620,51488,43634,42376,47940,42940,78310,8530.5,7241.4,30950,12295,21603,81616,26554,22355,82449,64591,68805,39498,34293,23278,32975,23041,35199,3530.3,2045.5,14981,4962.5,9772.9,60672,10757,10276,68632,42306,40707,0.33298,0
1524200,1260200,613650,929410,619640,617000,128200,133920,274830,224250,380080,571040,504430,407820,833120,828520,797630,144370,153650,165450,147740,169560,205210,22756,19041,74278,43479,80151,156150,117580,82486,207500,186250,183850,408400,381560,489170,430910,501840,740830,76769,73220,249930,115010,290320,514460,365850,297250,560750,528880,568090,51488,43631,42390,47939,42954,78302,8532.7,7243.8,30945,12295,21609,81563,26558,22362,82425,64582,68814,39479,34284,23278,32977,23041,35195,3530,2045.9,14976,4960.3,9773.5,60636,10751,10277,68628,42301,40703,0.33567,0
1524500,1260600,613660,929400,619620,617230,128160,133880,274790,224180,380000,570910,504310,407730,832540,828220,797530,144520,153570,165610,147740,169710,205360,22775,19052,74367,43524,80218,156290,117700,82557,207570,186390,183990,409070,382200,490020,431640,502720,742060,76902,73347,250330,115200,290830,515190,366490,297780,561640,529780,569060,51487,43625,42411,47938,42977,78308,8537.4,7249,30948,12299,21620,81501,26568,22372,82407,64582,68830,39442,34242,23264,32956,23029,35189,3527.7,2046.2,14969,4957.7,9771.3,60582,10744,10274,68609,42286,40691,0.33788,0
1525500,1260700,613600,928930,619520,617270,127920,133600,274510,223870,379720,570450,503930,407380,831790,827640,797020,144730,153510,165870,147800,169980,205650,22806,19070,74499,43586,80325,156510,117880,82670,207780,186630,184220,410000,383150,491300,432740,504040,743970,77101,73539,250950,115490,291610,516330,367440,298570,563030,531140,570540,51493,43616,42452,47930,43021,78326,8545.7,7257.4,30963,12308,21638,81472,26593,22392,82413,64605,68864,39417,34182,23255,32913,23021,35169,3525.8,2046.3,14961,4955.5,9770,60532,10739,10273,68584,42270,40675,0.33767,0
1525900,1259900,613340,928390,619230,617130,127750,133380,274250,223570,379380,569880,503480,407000,830880,826840,796320,144860,153530,166170,147940,170290,206050,22845,19098,74671,43674,80480,156820,118120,82832,208110,186960,184550,410890,384010,492600,433790,505390,745920,77329,73731,251650,115820,292400,517550,368430,299370,564390,532490,572030,51502,43616,42494,47935,43066,78359,8553.6,7267.6,30980,12320,21659,81462,26621,22413,82429,64634,68902,39398,34134,23245,32875,23011,35150,3524.7,2046.6,14954,4953.3,9769,60483,10734,10271,68562,42258,40664,0.33844,0
1524100,1258400,612880,927430,618750,616730,127620,133190,274090,223380,379110,569580,503250,406690,830360,826420,795900,144920,153520,166290,148030,170410,206310,22860,19112,74727,43721,80565,156940,118230,82921,208270,187140,184740,411820,384930,493430,434710,506210,746910,77442,73849,251870,115900,292770,518000,368880,299760,565100,533240,572860,51518,43627,42535,47950,43108,78395,8560.9,7272,30998,12329,21670,81467,26645,22424,82452,64665,68944,39395,34104,23241,32852,23008,35138,3524.3,2046.6,14950,4951.5,9769.2,60453,10731,10271,68555,42254,40656,0.34074,0
1522800,1257400,612590,926940,618460,616560,127560,133100,273980,223220,378890,569310,502960,406450,829940,826010,795490,145030,153560,166500,148180,170620,206690,22892,19138,74837,43796,80703,157150,118430,83064,208560,187410,185010,413090,386160,494680,436000,507480,748530,77619,74025,252290,116070,293390,518880,369630,300390,566230,534430,574170,51543,43649,42588,47979,43162,78446,8571,7277.7,31025,12342,21688,81493,26679,22442,82503,64716,68999,39400,34091,23240,32842,23008,35135,3524.8,2046.9,14948,4950.4,9769.8,60435,10730,10272,68557,42256,40655,0.3439,0
552570,562800,1361400,463660,1520400,443140,57503,57408,164940,129340,208670,338160,308840,215450,1101700,594460,612100,106120,82873,101200,90403,103330,101120,9962.9,10010,34216,22782,43411,91284,52365,44555,130650,110670,115700,83622,67784,109430,73134,113400,132100,12168,10495,56812,24680,56306,159190,50463,58132,183930,137670,124000,62783,34947,50645,38903,50618,62697,5730.4,4490.3,26370,10531,22097,87974,20912,23099,117400,84896,71681,53588,28111,32286,24926,31517,31606,3910.5,2479.2,17480,6417.9,16434,75264,14872,17148,80635,53546,52781,0.3476,0
552480,562660,1359900,463510,1518700,442880,57528,57400,164980,129380,208700,338150,308920,215500,1101100,594220,612020,106110,82841,101200,90394,103330,101120,9966.2,10011,34228,22793,43427,91312,52392,44573,130660,110680,115690,83620,67796,109450,73151,113420,132080,12170,10497,56816,24686,56303,159190,50477,58128,183920,137640,123920,62753,34942,50646,38897,50619,62660,5729.2,4489.4,26362,10529,22089,87920,20909,23090,117390,84863,71645,53560,28104,32277,24914,31507,31593,3908.1,2477.4,17475,6415,16419,75225,14865,17133,80638,53540,52755,0.35213,1
552340,562760,1359500,463570,1518300,442760,57575,57422,165070,129420,208740,338200,309080,215530,1101100,594090,612030,106110,82782,101220,90379,103350,101130,9971.3,10016,34236,22803,43449,91332,52418,44598,130700,110720,115720,83635,67816,109530,73174,113500,132100,12176,10504,56844,24701,56319,159230,50497,58145,183980,137670,123890,62741,34945,50658,38894,50632,62622,5729,4488.3,26360,10530,22085,87885,20908,23087,117400,84847,71611,53550,28101,32278,24901,31507,31575,3906.9,2476.3,17473,6413.4,16411,75197,14860,17124,80656,53549,52738,0.35652,1
552060,562500,1360000,463460,1518900,442670,57592,57446,165080,129410,208720,338150,309130,215510,1101400,593760,611940,106120,82717,101250,90326,103390,101100,9976.9,10018,34245,22806,43450,91352,52414,44600,130740,110740,115730,83610,67818,109580,73178,113570,132060,12171,10494,56845,24698,56296,159290,50471,58123,184080,137700,123840,62748,34950,50688,38892,50663,62597,5730.2,4488,26368,10535,22086,87895,20913,23089,117460,84867,71596,53558,28104,32289,24890,31516,31562,3907.1,2475.8,17477,6413.8,16407,75202,14861,17120,80682,53566,52725,0.36384,1
552000,562140,1361500,463320,1520700,442660,57637,57496,165100,129420,208690,338180,309180,215490,1102300,593480,611880,106100,82632,101260,90278,103410,101050,9978.2,10020,34253,22808,43442,91377,52392,44591,130750,110730,115720,83535,67782,109640,73159,113640,132010,12164,10488,56856,24699,56290,159370,50443,58117,184200,137730,123790,62751,34941,50726,38876,50703,62555,5731.9,4487.4,26382,10541,22091,87930,20921,23095,117540,84906,71597,53585,28114,32311,24884,31538,31549,3908.5,2476,17485,6416.4,16410,75232,14870,17123,80739,53607,52727,0.37115,1
551880,561910,1359700,462930,1518600,442510,57613,57530,165070,129440,208690,338270,309260,215480,1101500,593510,611950,106070,82570,101220,90230,103370,101020,9981.2,10021,34252,22809,43438,91363,52383,44586,130690,110700,115700,83486,67750,109620,73128,113610,131890,12157,10484,56814,24680,56263,159280,50415,58091,184180,137700,123730,62750,34929,50739,38861,50717,62516,5732.5,4487.2,26383,10544,22093,87928,20925,23097,117550,84889,71570,53616,28101,32339,24874,31565,31531,3909.8,2476.4,17491,6417.8,16412,75254,14874,17125,80803,53643,52733,0.37502,1
551650,561810,1358800,462810,1517600,442560,57606,57566,165090,129480,208740,338430,309350,215540,1101400,593740,612190,106060,82538,101210,90222,103350,101020,9983.8,10022,34254,22813,43440,91364,52379,44587,130660,110700,115720,83461,67737,109600,73121,113590,131830,12153,10483,56789,24668,56258,159230,50393,58085,184140,137660,123720,62741,34926,50731,38858,50710,62503,5733.8,4487.8,26389,10547,22099,87939,20930,23104,117550,84879,71557,53628,28093,32344,24869,31569,31524,3910.7,2477,17493,6418.4,16412,75260,14875,17125,80833,53662,52745,0.37498,1
1167700,875880,710540,685460,731040,465050,44827,66299,202200,170380,321260,457280,433780,338100,842570,757980,699750,116570,106910,102290,101320,103020,118340,10794,13844,38076,27858,51519,96840,70746,52753,129080,120090,121710,204590,166940,218280,170580,223260,356340,64826,40880,212770,98763,187570,321130,209260,191750,342820,311900,316860,57196,39920,45688,40514,44915,67770,7445.4,6516.7,26056,11501,24776,81732,26980,25970,83854,66512,70976,44434,26413,24069,21399,23202,35100,3661.8,2239.7,14001,5301,13607,61167,13759,14301,55872,38315,46119,0.37071,1
1167400,876140,709840,685510,730280,464780,44809,66249,202020,170210,321080,457040,433490,337930,841470,757660,699610,116570,106930,102290,101370,103020,118370,10795,13843,38075,27858,51520,96843,70765,52756,129090,120120,121750,204730,167030,218440,170670,223420,356530,64873,40913,212900,98829,187690,321200,209390,191860,342910,312000,316970,57169,39915,45672,40516,44899,67772,7445.9,6517.6,26038,11496,24773,81634,26973,25967,83785,66461,70954,44410,26405,24050,21393,23184,35091,3659.5,2239.7,13990,5297.8,13604,61116,13754,14298,55828,38284,46098,0.36334,1
1167200,876420,709360,685720,729750,464640,44784,66186,201890,170080,321050,456930,433370,337910,840700,757550,699630,116560,106960,102270,101430,103010,118410,10796,13840,38074,27855,51525,96851,70783,52762,129090,120140,121770,204710,166970,218550,170650,223530,356650,64863,40912,212910,98849,187730,321310,209500,191910,343010,312110,317070,57137,39905,45649,40508,44876,67764,7441.7,6517.1,26017,11488,24765,81545,26956,25958,83703,66401,70920,44382,26383,24021,21381,23157,35084,3656.3,2239.3,13981,5295.2,13603,61079,13749,14297,55786,38250,46075,0.35524,1
1166000,875460,708590,685400,728970,464460,44755,66134,201760,170000,321110,456810,433280,337990,840040,757410,699560,116600,107020,102260,101490,103000,118430,10792,13838,38076,27860,51539,96858,70807,52778,129090,120170,121800,204260,166590,218000,170260,222960,355640,64650,40807,212240,98560,187190,320560,208890,191350,342010,311190,316200,57101,39897,45611,40491,44837,67718,7433.2,6510.6,25991,11480,24752,81474,26934,25945,83611,66329,70864,44359,26370,23996,21370,23133,35074,3652.6,2237.9,13972,5292.6,13600,61043,13743,14294,55738,38212,46056,0.34414,0
1164700,874510,708010,684670,728400,463950,44740,66082,201600,169870,321080,456500,433000,337980,839100,756880,699050,116590,107010,102250,101480,102990,118380,10792,13833,38064,27853,51523,96802,70777,52764,129070,120140,121750,203940,166300,217600,169940,222550,354870,64494,40731,211740,98343,186780,319960,208410,190940,341280,310520,315560,57079,39887,45591,40476,44817,67675,7427.4,6503.9,25970,11473,24741,81409,26915,25934,83535,66267,70818,44342,26360,23980,21360,23118,35065,3650.5,2237.1,13963,5289.6,13599,61011,13737,14293,55697,38182,46041,0.33033,0
1163300,873630,707580,684220,728000,463510,44725,66019,201440,169720,320880,456210,432720,337770,838340,756340,698560,116570,107030,102230,101480,102970,118350,10792,13827,38047,27845,51504,96739,70731,52745,129020,120080,121700,203690,166100,217310,169720,222250,354330,64382,40666,211390,98182,186470,319550,208070,190620,340760,310060,315140,57042,39870,45559,40448,44786,67620,7420.1,6497.9,25945,11465,24731,81347,26895,25924,83465,66218,70790,44327,26356,23967,21355,23105,35057,3647.9,2236.5,13954,5287.2,13599,60981,13731,14294,55668,38166,46041,0.31961,0
1162700,873320,707560,683920,728020,463390,44733,65992,201390,169680,320890,456150,432680,337800,838110,756250,698440,116540,107030,102210,101460,102950,118330,10791,13822,38038,27837,51491,96708,70703,52733,128990,120050,121660,203570,166000,217190,169610,222120,354060,64327,40634,211220,98103,186320,319360,207910,190460,340500,309830,314940,57027,39861,45545,40434,44772,67590,7417,6494.5,25935,11462,24733,81321,26889,25926,83441,66204,70788,44333,26354,23967,21352,23106,35049,3647.3,2236.6,13952,5287.1,13605,60981,13732,14301,55667,38170,46061,0.31314,0
3560800,2955600,1765100,2079300,1844000,1090500,100910,102550,382440,303200,536230,863630,809160,553660,1503500,1696200,1545800,119870,101040,100500,110700,102940,101630,11087,10830,35327,23329,46504,97847,68557,48731,134410,125300,124940,136920,116650,149610,124660,152600,181030,31311,22649,111720,44716,87358,191720,102900,90490,207770,177060,167620,58565,37021,44921,39923,44876,52134,7231.4,6156,27843,11264,24538,79456,25399,25804,80592,60865,64997,54636,26015,28702,27094,28434,26067,3366,2324.2,14656,5777.2,15545,64540,13736,16539,58603,37239,39651,0.30971,0
3563900,2958200,1765600,2080700,1844400,1090900,100930,102600,382430,303170,536260,863710,809180,553680,1502700,1696100,1546000,119900,101050,100520,110710,102960,101640,11091,10831,35339,23339,46507,97858,68580,48733,134420,125330,124980,136980,116710,149670,124710,152660,181120,31334,22661,111780,44745,87402,191750,102970,90534,207710,177060,167680,58580,37029,44928,39937,44882,52154,7233.5,6157.9,27842,11266,24544,79422,25402,25810,80541,60829,64986,54643,26015,28700,27100,28432,26075,3366.6,2324.4,14652,5775.6,15545,64519,13733,16538,58584,37232,39655,0.31241,0
3570000,2963000,1767500,2083800,1846300,1091900,101010,102670,382640,303270,536530,864230,809580,553960,1502700,1696900,1547000,119930,101040,100570,110740,103010,101630,11094,10830,35348,23349,46513,97899,68620,48738,134460,125400,125050,137050,116780,149760,124810,152750,181220,31364,22667,111860,44771,87459,191840,103060,90594,207720,177100,167760,58585,37029,44921,39951,44876,52161,7232.8,6160.4,27841,11266,24552,79401,25406,25818,80505,60805,64976,54652,26014,28700,27109,28433,26074,3365.6,2324.8,14653,5775.5,15545,64525,13733,16538,58581,37227,39651,0.31825,0
3560700,2954900,1766600,2080000,1845700,1089600,100840,102570,382290,303020,535950,863430,808760,553360,1500500,1695200,1545200,119930,101010,100600,110800,103050,101610,11099,10827,35359,23357,46511,97940,68640,48737,134470,125430,125100,137160,116870,149900,124950,152890,181390,31387,22682,111950,44810,87547,191970,103170,90684,207810,177190,167880,58606,37033,44928,39964,44883,52170,7233.7,6164.2,27844,11267,24561,79399,25411,25828,80480,60784,64968,54678,26017,28708,27121,28442,26073,3365,2325.6,14655,5776.1,15546,64548,13735,16538,58575,37219,39640,0.32831,0
3554700,2949400,1767300,2077900,1846800,1088000,100730,102530,382170,302910,535640,863070,808370,553040,1499100,1694500,1544200,119940,100990,100630,110880,103080,101610,11105,10827,35381,23368,46534,98024,68691,48761,134520,125510,125180,137110,116810,149780,124930,152760,181300,31345,22685,111810,44765,87526,191800,103090,90663,207660,177050,167770,58626,37031,44929,39975,44884,52179,7234.4,6166.6,27850,11270,24573,79419,25416,25841,80441,60753,64943,54718,26015,28719,27135,28454,26074,3365,2326.5,14660,5778,15549,64591,13740,16541,58576,37216,39635,0.33947,0
