DELTA_FT7,DELTA_FT8,DELTA_T7,DELTA_T8,DELTA_TP7,DELTA_TP8,DELTA_CP1,DELTA_CP2,DELTA_P1,DELTA_PZ,DELTA_P2,DELTA_PO3,DELTA_POZ,DELTA_PO4,DELTA_O1,DELTA_OZ,DELTA_O2,TETHA_FT7,TETHA_FT8,TETHA_T7,TETHA_T8,TETHA_TP7,TETHA_TP8,TETHA_CP1,TETHA_CP2,TETHA_P1,TETHA_PZ,TETHA_P2,TETHA_PO3,TETHA_POZ,TETHA_PO4,TETHA_O1,TETHA_OZ,TETHA_O2,ALPHA_FT7, ALPHA_FT8,ALPHA_T7,ALPHA_T8,ALPHA_TP7,ALPHA_TP8,ALPHA_CP1,ALPHA_CP2,ALPHA_P1,ALPHA_PZ,ALPHA_P2,ALPHA_PO3,ALPHA_POZ,ALPHA_PO4,ALPHA_O1,ALPHA_OZ,ALPHA_O2,BETA_FT7, BETA_FT8,BETA_T7,BETA_T8,BETA_TP7,BETA_TP8,BETA_CP1,BETA_CP2,BETA_P1,BETA_PZ,BETA_P2,BETA_PO3,BETA_POZ,BETA_PO4,BETA_O1,BETA_OZ,BETA_O2,GAMMA_FT7, GAMMA_FT8,GAMMA_T7,GAMMA_T8,GAMMA_TP7,GAMMA_TP8,GAMMA_CP1,GAMMA_CP2,GAMMA_P1,GAMMA_PZ,GAMMA_P2,GAMMA_PO3,GAMMA_POZ,GAMMA_PO4,GAMMA_O1,GAMMA_OZ,GAMMA_O2,percol,label
3094700,634110,1843600,617120,1204400,596280,106180,95074,313340,263350,365860,1023900,719190,829350,1046500,1292600,1328200,499150,165570,332410,161200,235420,159850,15824,24277,54927,48631,68038,162260,99598,141320,163740,170370,210150,116900,55153,72439,54735,74004,54780,7435.4,11334,27164,23361,34299,81557,48699,82315,81632,63824,102910,130570,35813,67567,37121,53464,36574,3477.2,6179.3,14954,12540,18526,88096,36954,78028,89178,46752,113050,105820,20355,38689,21077,33657,20510,1566.3,2161.6,8169.7,7126.2,8635.7,73178,25901,54143,74482,34194,80083,0.37274,1
2841000,933160,1604500,884820,1045800,847620,71544,116160,243430,228390,279330,829070,536980,709480,844620,996970,935820,410170,175690,248910,171960,221900,169450,14487,27039,56217,53443,73656,170170,105360,133940,173710,171910,187260,125250,57618,68237,57759,70421,57405,6574.7,10118,22653,19462,30632,60666,38674,61752,61356,56329,76885,123280,28781,59797,30492,44365,30073,3321,5329.5,12223,9389.3,13770,59057,24484,45603,60273,35014,64885,90608,14230,33684,15284,25584,15014,1397.2,1907.5,5792.6,4944.6,6034,50467,15987,32027,51542,24432,48627,0.36985,1
2840200,933200,1603900,884890,1045300,847700,71570,116210,243440,228430,279360,828930,536960,709630,844490,996880,935730,410250,175690,248930,171960,221880,169450,14487,27032,56231,53440,73644,170190,105360,133940,173730,171930,187260,125230,57606,68237,57748,70409,57392,6575.3,10117,22646,19459,30625,60628,38657,61731,61318,56302,76862,123220,28767,59790,30477,44355,30059,3321.1,5327.4,12222,9386.5,13768,59048,24484,45605,60264,35012,64897,90573,14228,33677,15281,25580,15011,1397,1907.5,5792.8,4944.8,6033.7,50481,15988,32024,51556,24437,48623,0.36495,1
2841000,933480,1604000,885140,1044900,847930,71567,116260,243330,228340,279170,828610,536760,709500,844180,996540,935470,410310,175670,248910,171940,221880,169420,14487,27026,56251,53449,73652,170240,105380,133950,173770,171970,187280,125250,57592,68256,57734,70409,57377,6576.9,10113,22638,19452,30617,60610,38645,61720,61301,56288,76860,123170,28749,59778,30457,44348,30040,3320.9,5325.8,12222,9385.3,13769,59060,24490,45614,60277,35019,64921,90556,14224,33675,15277,25582,15007,1397,1907.6,5795.7,4946.8,6034.4,50524,15999,32029,51600,24454,48633,0.35909,1
2842700,934040,1604000,885670,1044500,848400,71541,116350,243240,228210,279020,828340,536520,709510,843920,996230,935290,410340,175660,248850,171930,221920,169410,14490,27016,56257,53438,73642,170270,105370,133930,173810,171990,187260,125260,57554,68265,57697,70417,57338,6578.4,10113,22633,19448,30610,60598,38640,61719,61289,56270,76859,123150,28736,59772,30442,44344,30027,3321.2,5325.6,12226,9387.9,13776,59098,24508,45643,60316,35039,64976,90547,14220,33677,15273,25591,15003,1397.1,1907.5,5799.9,4949.8,6036.1,50588,16014,32046,51666,24480,48660,0.35521,1
2841600,934250,1602600,885860,1043400,848570,71510,116370,243150,228070,278810,827830,536080,709160,843430,995690,934880,410320,175640,248800,171920,221880,169400,14489,27010,56241,53425,73633,170230,105340,133900,173770,171970,187250,125260,57528,68270,57670,70410,57311,6580.4,10114,22629,19445,30599,60590,38633,61717,61281,56259,76869,123110,28724,59766,30428,44341,30014,3320.5,5325,12227,9389.5,13782,59145,24524,45677,60365,35057,65033,90520,14216,33679,15268,25590,14998,1397,1907.2,5805.9,4954.4,6038.9,50668,16035,32071,51748,24513,48703,0.35178,1
2838600,934000,1600900,885650,1042400,848360,71500,116370,242990,228010,278710,827150,535730,708750,842770,994990,934470,410090,175580,248640,171850,221720,169330,14488,27004,56237,53416,73627,170150,105300,133850,173690,171890,187180,125200,57513,68259,57654,70394,57295,6581.2,10114,22624,19444,30596,60597,38629,61720,61290,56259,76880,123070,28716,59762,30419,44349,30004,3319.7,5324.9,12230,9393.9,13789,59227,24551,45726,60450,35090,65117,90479,14210,33679,15262,25595,14992,1397.2,1907.5,5814.7,4961.1,6043.9,50783,16064,32109,51865,24559,48763,0.34769,0
2837000,933590,1600000,885270,1041800,848000,71488,116360,242970,228010,278730,826820,535630,708540,842430,994670,934290,409970,175500,248550,171770,221620,169250,14482,26995,56217,53403,73624,170090,105260,133810,173630,171820,187100,125180,57502,68259,57645,70390,57286,6583.3,10114,22625,19448,30598,60625,38639,61744,61320,56274,76915,123030,28716,59768,30417,44356,30003,3319.5,5325.6,12238,9401.9,13801,59342,24590,45802,60568,35138,65237,90433,14206,33678,15257,25593,14988,1397.6,1908.1,5826.6,4970.4,6051.3,50935,16105,32169,52020,24620,48858,0.34351,0
3714500,1144400,1970100,1114900,1255400,1089200,168710,208790,443540,406910,514230,1153400,849560,1279900,1151100,1462300,1453400,418730,184070,301520,179520,246140,176300,21883,30705,66652,66435,79617,200080,123850,170910,203540,216100,234540,116690,49085,66539,48767,67399,48592,8823.8,11572,25126,22882,32887,75350,43690,80185,75607,55974,96043,119950,32706,71411,34850,60222,34619,3737.6,6474.9,16203,13151,17999,94788,36766,71934,96874,45668,102200,88938,16126,42459,17644,38874,17469,1711.1,2201.8,8578,6830.9,8345.6,77478,24097,50827,79053,30260,76566,0.3412,0
3716200,1144800,1970700,1115200,1255900,1089500,168760,208890,443720,407130,514560,1153800,849930,1280500,1151500,1462300,1453600,418660,184070,301480,179520,246100,176300,21893,30709,66672,66457,79642,200120,123870,170940,203580,216130,234530,116660,49089,66527,48770,67409,48596,8824.3,11575,25138,22891,32900,75361,43704,80212,75617,55990,96072,119950,32711,71406,34855,60223,34623,3738.5,6476.4,16205,13154,18002,94793,36774,71968,96879,45676,102250,88923,16124,42458,17642,38863,17467,1711.2,2202.1,8578.4,6832.4,8349.1,77484,24104,50853,79060,30267,76606,0.34024,0
3717800,1145200,1971000,1115700,1255900,1090000,168360,208630,443460,406640,514390,1153600,849760,1280600,1151300,1461700,1453600,418720,184000,301480,179460,246090,176240,21891,30682,66647,66423,79633,200140,123840,170960,203600,216120,234500,116620,49090,66491,48773,67394,48600,8816.7,11576,25137,22894,32914,75349,43704,80231,75606,55999,96104,119950,32718,71407,34861,60213,34629,3737,6476.9,16195,13143,17994,94687,36734,71922,96770,45634,102160,88921,16125,42456,17643,38843,17467,1710,2202.1,8567.1,6823.4,8341.5,77361,24067,50790,78934,30223,76494,0.34105,0
3721700,1146100,1972500,1116500,1256300,1090900,168060,208470,443310,406250,514520,1153300,849590,1281100,1151200,1461400,1453900,418730,184000,301440,179460,246100,176240,21896,30662,66627,66387,79606,200160,123810,170950,203620,216090,234480,116570,49100,66475,48782,67392,48610,8812.2,11579,25138,22896,32928,75332,43702,80238,75591,56010,96124,119970,32725,71397,34868,60193,34636,3736.1,6477.6,16184,13136,17988,94598,36704,71898,96679,45600,102100,88915,16123,42452,17640,38812,17464,1708.9,2202.1,8558,6816.8,8336.3,77255,24039,50745,78824,30185,76409,0.34421,0
3727300,1147300,1974600,1117700,1256800,1092000,167880,208430,443420,406060,514870,1153500,849700,1282000,1151400,1461600,1454400,418530,184020,301300,179480,246130,176260,21902,30650,66610,66359,79571,200130,123770,170930,203590,216080,234460,116550,49126,66473,48806,67392,48633,8810.8,11585,25140,22902,32950,75291,43704,80265,75551,56035,96160,120010,32737,71395,34880,60144,34648,3735.4,6479.4,16177,13132,17988,94497,36684,71895,96576,45579,102070,88943,16122,42446,17638,38767,17463,1708,2202.4,8549.9,6811.5,8333.6,77151,24014,50719,78717,30151,76353,0.34855,0
3732300,1149000,1976600,1119300,1257000,1093500,167820,208450,443490,405900,515060,1153500,849570,1282800,1151500,1461400,1454300,418390,184100,301180,179550,246160,176330,21912,30647,66596,66338,79547,200080,123740,170890,203550,216060,234440,116530,49149,66468,48828,67387,48655,8812,11591,25142,22906,32960,75268,43702,80277,75528,56033,96164,120040,32750,71399,34893,60106,34662,3735.2,6482.4,16171,13133,17993,94421,36676,71917,96498,45565,102080,88972,16121,42432,17637,38730,17461,1707.1,2202.9,8542.4,6808,8333.4,77062,23996,50717,78627,30126,76336,0.35355,1
3733300,1150100,1977300,1120300,1257100,1094600,167860,208510,443620,405830,515160,1153700,849490,1282800,1151600,1461300,1454400,418350,184180,301120,179630,246190,176400,21918,30655,66596,66336,79541,200060,123750,170870,203520,216040,234400,116520,49164,66472,48843,67402,48670,8814.3,11596,25142,22909,32961,75261,43705,80279,75522,56044,96177,120060,32758,71415,34899,60091,34669,3735.6,6485,16168,13132,17998,94381,36669,71926,96458,45563,102090,88969,16121,42430,17636,38713,17461,1706.9,2203.5,8538.1,6805.7,8332.9,77011,23984,50714,78575,30113,76332,0.35869,1
4424100,1906000,2363800,1741300,1455400,1640800,91499,117670,372840,312740,377970,1027800,729440,897050,1049000,1424300,1348800,555280,199100,321090,191490,250660,188100,17060,21679,54811,55881,68351,163580,109620,145220,166620,177850,194510,163300,70418,100680,68668,86256,67252,7973.1,13091,30071,24868,33106,78857,52067,70393,78674,64428,83882,215450,73493,110130,71078,63705,67955,4131,8237.9,16446,13648,19180,78287,36021,60502,78534,43884,86102,147860,44500,61310,41477,37552,38897,2104.6,2712.9,9660.1,6851.3,7979.5,68955,24358,43894,69031,27410,63385,0.36443,1
4424700,1906600,2363900,1741900,1455000,1641300,91459,117670,372560,312490,377740,1027600,728950,896540,1048800,1423900,1348500,555070,199060,320990,191460,250610,188060,17057,21675,54792,55875,68323,163530,109600,145170,166570,177810,194470,163290,70425,100680,68674,86227,67256,7971.1,13086,30058,24853,33087,78836,52050,70371,78654,64401,83866,215500,73531,110160,71110,63700,67985,4130.9,8238.3,16445,13649,19181,78300,36030,60510,78548,43889,86114,147900,44528,61334,41501,37542,38919,2105.1,2713.6,9661.1,6852,7981,68968,24361,43905,69045,27417,63395,0.37207,1
4424900,1907500,2364300,1742600,1454600,1641900,91419,117690,372460,312460,377630,1027700,728730,896270,1049000,1423900,1348400,555110,199020,321010,191430,250630,188040,17055,21677,54786,55884,68312,163540,109610,145180,166580,177840,194520,163310,70434,100700,68682,86234,67261,7971.1,13084,30053,24845,33075,78846,52051,70370,78662,64386,83863,215610,73588,110210,71156,63709,68026,4130.4,8237.9,16452,13654,19181,78351,36052,60534,78599,43902,86151,148000,44582,61377,41547,37551,38961,2106.4,2715.3,9667.5,6856.9,7985.8,69020,24379,43940,69097,27437,63436,0.38064,1
4423600,1908600,2363000,1743500,1452800,1642800,91325,117710,372190,312440,377620,1027600,728560,895900,1048900,1424000,1348600,555130,198970,320970,191380,250540,188000,17053,21668,54787,55901,68299,163550,109610,145170,166600,177860,194580,163370,70423,100720,68671,86239,67247,7967.9,13074,30055,24847,33068,78874,52065,70385,78689,64376,83876,215820,73673,110290,71226,63737,68088,4130.3,8237.1,16464,13662,19183,78430,36085,60576,78678,43923,86212,148160,44664,61440,41616,37580,39023,2107.9,2718.2,9679.3,6865,7994.3,69111,24414,44000,69187,27470,63508,0.3883,1
4421000,1910200,2361200,1744900,1451400,1644000,91261,117720,372000,312450,377740,1027800,728560,895870,1049000,1424400,1349200,554890,198900,320840,191320,250470,187940,17053,21660,54789,55925,68298,163590,109620,145140,166640,177910,194630,163440,70427,100770,68673,86244,67245,7965.9,13067,30061,24856,33062,78919,52096,70414,78731,64381,83907,216090,73794,110420,71326,63783,68179,4131.5,8240,16484,13675,19193,78539,36135,60638,78785,43959,86295,148330,44778,61532,41711,37618,39110,2110,2722.3,9695.2,6876,8005.9,69231,24461,44080,69306,27512,63602,0.3942,1
4417400,1909200,2359400,1744100,1450900,1643300,91204,117680,371770,312260,377550,1027100,727990,895200,1048300,1423200,1348200,554520,198830,320710,191260,250410,187890,17050,21650,54762,55899,68255,163520,109560,145070,166560,177850,194570,163400,70404,100730,68653,86259,67225,7964.7,13063,30055,24855,33056,78899,52082,70413,78713,64378,83917,215940,73724,110320,71263,63752,68122,4130.9,8237.3,16476,13670,19185,78494,36110,60613,78742,43939,86270,148270,44718,61462,41660,37580,39063,2108.4,2720.7,9685.6,6871.5,8004.4,69187,24440,44069,69263,27501,63595,0.39932,1
4414200,1907900,2357900,1742900,1450400,1642200,91179,117650,371630,312120,377380,1026700,727630,894780,1047900,1422400,1347600,554100,198740,320510,191180,250320,187810,17047,21643,54745,55883,68229,163490,109530,145010,166530,177800,194520,163370,70387,100700,68638,86255,67208,7964.5,13060,30051,24847,33043,78873,52061,70390,78689,64357,83908,215830,73680,110260,71222,63730,68084,4130.5,8235.4,16472,13667,19179,78460,36094,60593,78708,43926,86249,148220,44685,61424,41631,37557,39036,2107.6,2719.6,9679.8,6868.6,8002.4,69151,24427,44054,69227,27493,63574,0.4041,1
4345000,1865700,2693200,1695100,1630100,1587600,99568,95562,324410,288550,359160,1231900,739220,996170,1287800,1621200,1391700,622980,212150,340770,195350,260640,187510,17190,23236,62770,50520,58686,202560,115990,133410,206210,213490,223790,155480,65185,98062,61910,100100,60072,7206.5,12693,33959,30935,40705,102170,73736,120790,100450,78032,98082,260700,82807,100400,74605,88550,69759,4378.2,8331.3,20487,18482,24868,118410,55234,122270,119360,63303,130180,268730,74889,114130,67145,95883,61997,2540.5,4281.2,15579,13471,16189,120030,48477,109130,120900,56522,104610,0.40734,1
4348100,1867000,2695400,1696200,1631200,1588600,99639,95574,324590,288680,359250,1232700,739400,996620,1288600,1622200,1392400,623250,212250,340920,195440,260780,187600,17196,23243,62798,50542,58701,202640,116010,133460,206290,213590,223890,155540,65202,98103,61925,100120,60085,7206.8,12699,33972,30950,40724,102200,73760,120850,100470,78046,98115,260770,82862,100450,74650,88596,69799,4378.7,8333.8,20494,18492,24881,118460,55268,122350,119420,63335,130280,268850,74949,114220,67197,95954,62044,2541.4,4283.5,15588,13480,16201,120100,48512,109220,120970,56561,104690,0.4089,1
4354400,1869500,2699500,1698400,1633000,1590600,99710,95608,324720,288850,359440,1233400,739530,996960,1289400,1623300,1393200,623930,212400,341280,195570,261070,187730,17206,23256,62854,50589,58733,202790,116060,133560,206440,213810,224080,155690,65245,98185,61963,100190,60120,7210.7,12708,34001,30981,40759,102270,73826,120970,100530,78089,98187,260910,82981,100570,74752,88694,69891,4380.4,8340.7,20508,18513,24909,118560,55333,122520,119510,63394,130450,269080,75072,114400,67304,96098,62142,2543.4,4288.2,15604,13498,16223,120230,48574,109390,121090,56633,104840,0.40845,1
4364000,1873300,2705400,1701700,1635500,1593600,99756,95691,324970,289160,359820,1234900,740100,997910,1291100,1625600,1394900,625040,212690,341880,195830,261540,187970,17222,23278,62949,50661,58792,203060,116190,133750,206720,214160,224420,155920,65311,98315,62021,100300,60175,7215.1,12721,34045,31028,40811,102390,73936,121180,100650,78170,98321,261130,83159,100750,74904,88835,70030,4383.4,8351.4,20533,18544,24953,118730,55435,122780,119680,63491,130720,269470,75258,114680,67467,96318,62290,2546.8,4295.7,15630,13526,16257,120440,48677,109660,121300,56746,105080,0.40774,1
4372600,1877900,2710500,1705800,1637200,1597300,99760,95759,325220,289400,360180,1236100,740700,998500,1292400,1627600,1396500,625820,212940,342170,196030,261660,188150,17229,23295,62989,50693,58820,203260,116270,133830,206930,214430,224640,156120,65370,98409,62069,100410,60216,7218.4,12725,34078,31069,40845,102500,74049,121380,100750,78238,98397,261450,83386,100990,75096,89011,70203,4386.8,8364,20556,18572,24992,118850,55517,123000,119800,63557,130870,270020,75507,115050,67686,96607,62489,2550.6,4304.7,15654,13550,16290,120570,48760,109910,121440,56821,105230,0.40694,1
4379400,1883100,2714100,1710400,1638100,1601600,99805,95840,325540,289750,360690,1237600,741560,999510,1294100,1630400,1398600,626610,213270,342510,196310,261870,188400,17243,23315,63063,50735,58849,203530,116380,133920,207200,214780,224880,156340,65452,98548,62138,100580,60278,7221.4,12731,34131,31128,40892,102680,74213,121660,100910,78347,98515,261870,83670,101280,75338,89230,70420,4391.3,8379.6,20587,18609,25040,119020,55631,123280,119970,63648,131070,270660,75819,115520,67958,96976,62737,2555.5,4316.2,15687,13584,16333,120780,48879,110240,121640,56932,105420,0.40449,1
4380300,1882300,2713800,1709600,1638300,1600800,99860,95884,325540,289770,360910,1237400,741430,999490,1294000,1629900,1398400,626630,213230,342420,196290,261900,188380,17252,23326,63093,50744,58856,203620,116450,133950,207300,214930,224940,156400,65439,98573,62127,100680,60269,7225.2,12730,34170,31164,40914,102840,74360,121900,101060,78416,98557,261850,83634,101320,75312,89344,70398,4391.1,8379.9,20599,18626,25059,119080,55675,123440,120030,63665,131090,270630,75782,115500,67929,97215,62710,2556.4,4317.3,15695,13590,16344,120850,48903,110370,121710,56950,105440,0.40084,1
3800000,1129700,1882100,1086400,1498700,1031900,98736,163770,481920,430030,559190,1421700,912960,1362500,1459500,2164400,2100700,454940,140840,230110,139200,201650,137280,20049,26406,71762,69930,89036,223100,137100,187270,226500,234260,267990,147820,61488,80481,61190,107960,60659,7953.4,13233,35572,28149,39221,119280,67430,91318,118510,74665,112490,206390,43235,86506,43654,138500,42954,4252,7220.9,20012,16220,21653,125070,47749,96749,126980,57296,132180,190860,32383,62750,32972,163460,31976,3053,3729.2,15109,12128,15703,115830,46429,101000,117530,49311,131880,0.39859,1
3800700,1130000,1882400,1086600,1499500,1032200,98697,163670,481990,429960,559070,1421900,913130,1362900,1459700,2165200,2101400,454820,140810,230010,139160,201610,137250,20047,26404,71771,69931,89047,223090,137100,187300,226490,234240,267990,147850,61487,80485,61188,107950,60655,7956.1,13232,35580,28147,39205,119310,67434,91283,118540,74656,112460,206400,43240,86498,43658,138510,42958,4253,7221,20019,16224,21655,125120,47764,96760,127030,57310,132210,190890,32388,62754,32976,163500,31980,3053.7,3729.5,15115,12132,15706,115870,46449,101020,117560,49322,131910,0.39662,1
3801100,1130700,1882100,1087100,1499900,1032800,98693,163670,482110,429930,558990,1421900,913350,1363500,1459600,2165800,2101900,454700,140760,229880,139120,201580,137210,20053,26405,71789,69950,89080,223130,137150,187380,226520,234300,268060,147930,61499,80510,61200,107980,60667,7959.9,13231,35602,28150,39194,119400,67464,91266,118620,74675,112460,206400,43250,86493,43667,138570,42966,4255.2,7222.7,20036,16234,21661,125230,47798,96804,127140,57343,132290,190950,32406,62758,32992,163640,31995,3055.7,3730.4,15130,12143,15715,115980,46499,101090,117670,49359,132010,0.39758,1
3801800,1131100,1882100,1087400,1499500,1033100,98705,163680,482050,429640,558620,1421200,913070,1362800,1459000,2165300,2100800,454790,140780,229810,139140,201500,137230,20058,26417,71796,69962,89135,223130,137200,187490,226520,234370,268170,148010,61501,80540,61202,108020,60668,7962.2,13230,35610,28150,39174,119460,67467,91223,118670,74681,112450,206370,43272,86527,43688,138660,42985,4255.8,7224.4,20027,16229,21659,125210,47783,96775,127120,57348,132270,191000,32431,62784,33014,163840,32016,3057,3731.6,15136,12148,15719,116010,46529,101110,117700,49378,132020,0.40037,1
3801400,1130500,1882900,1086800,1499300,1032600,98609,163520,481510,429020,558040,1419700,911890,1361100,1457300,2162700,2098100,454560,140800,229660,139160,201370,137250,20040,26400,71737,69922,89112,222970,137110,187440,226360,234230,268100,148070,61477,80552,61180,108040,60645,7962.4,13224,35607,28142,39148,119500,67476,91182,118710,74684,112440,206320,43257,86540,43675,138670,42973,4254.6,7223.4,20015,16221,21650,125160,47757,96727,127070,57352,132210,191050,32407,62802,32991,163800,31995,3056.5,3730.5,15139,12149,15713,116000,46546,101070,117690,49378,131980,0.40358,1
3797900,1129800,1881400,1086000,1498100,1031900,98513,163310,481080,428430,557450,1418000,910730,1359600,1455600,2159800,2095400,454240,140750,229490,139110,201220,137190,20023,26381,71683,69884,89076,222770,137000,187350,226160,234000,267900,148090,61439,80502,61143,108010,60608,7960.5,13222,35580,28121,39128,119430,67420,91148,118640,74634,112400,206200,43234,86486,43652,138630,42951,4253.5,7220.9,20003,16211,21639,125130,47732,96691,127040,57334,132170,191050,32385,62794,32970,163740,31976,3055.4,3729.2,15132,12145,15709,116020,46529,101040,117710,49364,131970,0.40799,1
3795200,1129500,1880300,1085800,1497400,1031700,98478,163200,480860,428100,557110,1417000,910040,1358800,1454600,2158300,2094100,454130,140750,229450,139110,201190,137200,20016,26369,71652,69869,89057,222700,136960,187330,226080,233890,267850,148130,61431,80485,61135,107990,60600,7959.3,13221,35569,28109,39116,119430,67398,91146,118650,74615,112410,206190,43219,86442,43637,138610,42936,4252.9,7218.7,19999,16208,21635,125160,47732,96689,127070,57336,132180,191120,32373,62774,32958,163730,31966,3055.3,3729.1,15134,12148,15712,116080,46539,101060,117770,49368,132040,0.41453,1
4690600,1273800,2483500,1192100,1953800,1149700,131670,256930,632120,610360,743570,1692900,1270600,1503300,1765200,2467200,2239000,548960,207000,250310,200280,225700,198940,22147,27037,83462,75764,100440,236790,153150,214900,244120,252800,277690,155450,82431,80191,81584,94866,80684,8608.7,12490,38346,34551,44447,138780,82390,125750,138980,93025,162110,180990,68990,76289,66741,121460,64404,4900.2,7817.1,21527,17301,24235,130130,50744,107690,131380,56013,155440,159860,54578,52453,50306,173450,47071,2745.6,3957.2,12201,10429,13383,117240,37481,89985,119960,42838,125700,0.42059,1
4691700,1272600,2482400,1191100,1952800,1148700,131440,256390,631210,609840,743240,1692200,1269900,1502800,1764600,2466700,2238900,548970,206950,250300,200230,225670,198890,22118,27012,83441,75763,100440,236850,153170,214890,244190,252860,277770,155380,82381,80179,81537,94819,80640,8601.1,12479,38328,34543,44437,138720,82381,125710,138920,93001,162020,180870,68901,76265,66668,121360,64337,4897.3,7810.2,21511,17286,24214,129970,50692,107580,131220,55954,155230,159750,54461,52412,50212,173180,46989,2743.4,3952.7,12191,10418,13368,117110,37434,89880,119820,42796,125540,0.42662,1
4687800,1271200,2480600,1189800,1952400,1147500,131260,255960,630400,609270,742670,1691400,1269100,1501700,1763900,2465800,2238100,548960,206780,250240,200070,225640,198730,22098,26985,83438,75754,100410,236870,153150,214810,244210,252840,277740,155310,82317,80177,81477,94773,80584,8594.6,12468,38316,34539,44424,138720,82390,125670,138910,92982,161940,180720,68812,76241,66593,121260,64268,4895.9,7804.5,21503,17274,24197,129880,50655,107470,131120,55900,155030,159620,54368,52375,50138,172930,46926,2742.1,3949,12189,10413,13359,117050,37409,89798,119760,42775,125420,0.43217,1
4684900,1270200,2479800,1188900,1953100,1146700,131130,255670,629940,608980,742260,1690800,1268500,1500300,1763500,2465200,2237600,548730,206700,250180,199980,225600,198640,22089,26966,83466,75765,100410,236930,153180,214790,244270,252870,277790,155240,82272,80188,81433,94742,80542,8592.2,12460,38320,34545,44418,138780,82429,125670,138960,92987,161920,180580,68753,76223,66545,121150,64224,4895.1,7799.7,21501,17267,24183,129830,50635,107390,131070,55867,154900,159500,54305,52347,50089,172700,46884,2741.2,3945.5,12193,10413,13354,117060,37407,89751,119770,42776,125370,0.43657,1
4683700,1269700,2480300,1188400,1954600,1146200,131050,255580,629800,608950,742270,1690900,1268600,1499900,1763700,2465600,2238000,548660,206670,250200,199950,225630,198620,22081,26958,83503,75795,100430,236990,153240,214810,244340,252940,277880,155190,82251,80223,81412,94742,80523,8592.2,12456,38335,34562,44415,138880,82498,125700,139060,93020,161940,180470,68730,76222,66529,121080,64210,4895.8,7796.8,21506,17265,24177,129850,50638,107360,131080,55853,154840,159420,54277,52342,50069,172580,46869,2741.4,3943.8,12200,10417,13353,117120,37419,89739,119830,42786,125360,0.43746,1
4683900,1269700,2481700,1188400,1956200,1146200,131040,255390,629550,608830,741990,1690300,1268400,1498800,1763100,2464700,2237100,548470,206630,250270,199910,225690,198580,22077,26954,83526,75804,100410,237020,153250,214770,244370,252990,277940,155170,82258,80251,81417,94706,80527,8592.7,12450,38322,34549,44394,138840,82464,125700,139020,93008,161950,180390,68715,76191,66512,120930,64193,4896.3,7794.8,21503,17263,24175,129830,50629,107370,131060,55849,154850,159320,54267,52313,50060,172300,46861,2740.8,3943.2,12206,10422,13358,117200,37433,89772,119910,42806,125420,0.43719,1
4683100,1270100,2481600,1188700,1956500,1146500,131040,255270,629330,608520,741520,1689500,1268100,1498000,1762300,2463300,2235900,548350,206690,250350,199970,225760,198650,22076,26955,83506,75778,100380,236970,153210,214700,244300,252930,277910,155180,82285,80256,81440,94692,80548,8594.2,12447,38306,34537,44373,138770,82427,125670,138950,92970,161910,180360,68728,76174,66519,120850,64198,4895.8,7793.9,21494,17258,24170,129760,50610,107350,131000,55828,154820,159280,54287,52302,50076,172150,46876,2740.3,3943.2,12203,10419,13356,117160,37421,89755,119860,42793,125410,0.43554,1
2289300,820910,1535000,784900,938270,754140,75774,68684,213200,198670,269530,719350,419830,543250,743400,971880,868910,478310,160970,342000,157370,226670,155900,15211,19652,49596,38184,55896,147090,84928,125640,148850,156840,179540,119780,50834,70479,51005,62986,50344,7311.6,11814,25819,20941,27429,69974,37722,61292,70983,51385,75468,89650,28863,49441,29490,35394,29177,3190.1,6285.4,11065,9373.2,13785,56317,21375,41090,57069,26387,57662,62681,13994,26742,15185,15048,15105,1353.8,1885.8,4934.6,4061.4,6049.2,37488,11979,28254,38203,16209,45885,0.43526,1
2290700,821080,1535900,785070,938530,754290,75780,68713,213280,198730,269600,719730,420000,543520,743800,972430,869360,478570,161010,342200,157410,226720,155940,15208,19658,49603,38190,55910,147140,84959,125690,148910,156890,179600,119760,50830,70464,51001,62970,50339,7310.1,11812,25829,20943,27429,69992,37725,61296,71000,51388,75480,89617,28859,49435,29488,35398,29174,3188.9,6285.3,11066,9372.1,13786,56328,21377,41092,57079,26387,57654,62646,13989,26724,15180,15047,15100,1353.2,1884.8,4934.3,4061,6048.5,37479,11978,28254,38193,16206,45881,0.43511,1
2292900,821390,1537300,785370,939050,754550,75769,68779,213450,198880,269810,720420,420380,544070,744520,973370,870060,479080,161110,342560,157510,226860,156030,15212,19667,49623,38191,55924,147260,84996,125740,149020,156950,179710,119780,50834,70472,51005,62956,50341,7306.2,11811,25828,20943,27431,70029,37734,61322,71037,51404,75520,89603,28855,49431,29484,35413,29171,3187.7,6285,11067,9370.3,13788,56362,21385,41110,57113,26392,57664,62627,13984,26703,15175,15047,15096,1352.8,1884.4,4935.8,4062.1,6049.9,37487,11984,28270,38201,16205,45901,0.43314,1
