DELTA_FT7,DELTA_FT8,DELTA_T7,DELTA_T8,DELTA_TP7,DELTA_TP8,DELTA_CP1,DELTA_CP2,DELTA_P1,DELTA_PZ,DELTA_P2,DELTA_PO3,DELTA_POZ,DELTA_PO4,DELTA_O1,DELTA_OZ,DELTA_O2,TETHA_FT7,TETHA_FT8,TETHA_T7,TETHA_T8,TETHA_TP7,TETHA_TP8,TETHA_CP1,TETHA_CP2,TETHA_P1,TETHA_PZ,TETHA_P2,TETHA_PO3,TETHA_POZ,TETHA_PO4,TETHA_O1,TETHA_OZ,TETHA_O2,ALPHA_FT7,ALPHA_FT8,ALPHA_T7,ALPHA_T8,ALPHA_TP7,ALPHA_TP8,ALPHA_CP1,ALPHA_CP2,ALPHA_P1,ALPHA_PZ,ALPHA_P2,ALPHA_PO3,ALPHA_POZ,ALPHA_PO4,ALPHA_O1,ALPHA_OZ,ALPHA_O2,BETA_FT7,BETA_FT8,BETA_T7,BETA_T8,BETA_TP7,BETA_TP8,BETA_CP1,BETA_CP2,BETA_P1,BETA_PZ,BETA_P2,BETA_PO3,BETA_POZ,BETA_PO4,BETA_O1,BETA_OZ,BETA_O2,GAMMA_FT7,GAMMA_FT8,GAMMA_T7,GAMMA_T8,GAMMA_TP7,GAMMA_TP8,GAMMA_CP1,GAMMA_CP2,GAMMA_P1,GAMMA_PZ,GAMMA_P2,GAMMA_PO3,GAMMA_POZ,GAMMA_PO4,GAMMA_O1,GAMMA_OZ,GAMMA_O2,percol,label
1.54E+06,8.82E+05,6.65E+05,5.37E+05,4.85E+05,5.22E+05,1.00E+05,60207,3.66E+05,2.05E+05,2.90E+05,3.79E+05,2.07E+05,2.92E+05,3.86E+05,6.59E+05,6.22E+05,2.03E+05,1.41E+05,1.25E+05,1.04E+05,1.13E+05,1.13E+05,22933,14644,86385,60216,62109,88071,60241,61533,88904,1.42E+05,1.24E+05,1.07E+05,81099,79911,74297,79201,1.62E+05,19483,31424,77136,45728,1.63E+05,77755,47187,1.64E+05,77628,96687,1.37E+05,1.23E+05,54986,49932,33297,36625,44066,9497.3,7925.8,34352,14727,28590,35762,14945,28471,36158,43372,57151,1.03E+05,58297,38928,13261,9325.4,10050,2125.2,1769,13813,3665.4,6308,15252,3816.5,6441.6,15833,17574,35726,0.3138,0
1.54E+06,8.82E+05,6.65E+05,5.37E+05,4.85E+05,5.22E+05,1.00E+05,60225,3.66E+05,2.05E+05,2.90E+05,3.79E+05,2.07E+05,2.92E+05,3.86E+05,6.59E+05,6.23E+05,2.03E+05,1.41E+05,1.25E+05,1.04E+05,1.13E+05,1.13E+05,22927,14642,86375,60199,62117,88065,60226,61541,88900,1.42E+05,1.24E+05,1.06E+05,81026,79853,74206,79164,1.62E+05,19454,31320,77025,45619,1.63E+05,77648,47077,1.64E+05,77527,96579,1.37E+05,1.22E+05,54943,49832,33270,36602,44033,9491.5,7922,34331,14721,28570,35741,14938,28451,36137,43360,57134,1.03E+05,58218,38793,13249,9316,10043,2123.7,1767.8,13808,3663.3,6304.2,15246,3814.3,6437.8,15828,17568,35708,0.31284,0
1.54E+06,8.81E+05,6.65E+05,5.36E+05,4.85E+05,5.22E+05,1.00E+05,60236,3.67E+05,2.05E+05,2.90E+05,3.79E+05,2.08E+05,2.92E+05,3.86E+05,6.59E+05,6.23E+05,2.03E+05,1.41E+05,1.25E+05,1.04E+05,1.13E+05,1.13E+05,22922,14642,86365,60178,62118,88058,60207,61542,88896,1.42E+05,1.24E+05,1.06E+05,80968,79812,74139,79155,1.61E+05,19432,31239,76943,45529,1.62E+05,77571,46985,1.63E+05,77453,96498,1.37E+05,1.22E+05,54915,49755,33255,36585,44016,9487,7920.4,34315,14714,28558,35726,14932,28440,36122,43356,57129,1.03E+05,58149,38685,13237,9309,10038,2122.5,1767.1,13806,3661.8,6301,15244,3812.9,6434.8,15826,17566,35694,0.31266,0
1.54E+06,8.80E+05,6.65E+05,5.36E+05,4.85E+05,5.22E+05,1.01E+05,60243,3.67E+05,2.05E+05,2.90E+05,3.79E+05,2.08E+05,2.93E+05,3.86E+05,6.59E+05,6.23E+05,2.03E+05,1.41E+05,1.25E+05,1.04E+05,1.13E+05,1.13E+05,22918,14640,86364,60155,62117,88063,60185,61541,88901,1.42E+05,1.24E+05,1.06E+05,80937,79796,74105,79166,1.61E+05,19420,31181,76892,45464,1.62E+05,77523,46918,1.63E+05,77409,96447,1.36E+05,1.22E+05,54887,49690,33246,36574,44015,9484.8,7922.2,34307,14711,28558,35717,14928,28438,36114,43355,57126,1.03E+05,58095,38606,13226,9304.2,10031,2121.8,1766.3,13804,3660.6,6297.1,15241,3811.7,6431,15823,17563,35672,0.3118,0
1.54E+06,8.80E+05,6.65E+05,5.36E+05,4.85E+05,5.22E+05,1.01E+05,60282,3.67E+05,2.05E+05,2.90E+05,3.80E+05,2.08E+05,2.93E+05,3.87E+05,6.60E+05,6.23E+05,2.03E+05,1.41E+05,1.25E+05,1.04E+05,1.13E+05,1.13E+05,22915,14635,86351,60132,62108,88052,60163,61531,88890,1.42E+05,1.24E+05,1.06E+05,80934,79801,74101,79186,1.61E+05,19411,31148,76866,45423,1.62E+05,77500,46877,1.63E+05,77389,96414,1.36E+05,1.22E+05,54867,49638,33240,36560,44024,9481.8,7925.8,34295,14705,28563,35706,14923,28444,36102,43353,57121,1.02E+05,58046,38551,13216,9301.3,10026,2121.2,1765.6,13801,3659.5,6293.4,15238,3810.8,6427.3,15820,17554,35646,0.31098,0
1.54E+06,8.80E+05,6.65E+05,5.36E+05,4.85E+05,5.22E+05,1.01E+05,60274,3.67E+05,2.05E+05,2.90E+05,3.80E+05,2.08E+05,2.93E+05,3.87E+05,6.59E+05,6.23E+05,2.04E+05,1.41E+05,1.25E+05,1.04E+05,1.13E+05,1.13E+05,22920,14632,86354,60125,62108,88054,60157,61532,88891,1.42E+05,1.24E+05,1.06E+05,80939,79814,74100,79175,1.61E+05,19405,31129,76836,45400,1.62E+05,77471,46854,1.62E+05,77362,96385,1.36E+05,1.21E+05,54858,49610,33238,36547,44025,9479.3,7924.9,34280,14699,28556,35690,14917,28437,36086,43340,57112,1.02E+05,58012,38520,13209,9298,10023,2120.7,1765.3,13798,3658.6,6291.7,15235,3810,6425.6,15817,17548,35630,0.31084,0
3.65E+06,1.32E+06,1.51E+06,6.39E+05,6.81E+05,2.97E+06,1.18E+05,96972,4.56E+05,3.35E+05,3.80E+05,4.80E+05,3.51E+05,3.85E+05,4.91E+05,1.17E+06,1.07E+06,2.84E+05,1.71E+05,1.82E+05,1.43E+05,1.68E+05,2.68E+05,28717,15405,1.22E+05,57283,63461,1.29E+05,57851,63782,1.31E+05,2.29E+05,2.46E+05,1.69E+05,1.03E+05,1.04E+05,76180,77313,1.06E+05,16173,9620,1.37E+05,34709,47619,1.50E+05,35845,48194,1.55E+05,1.22E+05,1.79E+05,2.99E+05,1.17E+05,1.66E+05,53868,47496,61312,10718,6508,83571,19531,33759,92216,20114,34174,95644,1.28E+05,2.25E+05,2.69E+05,1.24E+05,1.33E+05,43615,27328,36885,6338,3000.7,89863,11730,20070,1.02E+05,12461,20507,1.06E+05,1.16E+05,2.10E+05,0.31022,0
3.65E+06,1.32E+06,1.51E+06,6.39E+05,6.81E+05,2.96E+06,1.18E+05,97017,4.56E+05,3.35E+05,3.80E+05,4.80E+05,3.51E+05,3.85E+05,4.91E+05,1.17E+06,1.07E+06,2.84E+05,1.71E+05,1.82E+05,1.43E+05,1.68E+05,2.68E+05,28717,15403,1.22E+05,57286,63459,1.29E+05,57854,63781,1.31E+05,2.29E+05,2.46E+05,1.69E+05,1.03E+05,1.04E+05,76219,77336,1.07E+05,16181,9620.8,1.37E+05,34725,47638,1.50E+05,35862,48212,1.55E+05,1.22E+05,1.79E+05,2.99E+05,1.17E+05,1.66E+05,53901,47522,61347,10724,6511.1,83631,19541,33782,92284,20125,34197,95714,1.29E+05,2.25E+05,2.69E+05,1.24E+05,1.33E+05,43652,27348,36914,6342.7,3002.3,89940,11739,20085,1.02E+05,12470,20523,1.06E+05,1.16E+05,2.10E+05,0.30933,0
3.65E+06,1.32E+06,1.52E+06,6.40E+05,6.82E+05,2.96E+06,1.18E+05,97095,4.57E+05,3.35E+05,3.80E+05,4.80E+05,3.51E+05,3.85E+05,4.91E+05,1.17E+06,1.07E+06,2.84E+05,1.71E+05,1.83E+05,1.43E+05,1.68E+05,2.68E+05,28727,15408,1.22E+05,57313,63481,1.29E+05,57883,63803,1.31E+05,2.29E+05,2.47E+05,1.69E+05,1.03E+05,1.04E+05,76287,77369,1.07E+05,16193,9625.8,1.38E+05,34762,47684,1.51E+05,35901,48258,1.55E+05,1.23E+05,1.79E+05,3.00E+05,1.17E+05,1.67E+05,53967,47566,61417,10736,6516.7,83755,19562,33823,92423,20148,34239,95858,1.29E+05,2.25E+05,2.69E+05,1.24E+05,1.33E+05,43728,27391,36972,6352.1,3005.8,90093,11756,20116,1.02E+05,12489,20555,1.07E+05,1.16E+05,2.10E+05,0.31022,0
3.66E+06,1.32E+06,1.52E+06,6.40E+05,6.82E+05,2.95E+06,1.18E+05,97160,4.57E+05,3.35E+05,3.80E+05,4.80E+05,3.51E+05,3.85E+05,4.91E+05,1.17E+06,1.07E+06,2.85E+05,1.71E+05,1.83E+05,1.43E+05,1.68E+05,2.68E+05,28724,15404,1.22E+05,57333,63507,1.29E+05,57903,63828,1.31E+05,2.29E+05,2.47E+05,1.69E+05,1.03E+05,1.04E+05,76242,77355,1.07E+05,16185,9629.1,1.37E+05,34738,47660,1.50E+05,35874,48233,1.55E+05,1.22E+05,1.79E+05,3.01E+05,1.17E+05,1.67E+05,53960,47563,61361,10739,6520,83596,19556,33795,92239,20140,34210,95667,1.28E+05,2.25E+05,2.70E+05,1.24E+05,1.34E+05,43735,27376,36933,6347.8,3008,89840,11737,20091,1.02E+05,12467,20529,1.06E+05,1.16E+05,2.10E+05,0.31094,0
3.67E+06,1.32E+06,1.52E+06,6.41E+05,6.82E+05,2.95E+06,1.18E+05,97237,4.57E+05,3.35E+05,3.81E+05,4.81E+05,3.51E+05,3.86E+05,4.92E+05,1.17E+06,1.07E+06,2.85E+05,1.71E+05,1.83E+05,1.43E+05,1.68E+05,2.68E+05,28724,15402,1.22E+05,57355,63539,1.29E+05,57924,63861,1.31E+05,2.30E+05,2.47E+05,1.69E+05,1.03E+05,1.04E+05,76211,77343,1.06E+05,16175,9634.3,1.37E+05,34719,47641,1.50E+05,35853,48212,1.55E+05,1.22E+05,1.79E+05,3.02E+05,1.18E+05,1.68E+05,53986,47573,61335,10745,6524.4,83482,19553,33779,92107,20136,34194,95529,1.28E+05,2.25E+05,2.71E+05,1.25E+05,1.34E+05,43778,27379,36914,6348.1,3011.6,89658,11725,20076,1.01E+05,12453,20514,1.06E+05,1.16E+05,2.10E+05,0.31225,0
3.67E+06,1.33E+06,1.52E+06,6.42E+05,6.82E+05,2.94E+06,1.18E+05,97258,4.57E+05,3.34E+05,3.81E+05,4.80E+05,3.51E+05,3.86E+05,4.92E+05,1.17E+06,1.07E+06,2.85E+05,1.71E+05,1.83E+05,1.43E+05,1.68E+05,2.68E+05,28736,15403,1.22E+05,57390,63573,1.30E+05,57958,63895,1.31E+05,2.30E+05,2.47E+05,1.69E+05,1.03E+05,1.04E+05,76198,77315,1.06E+05,16161,9631.6,1.37E+05,34709,47639,1.50E+05,35840,48210,1.54E+05,1.22E+05,1.79E+05,3.03E+05,1.18E+05,1.68E+05,54036,47585,61322,10745,6524.9,83391,19547,33765,92005,20130,34179,95423,1.28E+05,2.24E+05,2.72E+05,1.25E+05,1.35E+05,43857,27392,36913,6351.7,3016.1,89542,11719,20069,1.01E+05,12446,20505,1.06E+05,1.16E+05,2.09E+05,0.31411,0
3.67E+06,1.33E+06,1.52E+06,6.42E+05,6.82E+05,2.94E+06,1.18E+05,97249,4.57E+05,3.34E+05,3.81E+05,4.80E+05,3.51E+05,3.86E+05,4.92E+05,1.17E+06,1.07E+06,2.85E+05,1.71E+05,1.83E+05,1.43E+05,1.68E+05,2.68E+05,28730,15401,1.22E+05,57393,63584,1.30E+05,57961,63907,1.31E+05,2.30E+05,2.47E+05,1.69E+05,1.03E+05,1.04E+05,76180,77295,1.06E+05,16156,9627.5,1.37E+05,34693,47615,1.50E+05,35824,48185,1.54E+05,1.22E+05,1.79E+05,3.03E+05,1.18E+05,1.68E+05,54008,47574,61295,10742,6522.8,83335,19538,33748,91943,20120,34162,95359,1.28E+05,2.24E+05,2.72E+05,1.25E+05,1.35E+05,43825,27386,36893,6352,3016.2,89476,11713,20059,1.01E+05,12439,20495,1.06E+05,1.16E+05,2.09E+05,0.31547,0
2.33E+06,1.24E+06,1.00E+06,6.79E+05,6.72E+05,6.21E+05,1.01E+05,61424,4.66E+05,2.26E+05,3.89E+05,4.97E+05,2.34E+05,3.93E+05,5.13E+05,1.23E+06,9.32E+05,1.97E+05,1.21E+05,1.24E+05,97565,1.32E+05,1.22E+05,21107,12323,88234,47853,60932,93690,47798,61448,94730,1.84E+05,1.64E+05,1.03E+05,64075,92283,85834,83737,1.48E+05,13969,16484,61754,32153,93886,65224,32684,95048,66296,1.07E+05,1.32E+05,1.64E+05,29533,1.13E+05,29894,40115,43705,8623,6246.1,37921,14248,24095,40198,14526,24171,41233,52830,64969,2.40E+05,12488,1.37E+05,11412,20357,19077,4160.5,2098,34275,5398,9375.6,38405,5651.6,9546.7,40584,42758,62378,0.31621,0
2.33E+06,1.24E+06,1.00E+06,6.79E+05,6.72E+05,6.22E+05,1.01E+05,61406,4.66E+05,2.26E+05,3.89E+05,4.98E+05,2.34E+05,3.93E+05,5.13E+05,1.23E+06,9.33E+05,1.97E+05,1.21E+05,1.24E+05,97550,1.32E+05,1.22E+05,21097,12323,88219,47841,60922,93676,47787,61436,94716,1.84E+05,1.64E+05,1.03E+05,64077,92272,85861,83719,1.49E+05,13970,16491,61758,32160,93929,65229,32691,95093,66301,1.07E+05,1.32E+05,1.64E+05,29538,1.13E+05,29900,40120,43713,8624.6,6246.7,37916,14246,24096,40193,14525,24173,41228,52819,64977,2.40E+05,12488,1.37E+05,11413,20355,19084,4158,2097.4,34270,5397.2,9376.5,38400,5651,9547.7,40578,42737,62395,0.31903,0
2.33E+06,1.24E+06,1.00E+06,6.79E+05,6.72E+05,6.21E+05,1.01E+05,61394,4.66E+05,2.26E+05,3.89E+05,4.98E+05,2.33E+05,3.93E+05,5.13E+05,1.23E+06,9.33E+05,1.97E+05,1.21E+05,1.23E+05,97530,1.32E+05,1.22E+05,21089,12320,88212,47834,60915,93668,47782,61427,94710,1.84E+05,1.64E+05,1.03E+05,64082,92238,85915,83702,1.49E+05,13970,16503,61770,32178,94020,65243,32709,95185,66314,1.07E+05,1.32E+05,1.64E+05,29548,1.13E+05,29906,40120,43730,8627.6,6248.1,37912,14245,24099,40189,14524,24176,41222,52803,64993,2.39E+05,12492,1.37E+05,11417,20358,19098,4155.4,2096.8,34273,5397.3,9379.9,38405,5651.2,9551.6,40584,42717,62436,0.32184,0
2.33E+06,1.24E+06,1.00E+06,6.80E+05,6.72E+05,6.21E+05,1.01E+05,61387,4.66E+05,2.26E+05,3.89E+05,4.98E+05,2.33E+05,3.93E+05,5.14E+05,1.23E+06,9.33E+05,1.96E+05,1.21E+05,1.23E+05,97491,1.32E+05,1.22E+05,21072,12316,88157,47808,60886,93611,47758,61397,94653,1.84E+05,1.64E+05,1.03E+05,64109,92233,86009,83725,1.49E+05,13972,16522,61805,32205,94177,65282,32736,95345,66353,1.07E+05,1.32E+05,1.64E+05,29564,1.12E+05,29919,40124,43759,8629,6250.2,37910,14244,24108,40188,14522,24185,41220,52792,65039,2.39E+05,12499,1.36E+05,11426,20364,19122,4152.9,2096.1,34287,5397.2,9386.1,38422,5651.7,9558.1,40601,42700,62513,0.32623,0
2.33E+06,1.25E+06,1.01E+06,6.80E+05,6.72E+05,6.21E+05,1.01E+05,61371,4.66E+05,2.26E+05,3.89E+05,4.98E+05,2.33E+05,3.94E+05,5.14E+05,1.23E+06,9.33E+05,1.96E+05,1.21E+05,1.23E+05,97427,1.32E+05,1.22E+05,21057,12310,88112,47775,60848,93563,47724,61357,94607,1.84E+05,1.64E+05,1.03E+05,64151,92248,86141,83746,1.49E+05,13975,16550,61846,32241,94399,65327,32772,95571,66398,1.07E+05,1.32E+05,1.63E+05,29578,1.12E+05,29932,40136,43790,8627.2,6253.1,37904,14243,24119,40183,14521,24196,41214,52772,65097,2.39E+05,12506,1.36E+05,11437,20374,19156,4150.6,2095.8,34304,5398.1,9395.6,38441,5652.9,9568.3,40622,42688,62632,0.33122,0
2.33E+06,1.25E+06,1.01E+06,6.81E+05,6.73E+05,6.21E+05,1.01E+05,61334,4.66E+05,2.26E+05,3.89E+05,4.98E+05,2.33E+05,3.93E+05,5.14E+05,1.23E+06,9.32E+05,1.96E+05,1.21E+05,1.23E+05,97365,1.32E+05,1.22E+05,21048,12306,88086,47760,60822,93534,47709,61329,94577,1.84E+05,1.64E+05,1.03E+05,64191,92294,86292,83780,1.50E+05,13982,16588,61888,32288,94681,65371,32820,95858,66440,1.08E+05,1.32E+05,1.63E+05,29583,1.12E+05,29940,40136,43800,8626.4,6257.6,37886,14242,24127,40163,14520,24205,41194,52746,65096,2.38E+05,12497,1.36E+05,11428,20353,19141,4147.5,2094.9,34272,5394.5,9391.8,38404,5648.8,9564.6,40583,42635,62606,0.33829,0
2.33E+06,1.25E+06,1.01E+06,6.80E+05,6.73E+05,6.21E+05,1.01E+05,61313,4.66E+05,2.26E+05,3.89E+05,4.98E+05,2.33E+05,3.93E+05,5.14E+05,1.23E+06,9.32E+05,1.96E+05,1.21E+05,1.23E+05,97331,1.32E+05,1.22E+05,21046,12306,88073,47763,60819,93519,47712,61325,94560,1.84E+05,1.64E+05,1.03E+05,64203,92293,86293,83768,1.50E+05,13984,16608,61891,32305,94761,65372,32836,95937,66439,1.08E+05,1.32E+05,1.63E+05,29572,1.12E+05,29927,40120,43778,8625.1,6258.1,37875,14243,24123,40150,14520,24201,41181,52718,65074,2.38E+05,12492,1.36E+05,11423,20342,19131,4146.2,2094.7,34252,5392,9388.5,38382,5646.2,9561.3,40559,42603,62579,0.34757,0
4.14E+06,1.85E+06,1.68E+06,6.57E+05,5.38E+05,1.47E+06,90504,45949,3.49E+05,1.76E+05,3.26E+05,3.74E+05,1.82E+05,3.24E+05,3.88E+05,9.88E+05,8.18E+05,3.93E+05,2.35E+05,2.18E+05,1.51E+05,1.20E+05,1.85E+05,18297,15468,84986,43589,67037,89699,44320,68029,91006,1.87E+05,1.83E+05,2.38E+05,93029,1.31E+05,63335,69509,90474,11671,9646.1,56765,23329,40932,60863,23676,41522,62086,1.07E+05,1.39E+05,3.81E+05,1.21E+05,2.34E+05,39434,42534,41500,8096.5,5741.4,41481,13601,21430,44896,13827,21641,46246,59288,81466,5.00E+05,1.29E+05,2.51E+05,36406,30426,23020,6089.6,2683.2,46990,8205.5,12236,52543,8656.4,12307,54715,52431,91396,0.35605,1
4.14E+06,1.85E+06,1.68E+06,6.57E+05,5.39E+05,1.48E+06,90542,45967,3.50E+05,1.77E+05,3.26E+05,3.74E+05,1.82E+05,3.25E+05,3.88E+05,9.89E+05,8.19E+05,3.93E+05,2.35E+05,2.18E+05,1.51E+05,1.20E+05,1.85E+05,18285,15475,84954,43584,67050,89670,44316,68042,90979,1.87E+05,1.83E+05,2.38E+05,93065,1.31E+05,63357,69522,90507,11670,9646,56784,23334,40942,60886,23681,41532,62109,1.07E+05,1.39E+05,3.81E+05,1.21E+05,2.34E+05,39447,42541,41504,8098.1,5742.1,41496,13604,21434,44913,13830,21646,46265,59309,81492,5.01E+05,1.29E+05,2.51E+05,36435,30445,23035,6092.8,2684.3,47020,8210.2,12241,52576,8661.5,12312,54749,52464,91433,0.3633,1
4.15E+06,1.85E+06,1.68E+06,6.57E+05,5.39E+05,1.48E+06,90615,45987,3.50E+05,1.77E+05,3.26E+05,3.74E+05,1.82E+05,3.25E+05,3.88E+05,9.89E+05,8.19E+05,3.93E+05,2.35E+05,2.18E+05,1.51E+05,1.20E+05,1.85E+05,18278,15484,84937,43574,67045,89657,44308,68039,90969,1.87E+05,1.83E+05,2.38E+05,93122,1.31E+05,63382,69528,90557,11669,9648.4,56811,23339,40961,60920,23685,41551,62143,1.07E+05,1.39E+05,3.82E+05,1.21E+05,2.34E+05,39479,42564,41522,8100.8,5743.7,41530,13610,21445,44951,13837,21656,46303,59358,81550,5.01E+05,1.29E+05,2.51E+05,36496,30482,23062,6098.6,2686.8,47080,8219.2,12252,52645,8671,12323,54820,52534,91516,0.36944,1
4.15E+06,1.85E+06,1.68E+06,6.58E+05,5.39E+05,1.48E+06,90709,46029,3.50E+05,1.77E+05,3.27E+05,3.74E+05,1.82E+05,3.25E+05,3.88E+05,9.90E+05,8.19E+05,3.94E+05,2.36E+05,2.19E+05,1.51E+05,1.20E+05,1.85E+05,18275,15493,84936,43557,67032,89661,44291,68026,90976,1.87E+05,1.83E+05,2.38E+05,93227,1.31E+05,63430,69559,90640,11673,9654.4,56866,23345,40986,60985,23692,41577,62209,1.07E+05,1.40E+05,3.83E+05,1.22E+05,2.34E+05,39533,42605,41562,8106.5,5747.6,41588,13623,21465,45016,13849,21676,46370,59442,81647,5.02E+05,1.30E+05,2.52E+05,36589,30541,23105,6107.9,2690.7,47179,8233.9,12270,52756,8686.5,12340,54936,52645,91651,0.37382,1
4.16E+06,1.86E+06,1.69E+06,6.59E+05,5.40E+05,1.48E+06,90804,46069,3.50E+05,1.77E+05,3.27E+05,3.74E+05,1.82E+05,3.26E+05,3.88E+05,9.91E+05,8.20E+05,3.95E+05,2.36E+05,2.19E+05,1.51E+05,1.20E+05,1.85E+05,18273,15503,84923,43527,66987,89652,44261,67982,90969,1.87E+05,1.83E+05,2.39E+05,93359,1.31E+05,63480,69598,90719,11676,9662.1,56937,23351,41017,61068,23698,41609,62294,1.08E+05,1.40E+05,3.83E+05,1.22E+05,2.35E+05,39595,42655,41592,8112,5750,41659,13634,21480,45097,13861,21692,46454,59551,81784,5.03E+05,1.30E+05,2.52E+05,36710,30618,23163,6120.1,2695.5,47306,8253.7,12294,52899,8707.3,12365,55084,52790,91853,0.37658,1
4.17E+06,1.86E+06,1.69E+06,6.59E+05,5.41E+05,1.48E+06,90923,46106,3.50E+05,1.77E+05,3.28E+05,3.74E+05,1.83E+05,3.26E+05,3.89E+05,9.93E+05,8.21E+05,3.95E+05,2.36E+05,2.20E+05,1.51E+05,1.20E+05,1.85E+05,18271,15507,84930,43505,66950,89666,44241,67944,90986,1.87E+05,1.83E+05,2.40E+05,93534,1.32E+05,63520,69646,90773,11681,9671.3,57020,23361,41055,61164,23709,41649,62391,1.08E+05,1.40E+05,3.85E+05,1.23E+05,2.36E+05,39677,42716,41636,8120.5,5754.7,41737,13649,21501,45185,13877,21713,46544,59663,81929,5.05E+05,1.31E+05,2.53E+05,36861,30710,23230,6136,2701.5,47445,8277,12325,53054,8732.1,12396,55245,52963,92104,0.37616,1
4.17E+06,1.86E+06,1.69E+06,6.59E+05,5.41E+05,1.48E+06,90957,46108,3.51E+05,1.77E+05,3.28E+05,3.75E+05,1.83E+05,3.26E+05,3.89E+05,9.94E+05,8.22E+05,3.95E+05,2.36E+05,2.20E+05,1.51E+05,1.20E+05,1.85E+05,18269,15503,84912,43486,66914,89651,44222,67909,90973,1.87E+05,1.83E+05,2.40E+05,93495,1.32E+05,63507,69657,90788,11682,9671,57014,23362,41056,61155,23708,41650,62382,1.08E+05,1.40E+05,3.85E+05,1.22E+05,2.36E+05,39664,42718,41630,8121.8,5755.4,41726,13649,21502,45174,13876,21715,46532,59656,81918,5.05E+05,1.31E+05,2.53E+05,36844,30712,23225,6136.9,2701.8,47427,8275.5,12323,53034,8730.3,12394,55224,52945,92072,0.37136,1
2.05E+06,1.38E+06,9.05E+05,6.37E+05,4.88E+05,1.49E+06,1.14E+05,64041,3.69E+05,2.10E+05,3.29E+05,4.13E+05,2.55E+05,3.34E+05,4.29E+05,2.11E+06,8.20E+05,2.22E+05,2.74E+05,1.23E+05,1.74E+05,1.19E+05,1.73E+05,20707,18414,82254,49222,71177,87685,50855,71664,88886,2.04E+05,1.83E+05,1.02E+05,76992,63968,66763,55499,95029,11122,11260,53814,26840,57761,56898,27534,58250,57762,88728,1.19E+05,66705,50501,45610,28215,30129,38177,7716.4,5783.5,35767,12660,22397,38631,12857,22697,39610,48546,78564,59385,49786,31223,23029,22014,23330,3123.3,1948.6,34911,5486.2,11176,39680,5861.2,11292,41327,35236,99418,0.36494,1
2.05E+06,1.38E+06,9.06E+05,6.37E+05,4.88E+05,1.48E+06,1.14E+05,64051,3.69E+05,2.10E+05,3.29E+05,4.13E+05,2.55E+05,3.35E+05,4.29E+05,2.11E+06,8.21E+05,2.22E+05,2.75E+05,1.23E+05,1.74E+05,1.19E+05,1.73E+05,20709,18415,82268,49228,71182,87703,50862,71672,88901,2.04E+05,1.83E+05,1.02E+05,77018,63988,66792,55519,95054,11120,11265,53807,26846,57778,56890,27541,58268,57754,88759,1.19E+05,66705,50536,45624,28228,30139,38187,7718.2,5785.2,35763,12662,22401,38626,12859,22701,39605,48542,78552,59370,49828,31231,23045,22024,23333,3123.6,1948.9,34905,5485.9,11175,39673,5860.9,11290,41320,35223,99388,0.36014,1
2.05E+06,1.38E+06,9.06E+05,6.38E+05,4.88E+05,1.48E+06,1.14E+05,64056,3.69E+05,2.10E+05,3.29E+05,4.13E+05,2.55E+05,3.35E+05,4.29E+05,2.12E+06,8.21E+05,2.23E+05,2.75E+05,1.23E+05,1.74E+05,1.19E+05,1.73E+05,20704,18410,82240,49208,71157,87671,50843,71648,88865,2.04E+05,1.83E+05,1.02E+05,77044,63992,66810,55518,95092,11116,11271,53765,26854,57815,56846,27550,58306,57707,88758,1.19E+05,66729,50599,45660,28246,30155,38204,7719.5,5787.1,35745,12664,22407,38604,12860,22707,39583,48524,78533,59378,49908,31258,23072,22045,23345,3123.6,1949.3,34883,5484.7,11177,39648,5859.4,11292,41293,35209,99388,0.35574,1
2.05E+06,1.38E+06,9.07E+05,6.39E+05,4.88E+05,1.48E+06,1.14E+05,64098,3.70E+05,2.10E+05,3.29E+05,4.14E+05,2.56E+05,3.35E+05,4.30E+05,2.12E+06,8.21E+05,2.23E+05,2.75E+05,1.23E+05,1.75E+05,1.19E+05,1.73E+05,20702,18405,82198,49187,71096,87625,50824,71589,88818,2.04E+05,1.83E+05,1.02E+05,77088,64010,66831,55525,95139,11115,11277,53736,26860,57858,56815,27556,58350,57676,88743,1.19E+05,66788,50687,45725,28268,30178,38229,7722.7,5791,35739,12668,22420,38597,12864,22720,39575,48525,78557,59424,50033,31310,23119,22081,23375,3124.8,1950.4,34883,5485.8,11185,39647,5860.6,11301,41291,35214,99467,0.35241,1
2.05E+06,1.38E+06,9.07E+05,6.39E+05,4.88E+05,1.47E+06,1.14E+05,64072,3.70E+05,2.10E+05,3.29E+05,4.14E+05,2.56E+05,3.35E+05,4.30E+05,2.12E+06,8.22E+05,2.23E+05,2.75E+05,1.23E+05,1.75E+05,1.19E+05,1.73E+05,20697,18391,82156,49172,71036,87575,50809,71532,88764,2.04E+05,1.83E+05,1.02E+05,77028,63971,66783,55507,95064,11110,11267,53683,26847,57799,56759,27542,58290,57618,88693,1.19E+05,66670,50614,45653,28260,30166,38214,7721.5,5791.8,35709,12666,22416,38562,12862,22717,39539,48493,78518,59278,49913,31235,23069,22036,23339,3121.2,1948.1,34826,5479.8,11175,39582,5853.8,11290,41224,35169,99384,0.35018,1
