DELTA_FT7,DELTA_FT8,DELTA_T7,DELTA_T8,DELTA_TP7,DELTA_TP8,DELTA_CP1,DELTA_CP2,DELTA_P1,DELTA_PZ,DELTA_P2,DELTA_PO3,DELTA_POZ,DELTA_PO4,DELTA_O1,DELTA_OZ,DELTA_O2,TETHA_FT7,TETHA_FT8,TETHA_T7,TETHA_T8,TETHA_TP7,TETHA_TP8,TETHA_CP1,TETHA_CP2,TETHA_P1,TETHA_PZ,TETHA_P2,TETHA_PO3,TETHA_POZ,TETHA_PO4,TETHA_O1,TETHA_OZ,TETHA_O2,ALPHA_FT7, ALPHA_FT8,ALPHA_T7,ALPHA_T8,ALPHA_TP7,ALPHA_TP8,ALPHA_CP1,ALPHA_CP2,ALPHA_P1,ALPHA_PZ,ALPHA_P2,ALPHA_PO3,ALPHA_POZ,ALPHA_PO4,ALPHA_O1,ALPHA_OZ,ALPHA_O2,BETA_FT7, BETA_FT8,BETA_T7,BETA_T8,BETA_TP7,BETA_TP8,BETA_CP1,BETA_CP2,BETA_P1,BETA_PZ,BETA_P2,BETA_PO3,BETA_POZ,BETA_PO4,BETA_O1,BETA_OZ,BETA_O2,GAMMA_FT7, GAMMA_FT8,GAMMA_T7,GAMMA_T8,GAMMA_TP7,GAMMA_TP8,GAMMA_CP1,GAMMA_CP2,GAMMA_P1,GAMMA_PZ,GAMMA_P2,GAMMA_PO3,GAMMA_POZ,GAMMA_PO4,GAMMA_O1,GAMMA_OZ,GAMMA_O2,percol,label
900740,415830,705980,420380,583530,414830,2317.8,138440,187270,290440,140540,437340,292850,531650,447880,292030,537770,223460,151920,198580,151350,158250,152020,499.1,35287,55831,67873,37063,115100,67700,135600,118240,68451,136620,173750,113200,171200,113280,124790,112870,323.73,31292,53640,41228,33205,84527,41741,94353,86056,41871,94237,34250,28144,55499,28134,24268,27870,226.78,9601.9,11497,10256,10043,23100,10391,22943,23897,10412,23108,14658,8848.3,41964,8494.8,5116.4,8175.3,183.73,1316.2,2077.2,3024.6,1376.3,12485,3099.4,9320.5,13264,3118.6,9520.7,0.12289,0
901060,415860,706130,420400,583710,414850,2315.5,138470,187330,290530,140580,437580,292940,531880,448130,292120,538000,223470,151930,198630,151370,158390,152030,499.04,35285,55854,67896,37062,115200,67725,135650,118340,68476,136670,173770,113200,171220,113270,124810,112870,323.66,31292,53618,41220,33205,84531,41734,94367,86063,41864,94253,34276,28161,55535,28150,24277,27885,226.77,9603.2,11500,10261,10044,23128,10395,22956,23926,10417,23121,14693,8866.3,41986,8511.4,5120.8,8190.3,183.72,1317.1,2078.7,3026.3,1377.3,12514,3101.2,9328.4,13295,3120.4,9528.7,0.12163,0
900650,415950,705960,420490,583820,414940,2314.4,138440,187290,290540,140550,437730,292950,532020,448280,292140,538140,223490,151860,198640,151290,158370,151960,499.01,35289,55838,67895,37066,115180,67725,135630,118320,68474,136640,173700,113160,171190,113240,124780,112840,323.55,31289,53580,41203,33201,84518,41716,94335,86051,41847,94219,34300,28167,55558,28155,24279,27890,226.79,9601.3,11500,10261,10042,23150,10395,22957,23950,10417,23123,14731,8879.1,42015,8524.3,5125.5,8202.2,183.7,1317.7,2079.7,3027.2,1378.1,12539,3102.2,9326.1,13321,3121.5,9526.1,0.12083,0
1171600,635900,866390,627780,482650,608140,3660.3,104840,125810,158720,107610,250380,161520,379710,255970,160690,383750,572160,196930,501670,195470,259650,191400,467.7,44559,50418,68268,47170,106670,68005,128470,108350,68741,129000,161970,112510,158820,112260,111170,111020,351.01,27952,42934,35843,29385,74143,36198,79825,74774,36250,80153,34122,28217,53081,28648,25686,28563,243.97,7845.5,10407,11733,8360.4,24444,11943,28000,25190,11915,28229,16873,10271,38373,10391,5927.2,10229,182.38,1489,2114.7,3695.2,1567.6,11782,3755.2,14514,12562,3910.4,14587,0.11919,0
1170700,635640,865650,627550,482340,607940,3659.9,104820,125830,158730,107580,250340,161520,379700,255930,160700,383740,571130,196720,500750,195260,259300,191210,467.68,44525,50411,68243,47134,106640,67983,128420,108320,68717,128960,161940,112470,158770,112220,111160,110990,350.88,27954,42925,35851,29388,74167,36206,79847,74799,36259,80174,34133,28221,53079,28652,25689,28568,244,7845.4,10405,11734,8360.3,24451,11944,28008,25198,11916,28237,16884,10265,38370,10385,5929.5,10223,182.41,1488.9,2115.1,3696.6,1567.6,11788,3756.7,14522,12570,3911.9,14595,0.11837,0
1170700,635650,865490,627580,482250,607990,3662.1,104810,125880,158770,107570,250390,161560,379800,255970,160740,383840,570530,196590,500210,195140,259080,191090,467.59,44502,50398,68216,47111,106600,67957,128390,108280,68687,128920,161950,112420,158760,112170,111180,110940,350.88,27944,42913,35853,29381,74191,36208,79860,74825,36263,80188,34138,28220,53058,28651,25682,28568,244.05,7844.2,10404,11737,8359.1,24462,11948,28017,25210,11920,28247,16906,10266,38362,10386,5935.2,10225,182.43,1489.2,2116.1,3700.3,1568.1,11805,3760.6,14540,12588,3915.9,14614,0.1179,0
1170700,635580,865290,627530,482250,607950,3667,104800,125980,158830,107550,250500,161620,379920,256070,160800,383960,569520,196320,499330,194870,258710,190830,467.49,44483,50392,68189,47092,106550,67931,128320,108220,68659,128850,161900,112360,158680,112110,111140,110890,350.69,27931,42897,35854,29370,74228,36210,79870,74864,36266,80198,34107,28212,53005,28643,25671,28562,244.08,7843.7,10403,11740,8358.3,24479,11950,28014,25228,11922,28246,16865,10254,38313,10375,5927.9,10216,182.46,1488.9,2117.4,3703.8,1567.9,11827,3764.4,14543,12612,3919.7,14617,0.1166,0
1170200,635110,864820,627090,482160,607540,3673.2,104820,126090,158970,107570,250710,161760,380130,256280,160940,384170,568660,196080,498570,194620,258410,190600,467.32,44478,50380,68178,47089,106510,67922,128290,108180,68648,128810,161830,112330,158610,112080,111110,110860,350.56,27920,42878,35855,29361,74236,36210,79875,74875,36269,80203,34087,28209,52964,28641,25666,28561,244.13,7841.8,10403,11743,8356,24485,11953,28015,25234,11926,28247,16834,10244,38264,10365,5921.9,10207,182.49,1488.7,2118.1,3706.6,1567.7,11836,3767.4,14549,12621,3922.7,14622,0.11623,0
1170000,635000,864560,627000,482160,607460,3672.7,104830,126040,158980,107580,250760,161780,380170,256310,160960,384200,568100,195920,498050,194460,258170,190440,467.19,44479,50356,68152,47092,106440,67895,128210,108110,68621,128730,161800,112290,158570,112030,111070,110810,350.43,27909,42851,35841,29350,74225,36196,79843,74865,36256,80170,34074,28212,52927,28644,25665,28565,244.15,7838.1,10400,11742,8351.9,24489,11953,28012,25241,11926,28245,16811,10239,38215,10361,5917.1,10205,182.51,1488.3,2118.6,3706.3,1567.4,11846,3767.2,14546,12631,3922.5,14618,0.1148,0
1169600,634550,864280,626560,482100,607040,3672.9,104810,126000,158940,107550,250710,161740,380010,256260,160920,384040,567910,195800,497870,194340,258070,190320,467.14,44472,50330,68124,47086,106390,67867,128160,108060,68593,128670,161790,112270,158560,112010,111060,110790,350.31,27901,42827,35837,29344,74238,36191,79843,74880,36252,80172,34064,28218,52898,28650,25665,28573,244.18,7834.9,10401,11745,8348.3,24506,11955,28016,25258,11928,28250,16798,10241,38180,10364,5914.5,10208,182.51,1488.1,2119.7,3707.2,1567.2,11864,3768.4,14548,12651,3923.6,14620,0.11193,0
1221200,621410,905860,621430,592420,610040,5040.6,213390,371390,308490,214110,452760,311820,561580,461930,312130,565900,555320,207580,484500,206740,276400,202740,533.64,47015,79466,83656,49134,148770,83239,154770,150690,84450,155210,178960,109810,172680,109990,129150,108480,366.54,26682,46714,42220,28293,80991,42341,91141,81988,43097,91894,29723,24851,35330,24925,26112,25175,220.66,9450.2,10560,16655,9861.8,28715,16878,37981,29539,16912,38534,7755.2,4690,19539,4661,4670.5,4654.2,189.7,1532.2,2379.1,5851.3,1632.4,12637,5876.6,21528,13105,6026.4,21622,0.10915,0
1220200,621470,905350,621480,592320,610110,5042,213340,371250,308180,214060,452390,311510,561190,461570,311820,565520,554840,207430,484230,206590,276320,202590,533.54,46983,79474,83608,49099,148730,83192,154670,150640,84401,155100,178980,109780,172710,109960,129190,108450,366.49,26680,46709,42229,28291,81013,42351,91159,82010,43106,91912,29730,24855,35344,24930,26119,25180,220.67,9448,10558,16655,9859.3,28724,16877,37979,29548,16913,38532,7755.7,4690.9,19551,4662.1,4671.5,4655.2,189.69,1532.2,2379.3,5851.9,1632.3,12646,5877.2,21525,13113,6027.1,21619,0.10695,0
1219400,621600,905060,621620,592430,610250,5045.2,213270,371140,307930,213980,452070,311260,560810,461250,311570,565140,554430,207300,484060,206460,276270,202470,533.47,46936,79430,83503,49048,148610,83090,154480,150520,84292,154910,179020,109760,172760,109940,129260,108430,366.41,26679,46702,42239,28289,81040,42361,91178,82038,43117,91933,29729,24861,35360,24936,26117,25186,220.66,9445.5,10558,16659,9856.7,28740,16881,37981,29564,16917,38533,7757.8,4692.8,19578,4664.1,4671.9,4657.2,189.67,1531.9,2379.7,5853.7,1632,12660,5879.1,21520,13128,6028.8,21614,0.10569,0
1218400,621920,904480,621950,592300,610570,5050.6,213320,371300,307850,214010,451950,311190,560760,461150,311490,565100,554320,207260,484160,206410,276350,202420,533.32,46882,79398,83429,48988,148580,83020,154370,150490,84215,154800,179030,109780,172790,109970,129300,108450,366.23,26672,46699,42252,28282,81085,42375,91213,82084,43131,91969,29738,24865,35392,24940,26124,25190,220.66,9442.9,10560,16668,9854.2,28769,16891,37993,29594,16928,38546,7760.2,4693.6,19618,4665.2,4673.2,4658.2,189.63,1531.9,2380.7,5858,1632,12683,5883.6,21522,13152,6033.2,21617,0.10355,0
1217400,622020,903980,622070,592340,610690,5053.6,213410,371660,307890,214100,451930,311230,560790,461150,311530,565130,554490,207230,484530,206390,276580,202400,533.28,46846,79402,83403,48949,148640,82994,154330,150550,84187,154760,179070,109810,172840,109990,129360,108470,366.07,26665,46711,42258,28275,81122,42380,91218,82120,43136,91974,29752,24871,35436,24946,26137,25195,220.64,9443.1,10564,16678,9854.9,28808,16901,37988,29634,16938,38540,7763,4692.8,19670,4664.5,4673.2,4657.4,189.61,1531.4,2381.4,5857.9,1631.3,12708,5883.6,21500,13178,6032.9,21595,0.10356,0
1216200,622010,903490,622070,592340,610700,5052.5,213500,371960,307900,214190,451960,311230,560860,461190,311540,565200,553790,207130,483970,206300,276380,202310,533.36,46824,79386,83373,48925,148600,82965,154290,150510,84156,154720,178980,109780,172760,109960,129360,108440,365.97,26663,46723,42256,28272,81119,42377,91198,82117,43131,91954,29766,24873,35491,24948,26144,25198,220.58,9440,10564,16676,9851.8,28815,16899,37969,29641,16937,38521,7767,4691.9,19736,4663.6,4672.8,4656.4,189.6,1531.2,2381.4,5856.9,1630.9,12717,5882.4,21480,13188,6031.5,21575,0.10448,0
1215600,622010,903200,622070,592380,610700,5048.7,213380,371690,307850,214080,451920,311180,560870,461160,311490,565220,553480,207090,483720,206260,276300,202280,533.32,46815,79360,83353,48914,148570,82944,154260,150480,84134,154690,178970,109780,172740,109970,129380,108450,365.95,26661,46721,42250,28269,81118,42370,91191,82117,43123,91945,29768,24873,35510,24948,26145,25198,220.55,9437.9,10562,16671,9849.7,28808,16894,37955,29634,16932,38507,7767.7,4690.1,19770,4661.8,4671.7,4654.7,189.6,1530.7,2380.8,5853.7,1630.5,12712,5879.2,21462,13183,6028,21557,0.10648,0
1381800,1066000,1167900,1066700,803290,1042500,4483.7,212350,419330,313710,203870,509100,316230,594520,527770,323130,602500,336810,188920,269940,187600,176630,183280,514.62,44726,65844,79874,47824,136730,80498,167960,139590,81083,169760,213570,127410,209640,127600,114840,126530,329.78,35021,54892,51609,36988,101340,52262,123820,103370,52404,124950,110660,49199,148610,49055,35937,47288,218.56,10468,13141,17939,11076,40044,18005,44810,42105,18037,45068,126820,25052,177590,25396,17519,24000,194.59,3590.4,4121.9,12527,3756.7,43499,12598,35016,46494,12903,35416,0.11082,0
1382300,1066400,1168300,1067100,803450,1042900,4486.5,212520,419610,313870,204030,509260,316390,594730,527930,323290,602710,336880,188940,269980,187630,176630,183310,514.73,44750,65844,79878,47849,136740,80501,167980,139600,81086,169770,213640,127440,209720,127630,114850,126560,329.86,35034,54910,51627,37003,101370,52279,123860,103400,52423,124990,110750,49232,148710,49088,35958,47319,218.56,10472,13145,17948,11080,40070,18015,44838,42133,18046,45096,126930,25073,177710,25417,17533,24020,194.57,3592.9,4124.2,12538,3759.2,43537,12609,35046,46535,12913,35446,0.11644,0
1383400,1067300,1169200,1068000,804010,1043800,4478.8,212710,420160,314180,204220,509680,316700,595270,528380,323610,603260,337110,189030,270130,187720,176710,183390,514.66,44777,65874,79907,47879,136800,80529,168040,139670,81114,169840,213790,127470,209880,127660,114880,126580,329.84,35060,54928,51665,37030,101430,52316,123940,103450,52460,125070,110920,49294,148890,49150,35993,47376,218.56,10478,13152,17962,11086,40112,18029,44882,42178,18060,45140,127160,25113,177960,25458,17559,24059,194.52,3597.7,4129,12556,3764.1,43607,12627,35094,46610,12932,35495,0.12197,0
1384600,1066500,1170000,1067200,803390,1043000,4474.4,212650,419260,314040,204190,509300,316560,595190,527970,323460,603160,337410,189140,270360,187830,176700,183490,514.59,44797,65872,79877,47899,136700,80498,167880,139560,81082,169670,213850,127530,209990,127720,114900,126640,329.82,35065,54933,51684,37035,101400,52335,123940,103420,52480,125070,111080,49371,149070,49228,36023,47448,218.59,10482,13156,17965,11089,40083,18033,44895,42145,18064,45153,127340,25165,178180,25511,17573,24110,194.49,3602.9,4124.7,12556,3769.1,43520,12627,35110,46516,12933,35510,0.12801,0
1386000,1065800,1171000,1066500,802900,1042300,4471.7,212590,418630,314010,204150,509070,316520,595280,527730,323420,603240,337800,189260,270640,187940,176680,183580,514.61,44831,65859,79846,47933,136610,80465,167740,139480,81048,169530,214020,127580,210200,127770,114920,126690,329.72,35084,54947,51681,37054,101330,52331,123900,103350,52476,125040,111320,49472,149350,49329,36063,47542,218.6,10491,13164,17959,11098,40042,18027,44877,42100,18058,45135,127640,25231,178560,25580,17601,24175,194.47,3609.5,4119.9,12543,3775.4,43430,12615,35078,46418,12920,35479,0.13352,0
1386800,1065300,1171700,1066000,802260,1041700,4471.8,212450,418050,313820,204040,508680,316330,595120,527330,323230,603070,338260,189350,270980,188030,176670,183650,514.51,44847,65836,79804,47950,136520,80421,167590,139380,81004,169370,214300,127610,210490,127810,114940,126720,329.7,35097,54942,51662,37065,101250,52311,123810,103260,52455,124940,111640,49590,149710,49449,36106,47652,218.55,10493,13170,17954,11100,40008,18021,44848,42063,18053,45106,128050,25318,179060,25668,17641,24259,194.45,3617.4,4116.5,12532,3783,43360,12603,35037,46343,12908,35437,0.13686,0
1386400,1064700,1171200,1065400,801900,1041200,4467.9,212330,417750,313720,203930,508460,316230,594990,527120,323130,602930,338200,189290,270960,187970,176670,183600,514.45,44843,65824,79779,47946,136470,80394,167510,139330,80977,169300,214250,127570,210450,127770,114920,126680,329.65,35099,54937,51643,37067,101200,52291,123750,103210,52435,124880,111560,49566,149620,49424,36095,47629,218.51,10490,13169,17946,11097,39986,18013,44827,42039,18045,45085,127930,25296,178920,25646,17626,24239,194.41,3614.9,4113.9,12521,3780.5,43322,12593,35007,46302,12897,35406,0.13902,0
1316400,699010,963020,695670,611030,683600,1437.2,197280,234710,363070,207400,430590,365490,684800,441570,369470,689030,352860,239540,332480,239280,266380,239050,390,48008,81282,77851,49949,158000,78233,161900,159730,78847,163180,206410,159830,203990,159590,149820,158730,313.73,46874,68750,51780,50068,96470,52541,114350,97367,52965,114970,44493,30773,64129,29810,29791,29519,223.89,11005,11496,11781,11787,18985,11875,28507,19339,11871,28623,29024,8913.6,72319,7577.2,12559,6959.9,176.38,1532.8,1816.5,3389.8,1596.6,6584.2,3371.4,15165,7007.6,3371.5,15317,0.14011,0
1317400,699480,963740,696140,611490,684060,1435.1,197420,234890,363380,207550,430950,365800,685370,441950,369790,689600,353020,239690,332610,239430,266520,239200,389.98,48031,81340,77893,49974,158100,78273,161980,159820,78890,163260,206460,159900,204040,159670,149910,158810,313.57,46901,68789,51806,50098,96528,52566,114410,97426,52991,115030,44519,30783,64145,29819,29802,29527,223.85,11011,11499,11785,11793,18989,11878,28519,19343,11874,28635,29047,8919.8,72349,7582.1,12569,6964.3,176.35,1533.2,1817,3391.3,1597,6586.6,3373.1,15176,7010.2,3373.1,15329,0.14008,0
1316100,699180,963360,695830,611800,683770,1433.6,197390,234850,363360,207510,431270,365790,685480,442280,369780,689700,353090,239530,332700,239270,266720,239060,390.03,48058,81387,77931,50002,158210,78310,162040,159930,78929,163330,206540,159960,204150,159720,149980,158860,313.37,46875,68811,51819,50071,96588,52580,114420,97488,53003,115040,44545,30794,64141,29828,29809,29535,223.84,11014,11500,11790,11796,18993,11884,28531,19347,11879,28649,29091,8930.8,72393,7590.7,12588,6971.7,176.32,1533.6,1816.9,3393.7,1597.5,6586,3375.5,15195,7009.6,3375.6,15348,0.14003,0
1314500,698890,962770,695520,611910,683450,1432.5,197160,234700,363130,207280,431340,365560,685290,442370,369560,689510,352990,239120,332590,238870,266660,238660,390.11,48025,81376,77925,49968,158200,78303,162030,159920,78923,163320,206380,159820,204010,159590,149910,158720,313.23,46831,68760,51782,50023,96557,52544,114330,97458,52963,114950,44489,30777,64064,29813,29794,29522,223.83,11011,11500,11787,11793,18988,11881,28534,19342,11877,28653,29018,8921.5,72229,7583.2,12553,6964.8,176.31,1533.2,1816.6,3395.4,1597.1,6585.2,3377.3,15211,7008.9,3377.2,15364,0.13893,0
1313700,698710,962650,695330,612140,683260,1432,196990,234670,363140,207100,431610,365580,685510,442650,369590,689730,353080,238800,332650,238540,266640,238340,390.19,48005,81339,77914,49948,158150,78291,162010,159870,78910,163300,206280,159700,203930,159470,149890,158610,313.05,46794,68732,51746,49984,96528,52509,114260,97431,52925,114880,44450,30759,64007,29799,29788,29510,223.82,11002,11501,11783,11783,18984,11877,28537,19338,11873,28657,28967,8907.3,72097,7572.7,12528,6955.4,176.31,1533.1,1816.8,3398.8,1597,6588.4,3380.5,15235,7012.4,3380.4,15388,0.13727,0
1313800,698570,963010,695170,612430,683090,1432.2,196920,234760,363310,207040,431930,365750,685950,442980,369770,690170,353310,238590,332870,238320,266650,238120,390.35,47985,81309,77882,49928,158100,78258,161960,159830,78875,163240,206220,159580,203860,159350,149890,158480,312.96,46753,68736,51714,49940,96515,52478,114190,97417,52893,114810,44428,30746,63962,29787,29780,29499,223.82,10994,11503,11780,11775,18982,11875,28543,19337,11871,28664,28937,8899.1,72001,7567,12513,6950.4,176.3,1533.3,1817.2,3403.8,1597.2,6595.2,3385.4,15269,7019.8,3385.4,15422,0.13594,0
1313900,698640,963330,695230,612710,683160,1433.2,196840,234720,363190,206950,431950,365630,685860,443010,369650,690080,353140,238440,332710,238180,266520,237980,390.54,47965,81309,77855,49908,158040,78230,161890,159770,78846,163170,206160,159510,203800,159280,149870,158410,312.96,46727,68716,51683,49912,96474,52446,114140,97377,52861,114770,44408,30739,63926,29781,29769,29494,223.83,10990,11503,11776,11770,18976,11871,28533,19331,11867,28655,28914,8895.1,71943,7564.2,12503,6947.9,176.25,1533,1816.6,3402.4,1596.7,6591.8,3384,15262,7016.2,3384,15415,0.13339,0
2135300,815330,1629000,808660,1013700,783430,3660.2,974410,404020,311420,892770,470110,315510,559270,486260,320110,568440,365680,250780,297350,249280,290850,247320,493.28,59349,142190,140130,63136,258540,140710,245770,259360,141870,244170,236550,186960,228050,186000,203700,184370,342.75,57874,106540,101780,61734,170880,102770,221360,174210,103080,220230,47541,44395,68010,43555,40114,42888,230.29,12271,13009,25282,12942,36541,25660,65076,38031,25962,65151,35733,20754,68686,19413,16093,18024,189.33,2472.3,3547.5,19184,2629.1,21871,19529,60855,22993,19687,60847,0.1301,0
2136700,815630,1630000,808960,1014200,783720,3662.3,975320,404320,311580,893600,470300,315660,559530,486460,320270,568710,365620,250760,297250,249260,290760,247300,493.27,59377,142110,140110,63165,258420,140690,245760,259250,141850,244160,236380,186780,227880,185820,203520,184190,342.72,57888,106540,101740,61748,170800,102740,221290,174130,103050,220150,47555,44401,68032,43561,40131,42894,230.29,12275,13010,25295,12946,36561,25673,65115,38052,25976,65190,35760,20768,68715,19427,16106,18037,189.33,2473.7,3549.7,19201,2630.7,21889,19546,60907,23012,19705,60899,0.12741,0
2139800,816390,1632100,809710,1015200,784430,3667.1,977160,404930,311870,895270,470600,315950,559870,486770,320570,569050,365650,250680,297190,249170,290650,247200,493.31,59404,142010,139990,63192,258210,140570,245570,259030,141730,243960,236230,186640,227760,185680,203360,184050,342.72,57919,106550,101750,61781,170760,102750,221330,174090,103060,220180,47578,44419,68049,43578,40160,42910,230.31,12282,13015,25322,12954,36600,25701,65191,38092,26004,65265,35812,20798,68743,19455,16131,18063,189.29,2476.4,3554,19234,2633.5,21927,19581,61010,23051,19740,61002,0.12498,0
2144900,817670,1635700,810970,1017100,785610,3674.3,979880,405760,312310,897740,471150,316410,560510,487340,321040,569710,365580,250590,297100,249070,290500,247090,493.44,59456,141890,139920,63243,257990,140510,245480,258820,141660,243870,236150,186540,227700,185580,203270,183950,342.74,57974,106620,101830,61840,170800,102820,221490,174130,103130,220340,47619,44451,68060,43609,40202,42940,230.35,12289,13025,25362,12962,36658,25742,65304,38153,26045,65378,35886,20844,68764,19497,16169,18102,189.27,2480.2,3560.6,19286,2637.6,21982,19633,61167,23110,19792,61159,0.12175,0
2151300,819320,1640200,812600,1019400,787160,3683.5,983480,406840,312930,901010,471890,317040,561440,488130,321680,570650,365410,250480,296990,248960,290460,246980,493.7,59529,141840,139930,63318,257920,140520,245500,258750,141660,243890,236170,186530,227730,185570,203290,183940,342.83,58059,106720,101970,61931,170950,102960,221820,174280,103280,220650,47679,44502,68071,43658,40258,42988,230.38,12300,13037,25419,12974,36737,25799,65465,38235,26103,65540,35987,20904,68794,19553,16218,18154,189.23,2485.5,3569.1,19354,2643.2,22058,19703,61381,23190,19863,61372,0.12035,0
2154400,820990,1642300,814280,1020700,788770,3695.7,987530,407850,313290,904620,472440,317410,562080,488710,322070,571320,365280,250330,296880,248810,290420,246840,494.14,59559,141780,139900,63344,257830,140490,245430,258660,141630,243820,236150,186460,227760,185500,203310,183860,342.85,58141,106840,102120,62020,171120,103120,222160,174460,103430,220980,47743,44539,68079,43692,40311,43021,230.38,12313,13045,25487,12988,36830,25869,65659,38333,26173,65733,36107,20968,68834,19613,16279,18211,189.24,2491.6,3579.6,19440,2649.7,22152,19791,61651,23289,19951,61642,0.11924,0
2157800,822110,1644800,815360,1022100,789850,3699.6,991920,408670,313400,908520,472720,317530,562650,489000,322200,571900,365340,250310,296920,248790,290540,246820,494.49,59598,141820,139960,63383,257930,140550,245520,258760,141690,243910,236220,186490,227860,185520,203440,183890,342.83,58214,106960,102300,62100,171360,103300,222560,174710,103610,221360,47821,44586,68105,43736,40379,43063,230.41,12322,13052,25550,12998,36905,25934,65835,38413,26238,65908,36253,21044,68909,19685,16350,18279,189.25,2498.1,3590,19532,2656.9,22235,19884,61924,23377,20045,61913,0.11858,0
928400,621500,654590,619510,552690,606010,1561.2,197530,269150,333710,208340,503960,337340,599280,518400,337370,601710,268660,188860,231310,188310,199480,188800,491.26,49037,65811,77799,51685,138600,79018,169410,140800,79174,170620,124340,108430,125710,108580,103220,108640,426.4,33233,49049,40481,34861,79874,40924,95328,81421,41077,96205,30658,23999,45179,24189,23763,24116,264.38,10665,11106,12029,11281,21445,12089,25150,21992,12083,25278,10897,4869.9,31373,4875.9,3871.3,4619.5,233.83,1407.3,2048.1,2850.1,1437.8,8870.6,2903.9,8727,9316,2898.6,8782.2,0.11997,0
926230,620620,653260,618630,552030,605140,1560.4,197410,268850,333360,208220,503490,336980,598600,517900,337010,601020,268560,188900,231280,188360,199500,188840,491.24,49030,65793,77751,51677,138530,78967,169360,140720,79124,170570,124290,108400,125640,108550,103190,108610,426.54,33226,49016,40459,34854,79830,40902,95302,81376,41057,96178,30641,23998,45158,24188,23763,24114,264.39,10664,11105,12026,11279,21433,12086,25145,21980,12080,25273,10876,4867.7,31338,4873.6,3869.2,4617.2,233.86,1406.9,2047.4,2847.3,1437.2,8857.8,2901.1,8718.5,9301.8,2895.8,8773.4,0.12144,0
924290,619800,652100,617810,551430,604330,1559.2,197090,268600,332980,207880,503110,336610,597890,517510,336630,600310,268460,188900,231220,188350,199400,188840,491.33,48983,65788,77691,51628,138450,78907,169280,140640,79064,170490,124210,108360,125560,108500,103120,108570,426.64,33208,48982,40440,34835,79792,40882,95273,81337,41039,96151,30622,23990,45125,24181,23753,24106,264.39,10663,11100,12019,11278,21414,12079,25131,21961,12073,25259,10857,4865.1,31297,4871,3867.8,4614.8,233.94,1406.6,2046.6,2845.4,1436.7,8847.8,2899.3,8714.7,9290.7,2893.8,8769.4,0.12157,0
922710,619280,651130,617270,550940,603800,1558.8,196800,268400,332720,207550,502820,336340,597360,517210,336370,599780,268320,188880,231120,188330,199310,188820,491.35,48936,65783,77643,51578,138410,78858,169210,140600,79015,170430,124140,108320,125450,108470,103040,108530,426.85,33193,48955,40418,34819,79745,40860,95225,81288,41017,96103,30595,23982,45080,24173,23737,24097,264.42,10664,11095,12014,11280,21398,12074,25121,21944,12068,25249,10840,4863.7,31247,4869.4,3867.2,4613.5,234.09,1406.7,2046.2,2844.6,1436.5,8841.9,2898.3,8715.6,9284,2892.7,8770.3,0.12282,0
921540,619000,650550,616980,550740,603510,1558.8,196550,268310,332580,207290,502720,336200,597020,517100,336230,599430,268230,188930,231050,188380,199270,188860,491.24,48905,65779,77601,51545,138370,78817,169140,140560,78973,170360,124110,108320,125380,108470,103000,108540,426.63,33178,48950,40400,34804,79717,40843,95185,81258,41000,96062,30575,23974,45024,24165,23725,24088,264.28,10664,11090,12009,11280,21377,12069,25109,21923,12063,25238,10822,4860.9,31174,4866.7,3864.5,4611,233.92,1406.2,2045.6,2843.4,1435.9,8830.4,2897.1,8714.6,9271.5,2891.4,8768.9,0.12428,0
920950,619020,650330,617000,550870,603530,1557.2,196380,268370,332650,207110,502940,336280,597030,517320,336310,599450,268290,189070,231100,188510,199320,188990,491.06,48891,65804,77591,51530,138400,78809,169130,140590,78965,170360,124110,108350,125350,108500,102980,108560,426.47,33175,48957,40403,34801,79718,40848,95189,81258,41005,96066,30564,23971,44986,24162,23720,24084,264.22,10668,11087,12008,11284,21366,12067,25103,21910,12061,25232,10809,4858.4,31122,4864.3,3862.1,4608.9,233.77,1405.7,2045.3,2842.2,1435.3,8823.1,2895.9,8711.2,9263.5,2890,8765.3,0.12301,0
920660,619030,650240,617010,550950,603550,1556.5,196300,268470,332840,207020,503180,336460,597300,517570,336500,599710,268160,189070,231020,188500,199300,188980,491.07,48887,65787,77562,51527,138370,78780,169070,140560,78936,170290,124110,108350,125350,108500,102980,108560,426.39,33170,48952,40400,34796,79715,40846,95195,81254,41003,96073,30555,23969,44965,24159,23715,24081,264.17,10664,11085,12005,11280,21358,12064,25094,21902,12058,25223,10803,4857.1,31097,4863,3861,4607.8,233.7,1405.4,2045.1,2841.5,1435.1,8818.9,2895.2,8709.5,9259.2,2889.3,8763.5,0.12084,0
854800,471140,686790,468800,446710,451710,6784.1,187740,161670,221630,196480,277550,225990,389180,287250,220260,390010,433370,135960,373690,136120,221020,134300,416.14,34384,65214,69582,36412,135220,69858,130250,137370,70688,131570,142510,96444,134740,95639,105170,95747,353.2,23406,40379,34176,24633,85358,34545,73277,86839,35054,73520,24683,24247,22214,24226,22918,24298,239.34,8764.2,9895.8,13457,9242.3,34349,13618,30684,36007,13818,30890,5645.9,4405.7,4890.1,4331.4,4332.7,4317.2,176.36,1408,2555.5,4816.8,1494.5,17773,4942.3,13854,18886,4959.9,13987,0.11726,0
